smile,value_min,value_max,value_mean,testTemperature,testfrequency,labled
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.11,4.11,4.11,190,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.03,4.09,4.06,150,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,4.02,4.03,4.025,100,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.8,3.81,3.805,100,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.79,3.81,3.8,150,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.77,3.77,3.77,190,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.63,3.66,3.645,100,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.62,3.63,3.625,50,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.58,3.61,3.595,150,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.51,3.51,3.51,190,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.5,3.51,3.505,100,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.5,3.5,3.5,25,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.46,3.49,3.475,50,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.44,3.44,3.44,50,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.4,3.47,3.435,150,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.42,3.42,3.42,25,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.41,3.41,3.41,25,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.4,3.42,3.41,100,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.39,3.39,3.39,190,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.38,3.39,3.385,50,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.38,3.38,3.38,0,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.28,3.43,3.37,0,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.35,3.39,3.37,150,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.36,3.36,3.36,25,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.34,3.37,3.355,100,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.34,3.36,3.35,0,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.35,3.35,3.35,50,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.33,3.35,3.34,-50,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.31,3.34,3.325,-50,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.31,3.34,3.325,0,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.31,3.33,3.32,-50,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.32,3.32,3.32,25,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.31,3.33,3.32,50,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.3,3.34,3.32,100,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.3,3.31,3.305,-100,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.28,3.32,3.3,-50,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.3,3.3,3.3,0,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.3,3.3,3.3,25,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.29,3.3,3.295,0,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.28,3.3,3.29,50,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.28,3.29,3.285,-100,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.28,3.29,3.285,-100,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.28,3.28,3.28,-150,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.28,3.28,3.28,-100,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.28,3.28,3.28,-50,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.28,3.28,3.28,-50,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.26,3.28,3.27,-150,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.27,3.27,3.27,-150,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.26,3.27,3.265,-100,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.25,3.28,3.265,0,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.25,3.27,3.26,-150,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.26,3.26,3.26,25,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.24,3.27,3.255,-150,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.25,3.26,3.255,-100,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.24,3.27,3.255,-50,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.23,3.26,3.245,-150,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.23,3.26,3.245,-100,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.22,3.25,3.235,-150,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,5.08,5.08,5.08,150,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,4.66,4.66,4.66,150,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,4.23,4.23,4.23,150,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,4.2,4.2,4.2,100,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.92,3.92,3.92,150,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.86,3.86,3.86,100,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.75,3.75,3.75,100,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.73,3.73,3.73,150,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.7,3.7,3.7,50,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.58,3.58,3.58,150,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.57,3.57,3.57,50,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.56,3.56,3.56,100,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.52,3.52,3.52,0,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.51,3.51,3.51,100,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.47,3.47,3.47,50,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.46,3.46,3.46,150,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.45,3.45,3.45,-50,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.44,3.44,3.44,100,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.43,3.43,3.43,0,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.43,3.43,3.43,0,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.42,3.42,3.42,50,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.41,3.41,3.41,-50,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.41,3.41,3.41,50,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.41,3.41,3.41,100,6.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.4,3.4,3.4,-100,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.4,3.4,3.4,-50,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.39,3.39,3.39,0,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.38,3.38,3.38,-50,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.38,3.38,3.38,50,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.37,3.37,3.37,-100,2.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.37,3.37,3.37,0,5.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.37,3.37,3.37,0,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.36,3.36,3.36,-150,0.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.36,3.36,3.36,-50,4.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.35,3.35,3.35,-100,3.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.35,3.35,3.35,-100,1.0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.35,3.35,3.35,50,6.0,0
