smile,value_min,value_max,value_mean,labled,Temperature,Frequency,VR3_A,AATS7v,AATS2p,AATS6p,ATSC6m,ATSC1are,MATS3dv,MATS3m,MATS8m,MATS1se,MATS3are,MATS1p,GATS4d,GATS7d,GATS7m,GATS5are,GATS6are,GATS2p,GATS4p,GATS8p,GATS6i,BCUTm-1l,BCUTi-1l,SddssS,ETA_shape_p,AETA_beta_ns_d,ETA_dBeta,IC1,BIC2,PEOE_VSA7,PEOE_VSA9,SMR_VSA3,SlogP_VSA2,EState_VSA3,EState_VSA4,EState_VSA7,EState_VSA10,MDEO-11,AMID_N,n6HRing,n10FRing,nFAHRing,TopoPSA,JGI3,JGI8
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,3.22,3.22,3.22,0,0.388888889,0.127584775,0.270618237,0.776917686,0.487614543,0.589458663,0.629421554,0.642970589,0.388332452,0.504404938,0.648735942,0.473728433,0.297314631,0.35984558,0.397224157,0.542178889,0.26309975,0.766043538,0.599118593,0.521448752,0.518441685,0.24233305,0.755740158,0.733135007,0.981192961,1,0.423722291,0.198113208,0.406666667,0.744183237,0.598901667,0.305390503,0.283592403,0.178801327,0.357099614,0.410148471,0,0.059998328,0.549837282,0.138479528,0.251222326,0,0,0.5,0.217942696,0.602981664,0.446965724
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,3.2,3.2,3.2,0,0.388888889,0.191377162,0.270618237,0.776917686,0.487614543,0.589458663,0.629421554,0.642970589,0.388332452,0.504404938,0.648735942,0.473728433,0.297314631,0.35984558,0.397224157,0.542178889,0.26309975,0.766043538,0.599118593,0.521448752,0.518441685,0.24233305,0.755740158,0.733135007,0.981192961,1,0.423722291,0.198113208,0.406666667,0.744183237,0.598901667,0.305390503,0.283592403,0.178801327,0.357099614,0.410148471,0,0.059998328,0.549837282,0.138479528,0.251222326,0,0,0.5,0.217942696,0.602981664,0.446965724
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,3.14,3.14,3.14,0,0.388888889,0.25516955,0.270618237,0.776917686,0.487614543,0.589458663,0.629421554,0.642970589,0.388332452,0.504404938,0.648735942,0.473728433,0.297314631,0.35984558,0.397224157,0.542178889,0.26309975,0.766043538,0.599118593,0.521448752,0.518441685,0.24233305,0.755740158,0.733135007,0.981192961,1,0.423722291,0.198113208,0.406666667,0.744183237,0.598901667,0.305390503,0.283592403,0.178801327,0.357099614,0.410148471,0,0.059998328,0.549837282,0.138479528,0.251222326,0,0,0.5,0.217942696,0.602981664,0.446965724
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,3.11,3.11,3.11,0,0.388888889,0.318961937,0.270618237,0.776917686,0.487614543,0.589458663,0.629421554,0.642970589,0.388332452,0.504404938,0.648735942,0.473728433,0.297314631,0.35984558,0.397224157,0.542178889,0.26309975,0.766043538,0.599118593,0.521448752,0.518441685,0.24233305,0.755740158,0.733135007,0.981192961,1,0.423722291,0.198113208,0.406666667,0.744183237,0.598901667,0.305390503,0.283592403,0.178801327,0.357099614,0.410148471,0,0.059998328,0.549837282,0.138479528,0.251222326,0,0,0.5,0.217942696,0.602981664,0.446965724
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,3.09,3.09,3.09,0,0.388888889,0.382754324,0.270618237,0.776917686,0.487614543,0.589458663,0.629421554,0.642970589,0.388332452,0.504404938,0.648735942,0.473728433,0.297314631,0.35984558,0.397224157,0.542178889,0.26309975,0.766043538,0.599118593,0.521448752,0.518441685,0.24233305,0.755740158,0.733135007,0.981192961,1,0.423722291,0.198113208,0.406666667,0.744183237,0.598901667,0.305390503,0.283592403,0.178801327,0.357099614,0.410148471,0,0.059998328,0.549837282,0.138479528,0.251222326,0,0,0.5,0.217942696,0.602981664,0.446965724
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,3.07,3.07,3.07,0,0.388888889,0.446546712,0.270618237,0.776917686,0.487614543,0.589458663,0.629421554,0.642970589,0.388332452,0.504404938,0.648735942,0.473728433,0.297314631,0.35984558,0.397224157,0.542178889,0.26309975,0.766043538,0.599118593,0.521448752,0.518441685,0.24233305,0.755740158,0.733135007,0.981192961,1,0.423722291,0.198113208,0.406666667,0.744183237,0.598901667,0.305390503,0.283592403,0.178801327,0.357099614,0.410148471,0,0.059998328,0.549837282,0.138479528,0.251222326,0,0,0.5,0.217942696,0.602981664,0.446965724
[H]c1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)cc1,3.51,3.51,3.51,0,0.388888889,0.25516955,0.102034403,0.755931323,0.53282401,0.750870802,0.756653072,0.76960553,0.205813992,0.28631462,0.523348348,0.303372716,0.080100301,0.248944035,0.463551259,0.634814872,0.390343109,0.436037682,0.130542229,0.848189352,0.369793347,0.442556315,0.447730576,0.912979984,0.999338549,1,0.107964866,0.291666667,0.453333333,0.278249497,0.343660976,0.213738317,0.283592403,0.178801327,0.192794907,0.250071858,0.050482332,0.159832938,0,0.138479528,0.27331857,0,0,0.5,0.116358512,0.35803743,0.445001108
[H]c1ccc(Oc2ccc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([H])c(=O)c7cc6c5=O)cc4)cc3c2)cc1,3.16,3.16,3.16,0,0.388888889,0.25516955,0.227384111,0.696246663,0.61043026,0.645055709,0.770121662,0.791022503,0.165408051,0.245359272,0.67932928,0.377886989,0.12929311,0.340213385,0.326490378,0.441035374,0.43585934,0.399299302,0.222231558,0.750422623,0.409295054,0.639229952,0.392488111,0.418036277,0.94726681,1,0.066823737,0.7875,0.546666667,0.238862413,0.495264869,0.303993812,0.274558387,0.321198673,0.005545001,0.199949168,0.217274397,0.351632463,0,0.28192877,0.220114519,0,0.5,0,0.139630215,0.184895056,0.198142588
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3C)cc2)c(C)c1,3.23,3.23,3.23,0,0.388888889,0.318961937,0.196629323,0.447366389,0.400915456,0.699607143,0.63280812,0.8146123,0.168083508,0.279076128,0.781165634,0.424804582,0.237305187,0.174133312,0.427104018,0.330340107,0.446375486,0.234100687,0.211740474,0.793459584,0.241078913,0.426689462,0.555159163,0.917067466,1,1,0.185942438,0.403846154,0.533333333,0.5153692,0.344172808,0.455570598,0.283592403,0.178801327,0.192794907,0.400439929,0.224355083,0.328701661,0,0.087714709,0.108190503,0,0,0.5,0.195183398,0.135242606,0.357853834
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3C)cc2)cc1,2.53,2.53,2.53,0,0.388888889,0.510339099,0.185209782,0.453575591,0.452776939,0.679773921,0.707097141,0.792126811,0.130086629,0.230165451,0.652902531,0.373025813,0.076312483,0.203277727,0.463874861,0.428068076,0.44843035,0.224573159,0.117665497,0.81325439,0.284622537,0.402072697,0.548127326,0.912979967,0.999338545,1,0.154197126,0.357954545,0.493333333,0.477256303,0.380871599,0.382462237,0.283592403,0.178801327,0.192794907,0.300194549,0.167036474,0.260250593,0,0.138479528,0.17563008,0,0,0.5,0.155770955,0.218312675,0.374734655
[H]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([H])c(=O)c6cc5c4=O)cc3)cc2)c(C)c1,2.05,2.05,2.05,0,0.388888889,0.510339099,0.210665485,0.343978496,0.47139103,0.573871439,0.724600145,0.788357998,0.149566998,0.264505078,0.913046456,0.351954085,0.134182999,0.258369817,0.28720224,0.114841189,0.37754747,0.235227899,0.149718741,0.70758296,0.230911233,0.37918311,0.526035004,0.418036277,0.94726681,1,0.237618873,0.851351351,0.493333333,0.571661359,0.642009,0.286846678,0.274558387,0.321198673,0.005545001,0.199949168,0.16360763,0.164350831,0,0.28192877,0.259244444,0,0,0,0.139630215,0.225103805,0.287002009
[H]c1ccc(Oc2ccc(NC(=O)CN3C(=O)c4ccc(C(C)(C)c5ccc6c(c5)C(=O)N(CC(=O)Nc5ccc(Oc7ccc(-c8nnc([H])o8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,3.62,3.62,3.62,0,0.388888889,0.318961937,0.290025085,0.53976899,0.333824458,0.415762965,0.817479061,0.840737796,0.102395994,0.127033059,0.292531526,0.502382053,0.275253107,0.188319871,0.36636873,0.937213584,0.544032889,0.126109521,0.2777643,0.638589702,0.502197869,0.439251854,0.552423088,0.722149559,0.980061395,1,0.210143468,0.328125,0.5,0.888708817,0.628199683,0.448813842,0.211114934,0.672496713,0.790034072,0.448008027,0.158283273,0.232801899,0.166825936,0.590221201,0.624303402,0,0,0.5,0.493530894,0.187714005,0.401716445
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,3.58,3.58,3.58,0,0.388888889,0.25516955,0.107633328,0.669018772,0.53282401,0.697835678,0.712448555,0.76960553,0.174130279,0.28631462,0.638142624,0.303372716,0.080100301,0.248944035,0.474658291,0.417472513,0.306030467,0.331296499,0.219958012,0.848189352,0.375161914,0.382890138,0.449893628,0.912979984,0.999338549,1,0.107964866,0.291666667,0.453333333,0.278249497,0.363603311,0.261546097,0.283592403,0.178801327,0.192794907,0.250071858,0.050482332,0.159832938,0,0.138479528,0.273138651,0,0,0.5,0.116358512,0.3242187,0.407587569
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,3.2,3.2,3.2,0,0.388888889,0.191377162,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,3.18,3.18,3.18,0,0.388888889,0.318961937,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,3.16,3.16,3.16,0,0.388888889,0.382754324,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,3.15,3.15,3.15,0,0.388888889,0.446546712,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,3.1,3.2,3.15,0,0.388888889,0.25516955,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,3,3,3,0,0.666666667,0.191377162,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.98,2.98,2.98,0,0.666666667,0.382754324,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.98,2.98,2.98,0,0.666666667,0.318961937,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.98,2.98,2.98,0,0.666666667,0.25516955,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.96,2.96,2.96,0,0.666666667,0.446546712,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.85,2.85,2.85,0,0.777777778,0.191377162,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.8,2.8,2.8,0,0.777777778,0.446546712,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.8,2.8,2.8,0,0.777777778,0.382754324,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.8,2.8,2.8,0,0.777777778,0.318961937,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.8,2.8,2.8,0,0.777777778,0.25516955,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.8,2.8,2.8,0,1,0.25516955,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.64,2.64,2.64,0,0.888888889,0.25516955,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.64,2.64,2.64,0,0.888888889,0.191377162,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.62,2.62,2.62,0,0.888888889,0.446546712,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.62,2.62,2.62,0,0.888888889,0.382754324,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2)cc1,2.62,2.62,2.62,0,0.888888889,0.318961937,0.105332299,0.517305238,0.57864696,0.59337341,0.735380054,0.767670644,0.234736507,0.349797355,0.880392469,0.270853135,0.157771862,0.337193868,0.332578592,0.215015304,0.405249544,0.442274861,0.233519158,0.714029897,0.272937461,0.511638816,0.453542714,0.418036277,0.94726681,1,0.203689274,0.905172414,0.453333333,0.341465679,0.616295093,0.165930537,0.274558387,0.321198673,0.005545001,0.149826477,0.047053488,0.159832938,0,0.28192877,0.40321382,0,0,0,0.100217772,0.355716537,0.443108045
[H]c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)CN6C(=O)c7ccc(C(C)(C)c8ccc9c(c8)C(=O)N(CC(=O)Nc8ccc(Oc%10ccc%11nc(-c%12ccccc%12)c([H])nc%11c%10)cc8)C9=O)cc7C6=O)cc5)ccc4nc3-c3ccccc3)cc2)cc1,3.52,3.52,3.52,0,0.388888889,0.318961937,0.393683879,0.60677036,0.455820174,0.616143818,0.701502339,0.824875194,0.173801218,0.218930015,0.398093742,0.495901645,0.321000536,0.279243122,0.385052495,0.741809516,0.568179723,0.161390321,0.339543843,0.715337544,0.361633675,0.489650036,0.552557451,0.722149528,0.980061392,1,0.055752349,0.285326087,0.78,0.737385251,0.34454693,0.544429402,0.788976519,1,0.91956875,0.640694422,0.506318711,0.808200475,0.166825936,0.590221201,0.571000171,0.5,1,0.5,0.586916606,0.035575265,0.391020762
[H]c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(C(C)(C)c8ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc%13nc(-c%14ccccc%14)c([H])nc%13c%12)cc%11)cc%10C9=O)cc8)cc6)C7=O)cc5)ccc4nc3-c3ccccc3)cc2)cc1,3.58,3.58,3.58,0,0.388888889,0.318961937,0.377230161,0.639843798,0.54794289,0.668678084,0.650140524,0.848670953,0.241868436,0.301199261,0.655188006,0.538405249,0.315778504,0.343905187,0.348196261,0.574896359,0.47413947,0.370600789,0.309688745,0.737928107,0.359290166,0.566467533,0.471454247,0.831513076,0.992049828,1,0.021407986,0.257352941,0.94,0.544287575,0.213066544,0.687852741,0.933931458,0.670436263,0.615112528,0.642855282,0.620955928,1,0.166825936,0.426023978,0.492855636,0.5,1,0.5,0.586916606,0.007502168,0.484930912
[H]c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(C(C)(C)c8ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc%13nc(-c%14ccc(N)cc%14)c([H])nc%13c%12)cc%11)cc%10C9=O)cc8)cc6)C7=O)cc5)ccc4nc3-c3ccc(N)cc3)cc2)cc1,3.68,3.68,3.68,0,0.388888889,0.318961937,0.379065983,0.642986433,0.528174225,0.671259868,0.672832443,0.601669695,0.204656307,0.235394772,0.655764487,0.285284202,0.262446028,0.554483682,0.256582811,0.545753594,0.471035271,0.333104467,0.280150326,0.726420651,0.377247971,0.553032578,0.462749083,0.831513075,0.992049828,1,0.095308358,0.353365385,0.926666667,0.688529462,0.319230877,0.7834683,0.933931458,0.670436263,0.615112528,0.839748706,0.505456109,0.87213365,0.166825936,0.426023978,0.632199581,0.5,1,0.5,0.809129339,0.002094799,0.555549575
