pca1,pca2
-551.8876539416468,-133.42308100545455
-635.4445086999085,47.796804788669384
-735.8302573812758,-72.33769726466808
-655.2665541125423,-77.80183333981874
-405.5944302204722,-57.00749801341823
-526.1796457491517,-47.20254433574184
465.092296954853,-59.303174025595595
378.6851291926947,-133.31227954547887
689.2178594513882,-95.39865591330157
663.1142359877854,-40.45393950147129
-369.9894196516012,-13.263479489925617
-279.7214279213609,-240.92472648332426
-512.2909182856603,-102.58822517701063
-213.09501469149646,-17.476592740048485
-620.2415296446652,-56.25404110117859
-328.2467452906031,63.2463103712363
-343.53525799551943,64.69641386756868
-476.6253153685171,-231.8610767701514
52.41223013739336,-198.98599424623245
-142.8289987294571,-196.7256640618537
-300.442102539158,-249.2393165532045
-523.5297501449694,-99.22307453350365
-233.71258750566494,-11.816755625618358
-649.3378921071419,-51.01250471559332
-825.8278535038401,-28.583267882244787
-472.3143528737357,-5.2831638060730794
-597.2520902723097,-96.37605843799886
-317.51808838843095,-6.128569774200733
-549.6867218006794,-60.929889262819344
-660.903934964015,-93.06827581863462
-391.6044278966874,-0.49525930203777674
-1193.7780507546474,-13.173862359106112
-613.9657533718503,2.86888539549803
-716.3662318266935,-89.99512903063028
-457.4883421672133,5.443951265794605
-765.049431116117,-87.13406826134226
-516.4578180135254,10.360390690803234
-973.9177830364538,-28.645122273866704
-1486.456472285325,0.5360503161188171
-729.6309833870015,9.770900632765096
-772.9387856252673,289.10605421260607
-808.066945820656,-84.4667479243357
-569.4768564924906,14.96539664921823
-75.52234629434673,213.55315831729555
-780.3435724669766,-46.722685166785475
-1724.704212661945,12.670366519162476
-825.6155706449913,16.269432771970806
-296.98027492755534,-68.67630579657902
-1922.3654712804007,23.243520964489356
-2088.9560726478776,32.54207841653479
-551.9965512865941,-177.54183769732649
-465.8466701422491,-177.2729537211495
-611.2872319985751,42.406686670907874
-965.3579954604152,66.2670034406983
-828.2736145373843,48.02038680988189
-738.7566560217097,28.465029595891345
-913.0020052554771,95.70537812045289
-135.76749541354678,-74.16737000644562
-494.83575550302714,-170.33931704633358
795.7305387197542,-13.091948339483256
599.7420020060538,-23.858232874071586
-66.61378921401577,-79.96959281697147
10.900640280171748,-86.50009695299951
101.30311180534954,-102.57279403240024
197.8919653553621,4.6232079392089025
-198.43939258699925,21.980180284087172
-69.21229973501633,10.119670038493659
-5.147842049396183,-4.039939615729914
-187.97399276810293,59.611291367443556
905.506378046499,-30.36871158210961
738.7668085050009,-43.26274719814912
32.457082788526755,-98.91069560852094
-887.1001134520372,-153.42261697678876
244.33892269125735,-114.97789099305783
1033.7316321833669,-39.301365174064365
888.426493212932,-53.12116475595532
-82.00488305232281,-54.22288284937939
673.8151165225554,-121.925834344363
363.3363979641947,-68.19592499923019
369.27151256744145,-66.21880644355076
78.64191123532855,-7.690533469692929
-369.94785909463036,10.777944058036875
-216.95916584277012,-1.8228935235211223
-133.3437746729551,-11.14786633981718
-346.55864524298806,45.31783163966962
-2095.9226361412057,62.14839524465157
-38.286186375161904,-190.46328295070012
-519.8031088619335,462.4308999200579
-795.4143858036186,447.32872236223204
190.5258650939493,-39.84736531366914
-875.0146895500109,-5.684409568455031
-1360.210873356371,12.139859475888642
-1187.534961382274,0.37226562575547567
-1084.1893142741194,-7.901084247418793
-1307.7671159459198,44.488255758240264
-404.45821877181675,37.35617254495504
311.4444404760362,-48.80910818471034
568.1945836325922,-62.872889001284705
-1845.7872797592115,31.623027230713177
-1667.4244557885447,-18.51183158026049
-5856.172092264961,131.21043974571018
933.1502615384196,-3.7647705521749355
3532.078560760103,-15.873038431808535
-1506.9017052155868,30.634184641171675
-1337.1390261657177,65.53173742481431
-47.41105128390473,17.629583506296132
237.7216278511903,-54.014619736470515
147.96811245424607,-46.805180937062545
170.50855787915592,-50.485328146236625
434.61025087569,-62.7873838210504
738.8745625306124,-25.491510184698186
1342.0795181486822,-12.002550898627671
519.6617761773472,-31.618244177902124
493.179355503147,20.611187267110445
1494.1895165333906,-26.993388425678173
719.4326643823246,63.7702528074975
-163.5764364027125,-3.296101874828328
-3696.3640338844625,56.03280288307614
4471.5251469034165,-27.474211375099056
4634.916588142363,8.135377636744753
5391.733454544294,-67.74065602448056
5473.7275845758595,-43.708038455001045
21.37922121449759,16.63778722950085
-98.88035484522118,-1.066164028952251
-524.5238999736316,-73.64291930712702
582.1583183724683,-141.10710034848813
802.385068957474,-114.52369960723102
964.3002176926669,-14.438106919427304
-147.166276394633,2.916295670421898
-51.643004756736694,88.42025537535655
152.36990730695553,-157.5375322920591
-2717.925938554827,108.08425406767736
-2778.146313012283,46.32305514174733
-2559.379419357125,81.97781181406899
-2868.9917872788064,87.11611578391172
-2740.293227212071,78.26116930329147
-1249.8370025523157,18.920486467618744
-1068.9994049964446,-61.8957270470257
-735.4927133281886,-94.27316782086238
171.75177288756856,-14.041658772991346
944.0544762091962,-39.00479021680397
1452.1095251970883,27.394114312690842
1673.908414187664,53.27632900428379
2384.3776700000394,62.540045240200975
-218.23627064404775,2.2473936429678876
939.1152903681838,3.685034459692148
-198.52029197026667,-184.28905049320193
306.1008272760282,23.69738987985944
-332.581449515045,-18.231347876414624
-292.3096222400889,51.013775735983586
14.431256807183159,89.77126084051179
661.9411185391028,110.7233479904299
-221.491533749462,80.2104704748095
108.01372114629162,-40.744113959159634
-2669.77624501366,172.54940484647128
-3220.6872481653304,179.64124197357134
-1802.0824137232446,154.72580079391017
-5812.441338133591,147.76771374069602
-1338.9067491838523,242.59261889960104
277.7383550085456,50.834803671796955
1047.7624493611934,-0.019196145187661297
-398.9005642353724,107.61724431744314
-1386.832953709137,-13.251027022217869
-861.2677726091382,9.425870175678197
-3229.5788596162165,-10.915332387843025
-167.54343915272227,-41.54488376841735
345.802067142093,-19.46567625800485
-1447.2873372155707,-65.6669046945812
-1389.7558785054232,-2.7690656162772527
-2440.641915085144,76.89298968814708
-1597.4596590336937,58.61513923815852
-1269.8823948340787,112.86287667571
-2433.600559075087,127.43175331563647
-1636.499923483761,-28.354310651904104
-1092.578156555688,69.4337602068497
-4203.529646381371,35.68102416272769
251.15810653151686,-136.12558497565428
617.0953471789592,-111.1884807768367
-2737.1493844816873,2.130597224099625
-214.8559501866368,-145.43224980033094
1586.347070564404,64.69624602335011
1703.8936777466465,-26.842362788993302
1917.127588653673,-95.82087822470615
2875.498461025017,-47.16641319427091
2675.099558302457,-32.694692375064555
596.3293075269439,-18.853898579990325
377.2202032265707,-4.458780268092755
-178.8934191757842,54.9384547049653
2059.274366112056,82.39094610616738
2140.555596023424,-6.92098895640204
-324.0576833157527,-7.689975546044423
3702.996434136079,62.38181590473899
353.8730469401366,-84.6855154907323
258.94383139829296,-16.57762389052967
30.36425998126634,-1.9346946725626029
-538.8454725534956,56.90892766034475
-2068.8934764959763,12.279340587870188
-2310.373881302983,26.787028667826867
577.5512785922632,-64.60266162066891
1369.0409912256014,5.410450507891235
931.3418878179621,-39.405458193483824
2656.4128332191844,0.15862369208753332
238.66045870281144,-28.656005490571523
1154.9496011693084,119.45628638026163
699.2159436000893,69.29076609882439
870.5883837367454,94.84694715296348
5287.914232117589,24.36447325287642
2201.126216719439,90.648530927932
2174.6339388548226,26.52475287494689
4593.624045303171,16.269682060931615
2241.426028746801,44.172585513888556
2357.625610705642,-2.875364348195155
2243.576156460666,3.790578578106894
1604.1176220709508,35.46904136425304
2185.67229647434,3.6057328862767575
2755.136864499372,39.57537583990155
370.04252002022986,64.40827786969432
-432.86216685085714,52.46935836566141
2106.4619861183305,41.32891496224617
-330.96806658098865,69.9629279245014
-632.6421586755162,39.910825132155985
-1008.1237408211533,61.46739874328596
-569.1724166552486,25.53488071923788
235.18420504872986,65.00601411889546
-330.641969217654,15.074777589595438
5164.447525220379,-27.288160565856067
5327.471138822324,9.11713007590164
6088.511654361056,-69.27818985136949
6125.036477283554,-43.76969684557078
597.657185149271,-91.39568017130554
886.0983034161975,-64.15111098818679
858.7608058441392,-15.122410456325609
3339.018393654355,-26.747657546034887
923.2825016004504,2.3204156354819414
830.4190174040613,-28.573052254796544
832.035109953361,-28.46230957670573
697.0396349665767,-48.68905594648059
745.7550869759408,-74.45381327559276
856.8387193148425,-15.474678152362516
1068.5201015409943,-49.23988266082403
1125.9355419417523,-139.00293382100205
1894.284580606807,-139.6140047693125
1819.141707729529,-8.9968454469382
1699.046703608813,-152.99711608193337
2633.4112102283384,-0.015351023656878062
1381.4789588547071,24.912681637143944
-3286.9853399529698,221.74266004463456
-3905.135840161299,85.65955129098455
-6097.682565932463,246.94486674771449
-4749.180100842431,289.59443477471973
-5828.049705196347,302.31280807351095
-5323.212876834849,140.37542138414724
-3833.0156501056545,308.3259773250516
-5678.889571781794,241.88160945329327
-2342.510511284224,33.815077989273234
-197.59591199776187,63.696673535751515
1233.6269441592979,60.472270512019406
845.4594162540411,-115.78270607475716
1076.4869089182744,-117.58332609159704
2260.2663149323475,46.63444234469357
-285.0315804593787,-64.34501339767297
1249.3133440115428,57.309902100025354
2109.456884388674,-108.71465579211628
823.9788769238378,-56.59175703777496
1045.6273550386418,-16.448079183660987
-1824.1919158124858,110.24259284942212
453.4352682031174,171.62780320637233
-466.98656114156427,-193.83971579494127
-152.25695723499913,-121.82116700040997
-790.786538563683,3.114881833936082
-506.6556192263883,-40.327628160788024
-178.5291816031458,-45.49278136886637
-457.0012671304606,-59.99537651746913
-188.25166157901333,-13.527704101539278
2380.8941900804693,-89.21922323662972
673.5679992972249,-90.85538258381823
125.8455903650239,-59.81432842357886
372.25565601893845,-115.41907713849348
-239.94007178349293,-42.322260424869825
225.58746509104773,16.651920066412366
-346.44498632915014,26.87538580951718
199.97646579251415,-107.86954448953803
-175.3898119685174,-36.42420473353295
798.9625536076893,-32.632719020708244
807.4902434218881,-40.00375094097121
292.90982945790205,-116.64002446234564
1636.7163417012925,413.0933266147465
517.9674737421288,-23.699763897066926
-126.58063571994714,-11.081658660634767
298.7980955359816,-50.59217292298677
826.0190479070037,-1.7736351561205543
646.7819885579294,0.26555090238415197
435.36870767515376,5.136770794061348
608.901742464794,-3.3674552102631456
44.55083931950721,54.37706248783733
70.03914407140151,71.56769238562472
711.841894091052,-14.13989742793599
600.3022365137069,32.50406839660867
748.918489782336,50.59362924654869
934.6306185020647,41.30973421163437
-15.955923584518501,-37.02294916867091
56.827882508477195,-37.886095122863
-1307.6162878935013,128.03925136977978
-845.3123420536183,69.93848342619867
-390.7305989716918,10.36668513333974
51.88147519515567,-54.210323755518274
-833.6058141612161,63.79463602573531
-390.2518079841481,1.8594548437091414
45.45985388960682,-55.651656806407196
967.9048564827466,-236.17639337682138
841.3149152065231,-201.46576961807088
719.1749536793722,-167.91986530364395
50.90061563609207,-131.40341728322463
-12.423502773062987,-134.41803850458683
118.42764703148397,-152.91176362221887
641.3529247973587,-126.39076871497404
456.6670924443043,-111.94036671678396
272.4012718387969,-91.3691305592001
630.8418570529832,-115.85527300713247
830.1269028563698,-66.89140041947319
376.3978694491561,-63.359306211877865
-123.09863872631557,-26.435921786939165
3601.6126437303897,-96.29373937693775
633.4125387476648,-28.19602510389956
626.0022251602268,-35.39045906212511
954.8406977337465,-94.13464009856187
16.928030830924083,58.64977123381236
69.57738031207228,-165.9385012613963
723.2315526085612,3.8599144723186694
2135.461286538055,-3.746132050734627
-391.2316570645664,-8.95914464187932
1603.7947949838704,23.257785930351126
-159.85626830883058,-55.368639496583185
396.98269216496055,20.67201367384394
-121.33060110999968,44.880163839492596
-104.09665801068213,28.24234202774997
2116.8299430711886,71.75548945901026
151.75881430014493,-51.520127935325924
-9.977902987434224,13.830638298412552
1045.3655602554254,-0.2948057740793766
866.0631570337687,0.3804903418053157
654.6499655059516,5.251532446797451
827.9363718466113,-3.251035452786557
264.00336226806763,54.49083692102421
286.5834942773302,71.7151229962508
965.1062240083154,50.680943028129796
589.8033553348549,-23.487578184945068
840.2606013525931,15.521094700058761
1591.9926226804691,24.685404667872806
6365.76352490778,-16.47949254209575
-190.03092145768164,-135.01357035148823
-746.1426854723045,-29.932589945119346
-584.1728670505674,3.0775862902663667
-555.2848972189735,6.542691810685288
-1029.806523275401,-64.99913734083101
-26.58327065697187,69.5113170161674
-795.9100730445244,10.170985928655961
-901.4470309520062,16.822512088449066
-874.5297310585106,15.879642555555158
-1064.4658274070218,-21.334648304258373
-923.6589165830062,13.319213557112828
-729.6195225087963,3.7805335962173072
-1110.3976604983757,828.4827979784899
-776.0330636664128,73.47373978690763
-891.9790911844004,80.16040604750776
-858.3567720175237,79.09894885013505
-54.740324685269776,-78.50414422889816
1522.8558222861154,-35.78517888167388
-446.32175985665776,-75.07339222620675
1118.870798998198,136.1785139957297
528.5712154963643,-6.424116676477224
217.73869182203094,-44.832195572873005
652.5862350792456,-6.7159317952065205
808.4572926655505,0.9464200903749348
-1428.4807482463384,150.31778524853198
-707.7898061659703,23.70250636867209
-541.8930766922387,91.19731175640398
226.19630082099164,-35.025199738853395
-1.5010381588693624,-20.416725501974163
-869.18138969441,-8.104146628872485
-703.545707361128,32.44092967120107
-560.4141397092585,-23.6148654873985
-375.4336602166633,165.80093896615782
-187.18664838706835,62.248711094021296
-688.1850811909187,23.75392403747062
-743.3399026507553,73.23233239647084
-877.1083969988711,239.01243989461722
1116.9255673279392,169.05087044382867
-797.9884412053119,133.29465827535643
-436.6227891619121,130.51584195710106
-1387.6387706896355,113.02636778246853
-204.64390112420645,66.90461309477733
-1287.8258150627498,83.93150497691168
-1176.4136259757352,-5.544584933181259
-545.2893814553803,-101.51678355045361
-368.9267720229243,-64.83226625192434
-381.568134681447,-105.5788626971117
-389.6136971581957,-94.8204590419242
118.64301078741043,-36.45958232089955
-191.91350270730555,-32.907915059629595
1354.1005716917268,3.4308277611280973
457.07891660017253,23.069482512759667
640.3604568941805,40.0447526364031
83.74954334899968,51.03653452809342
526.403138063542,-22.787891320400696
-341.9646779947869,-74.46364640187669
-271.305790223863,-43.39693614166565
-233.06124084762055,3.030992636639655
-314.93066269256775,-14.067068303332794
-217.16746424472439,85.04429081468545
-375.15088802979426,-150.11668554780894
-294.3081816355095,-150.57903833077572
-350.53009492841,-161.9629305595639
-2274.088828435154,23.278942071444654
-2093.3403897157627,61.57558203958642
173.43492113167483,-24.38612964382362
-2145.720930090296,254.2704459556918
-2710.0904435251787,265.59369814129906
-996.9649364041127,305.29942714103026
-2058.838330858735,317.82547503260196
-142.86743534278213,89.75941493014025
-102.22838009231874,137.0558545606119
-978.1203808437026,159.16686591648744
-955.2549943403814,114.03187243233096
-1423.2494482570849,126.43890101469471
-200.9567843426264,98.44869246573757
-61.79600627880875,85.30150634174898
633.6122214165479,-28.948301354081828
3048.2281729786837,-73.098901740166
2605.802353887985,-8.58525768368631
3258.111805223545,-75.9580979775231
453.02300645003953,186.83721978846663
3164.7560217594632,184.40693500592764
3046.8990123202175,-8.326067427493133
3096.19854446961,-73.29707492216127
3260.8923209117174,-36.31070483064441
3447.1357720015526,-117.86624206644326
-44.163536041349936,-84.62943490308565
220.8724024261099,-139.90724496219224
522.4627188788216,-100.99454374387442
17.81098373240452,-127.32806031068174
-943.7048132470698,-23.660032114928658
-994.9182271870554,-63.778466296300444
-1636.4700741195802,17.26468674451252
-981.4457871517777,-56.69940539287436
-1211.737543104501,5.398777336946306
-468.3424394953244,-61.72653323493988
-285.6925047102365,-23.27052855853367
-708.4440858180288,-12.410638587978282
-1274.6188430079012,5.132487271094366
-1085.5806874911666,-5.6248861359824485
-967.066180855344,-12.589433596259058
-1244.6487308231528,36.57292886125083
1385.7980264769303,544.5171525685842
1351.464053244795,545.8075233069197
-290.3250145321687,435.2307081483941
-328.6994422941548,436.57243355689553
459.2501919948167,309.1360089916143
238.45379079270924,258.3398994690405
-413.1538898539157,324.94325494020114
-209.74424498187503,336.6036713391917
416.4748340492101,308.8139491235141
519.0859872206363,733.4690065553491
1970.6623861432283,678.524023235976
1931.632917949683,679.19687197003
-608.5759841423787,93.45572141837617
1161.4216224351972,317.7174610504133
1478.228945296562,386.1267305724973
1345.576002988741,335.6211820934874
-241.32441454795878,726.5915588662747
-195.79244061029772,783.63226824284
-583.61323183927,-49.44833968219983
-99.71039860577724,-151.22302630340553
15.700081288142622,-120.77972682271495
269.00964416613067,-157.95495287959034
5.812153184774122,-100.52640472214367
