smiles,VE1_A,AATS7p,ATSC1v,ATSC7v,ATSC3p,AATSC2c,AATSC0p,MATS3c,MATS5c,MATS8c,MATS5d,MATS1m,MATS6m,MATS1se,MATS4are,MATS6are,MATS7are,MATS5p,MATS1i,MATS4i,MATS6i,GATS3c,GATS6c,GATS7c,GATS8c,GATS2d,GATS4d,GATS5d,GATS1s,GATS4m,GATS5v,GATS6v,GATS4are,GATS5are,GATS3p,GATS5p,GATS8p,BCUTc-1h,BCUTc-1l,BCUTm-1l,AXp-7d,AXp-7dv,NssCH2,SsNH2,ETA_shape_y,AETA_beta_ns_d,IC2,BIC0,BIC1,CIC5,PEOE_VSA7,SMR_VSA3,SlogP_VSA2,EState_VSA4,EState_VSA5,EState_VSA10,MDEC-23,MDEC-33,MDEO-11,AMID_N,AMID_O,naHRing,n6aHRing,n9FAHRing,JGI2,JGI5,PetitjeanIndex,MATS7c,MATS4d,MATS1s,MATS1v,MATS8are,MATS8i,GATS5c,GATS8d,GATS6m,GATS8v,GATS6p,GATS4i,BCUTd-1h,MIC5,PEOE_VSA9,EState_VSA6,EState_VSA7,JGI4,JGI8,JGI9,JGI10
Cc1ccc(P(=O)(c2cccc(N3C(=O)c4ccccc4C3=O)c2)c2cccc(N3C(=O)c4ccc(C=O)cc4C3=O)c2)cc1,5.955835591,1.585166531,123.5713183,158.8418133,-8.570705784,0.001972355,0.309842443,-0.111895466,0.008269293,0.134203987,-0.01840025,0.114760067,-0.038836906,-0.038128153,-0.035348045,-0.079463916,0.131120143,0.080800832,-0.058568276,-0.027365758,-0.124851508,1.138776151,1.022574509,0.924294616,0.836290157,1.139882579,1.116053214,1.045356029,0.548059627,1.117005915,0.927895321,1.087826864,1.184175923,1.321253403,1.477933181,0.964507274,1.189853387,0.450185186,-0.402021714,11.6951118,0.025091793,0.010212017,0,0,0.380733945,0,3.984885117,0.237892401,0.452309235,0.511101287,55.45467375,0,29.91487944,15.36327095,18.19910121,23.97268592,54.53683796,20.17897681,1.755833461,0.100132441,0.239116148,0,0,2,0.089466089,0.023535948,0.5,-0.031401811,-0.032990545,-0.065658916,0.034905729,0.075960592,-0.05953753,1.047482631,1.037292555,1.149256545,1.029782643,1.376017816,1.045711054,4.044132061,51.1133906,33.62857852,84.92913896,19.05647134,0.033497475,0.011899232,0.007930073,0.006664804
[H]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([H])c(=O)c5cc4c3=O)cc2C)c(C)c1,4.464185438,1.207725802,97.6824252,1573.181181,-3.62220657,0.005524879,0.227919011,-0.162280785,-0.258970537,0.049423146,-0.017094017,0.031849248,0.073853675,-0.032622673,0.046978624,0.379556145,0.157252251,-0.04556684,-0.028670456,-0.11528119,-0.091488861,1.08622948,0.687396718,0.762974923,1.01880094,1.068063532,1.057831531,0.977966757,0.512664891,1.001772507,1.034521962,1.164339537,0.902565607,1.057222278,1.086652052,1.039357586,0.956157149,0.511652226,-0.408883732,11.66564285,0.023902727,0.004980173,0,0,0.488207547,0.066666667,3.957494564,0.254749982,0.531016768,0.380647283,60.36674864,9.551078169,9.551078169,26.82090561,12.13273414,19.17814874,26.5878967,20.38829777,1.087380373,0.141929345,0.238985938,2,0,0,0.08974359,0.029673913,0.5,-0.048656177,-0.086151094,-0.050592249,0.041543292,-0.027337949,0.03464248,1.142825558,1.186737258,0.962531121,0.884076188,1.169570093,1.09649414,3.329373578,45.78006855,27.23228313,12.13273414,44.17930974,0.042307692,0.012752562,0.009625514,0.006289061
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3C)cc2)c(C)c1,4.538571313,1.379305938,64.83407719,89.94021607,-4.301971039,0.003514483,0.231253475,-0.024249762,0.184592531,0.107746016,-0.060291194,0.04971325,-0.113691972,-0.038583274,-0.188713968,0.028057629,0.111970712,0.079506864,-0.070717065,0.027749241,-0.129327894,1.359785327,0.853481184,0.774869278,0.964083131,1.111596836,1.079336274,1.062584735,0.570282839,1.13643891,0.950375267,1.162102641,1.440011165,0.900637483,1.056740114,0.901243463,0.956321286,0.458417675,-0.495942805,11.69941059,0.028031933,0.00480839,0,0,0.404632153,0.038461538,3.950072584,0.21917063,0.453901536,0.418872188,122.0362505,5.316788604,23.62871892,21.77632455,18.19910121,19.17814874,0,24.02121322,0.651252604,0.081790575,0.297672419,0,0,2,0.072351421,0.018868313,0.5,-0.021900261,-0.089306759,-0.072901198,0.015754147,0.153649337,0.014876882,0.726782887,1.004046958,1.034037544,0.891925216,1.135042418,0.972640764,3.255202194,51.97581813,27.94119224,60.66367068,62.37841095,0.042764228,0.009777927,0.009549383,0.006194878
CC(C)(C)c1cc(Oc2ccccc2C(F)(F)F)ccc1Oc1ccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)NC7=O)cc5)cc4)cc3C2=O)cc1C(F)(F)F,5.071025955,1.37580884,119.5687595,186.4417756,-11.56230178,0.00371395,0.245253588,-0.155478421,0.11840992,-0.047934127,0.052925666,0.032259826,0.063404815,-0.026776657,0.082676197,0.002294474,0.087046509,0.03463194,-0.026072661,-0.012786048,-0.08315623,1.303198453,0.997562801,0.901414894,1.153116975,1.278443502,0.891704932,0.821108624,0.581266661,0.914731473,1.021443966,1.02091319,0.801537734,0.826709695,1.140329665,0.954862009,1.15794484,0.52134526,-0.495243442,11.69382381,0.027561699,0.005154689,0,0,0.348827044,0.028169014,4.271654272,0.228454873,0.475923842,0.759493356,125.7365007,5.316788604,23.62871892,35.39237126,60.66367068,45.52063902,0,25.53703473,0.496763154,0.059966022,0.218212096,0,0,2,0.087431694,0.03052521,0.485714286,0.087991941,0.018022373,-0.086864933,0.021349067,-0.107764389,-0.197683868,0.757313691,1.298093064,0.903399699,1.08092869,1.024529092,0.869971037,4.029936706,54.99483231,33.50464373,51.10304694,38.11294267,0.038854167,0.012707659,0.009091578,0.008386677
[H]C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc([H])cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,6.317620069,1.613686639,149.4784499,-4655.208925,-7.760448076,0.001748491,0.236204621,-0.094137086,0.070375189,-0.052403839,-0.168262195,0.048807122,-0.063507394,-0.001870056,-0.021796438,-0.169064775,0.0148657,-0.239196751,-0.045331697,0.165807054,0.204154446,1.079336899,0.773754761,0.524718382,0.643351311,1.070176266,1.358836414,1.202542912,0.502658313,0.944013682,1.171241514,0.91909698,1.061058766,0.9756908,1.098599698,1.202988719,1.028950022,0.449278587,-0.375782938,11.66215955,0.023884086,0.00612409,0,0,0.461852861,0,4.023260931,0.204073463,0.450152153,0.735175301,101.6770259,0,29.91487944,49.71660887,21.9325536,23.97268592,0,40.94756819,1.018022455,0.088115455,0.17521668,0,0,2,0.075757576,0.029588477,0.5,-0.029880106,-0.21262849,-0.037777797,0.033017987,0.078055963,-0.027682328,1.01998753,0.99061711,1.112854778,1.045798717,0.813772853,0.884819185,3.288251612,47.61146432,33.62857852,30.33183534,70.15951828,0.041962617,0.011905667,0.009206489,0.007630514
CC(=O)Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)CN5C(=O)c6ccc(C(C)(C)c7ccc8c(c7)C(=O)NC8=O)cc6C5=O)cc4)cc3)cc2)cc1,4.919505814,1.325287236,180.387345,498.5230652,-4.184448357,0.0046721,0.23073345,-0.081597157,0.142522155,-0.050510832,0.048530039,0.035985178,0.067753418,-0.045526917,-0.055604276,0.023362136,-0.097891415,-0.027154257,-0.028532701,-0.060120455,-0.129632256,1.223291107,0.878746478,1.09516002,1.362039066,1.363072637,0.969356437,0.878081733,0.55116859,1.075437961,1.063181009,1.056295196,0.989165315,0.664230149,1.046465865,1.047761746,0.834684026,0.452187718,-0.495332431,11.68622116,0.028831804,0.006057216,1,0,0.37454982,0.033898305,4.452728812,0.218684688,0.48780617,0.6554175,119.3156791,10.21669833,46.88774451,21.59026421,6.9237372,28.7672231,0,20.68436558,1.2302781,0.139475923,0.250373653,0,0,2,0.080183276,0.027739899,0.485714286,0.105446379,-0.02524188,-0.06303227,0.036518615,-0.338958624,0.127519419,0.539038138,1.016121185,0.937954528,0.899352079,1.082499321,1.039756004,4.028089315,50.98296998,22.25380597,84.92913896,62.37841095,0.035167264,0.009839931,0.007012987,0.007970178
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(OCCCC#N)cc4)cc(-c4ccc(N5C(=O)c6ccccc6C5=O)cc4)n3)cc1)C2=O,5.157144525,1.541939126,83.1243111,-1162.021157,-1.201348081,0.002092566,0.231981243,-0.133469683,0.03891014,0.138778616,-0.027776782,0.051847036,-0.096122363,-0.006113261,-0.016445143,-0.080245994,-0.131991275,0.077147009,-0.085259831,-0.013764747,0.006314364,1.256069908,0.683190287,1.082530128,0.643287359,1.095759821,0.955592984,1.062512478,0.507574407,1.00793147,0.936747024,1.03773758,1.116803424,1.163385468,0.985290983,0.915803809,1.030398721,0.448881558,-0.524874211,11.6901857,0.027335692,0.005861496,3,0,0.39213198,0.009090909,4.543001932,0.210948838,0.484383932,0.376514326,101.825487,4.983978521,35.2195794,27.81725746,9.799819462,19.17814874,0,26.42770185,0.595275394,0.151355205,0.167870812,1,1,2,0.079012346,0.031295256,0.47826087,-0.233503867,0.001610891,-0.023356364,0.017476301,0.144746042,-0.054164848,0.878022523,0.77226024,1.033728865,1.038295078,1.009428264,1.026524652,3.260668778,51.13358142,57.69253778,54.59730362,86.64387922,0.034584795,0.009768945,0.007896783,0.007080673
Nc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)cc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)n2)cc1,4.921418084,1.646332497,213.709583,-1179.818597,-5.30870298,0.004613073,0.231759221,-0.091270616,0.051865483,0.002071578,0.048157765,0.012916925,-0.028356152,-0.048209439,-0.110803117,0.06623135,0.028379315,0.15871874,0.009768557,-0.023178495,0.034149748,1.084109061,0.543211719,0.721584399,0.794063897,1.106116303,0.880686777,0.888250082,0.587276887,1.09378616,0.938261578,1.050159021,1.028614227,0.892609385,1.062354585,0.841033479,1.045676625,0.503622203,-0.494584374,11.68852938,0.027284008,0.00518116,0,5.880121298,0.410382945,0.019230769,4.341378992,0.250486695,0.479121795,0.116731833,96.05604194,10.30076712,28.61269744,22.59609536,48.53093655,32.34939388,59.0603251,25.60403285,0.765250257,0.156262222,0.177876132,1,1,2,0.082397004,0.033079861,0.5,-0.043308859,0.018244498,-0.09415618,0.059256882,-0.038861819,-0.062914008,0.715303518,0.808737813,0.888422052,1.085939888,0.946161981,0.946796304,4.022144903,56.59846838,44.89249972,60.66367068,0,0.03379845,0.011419131,0.010989633,0.008152408
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(C([H])(C)C)cc6C5=O)cc4)cc3)c(C)c1)C2=O,4.245611924,1.281279203,38.13030457,-609.4987215,-3.717177831,0.003579241,0.234104233,-0.147198854,0.203639709,-0.007793276,-0.095995247,0.055680594,-0.164028051,-0.014682989,-0.066490084,-0.091633286,0.072608421,0.07023759,-0.108409617,0.005122578,-0.191421285,1.417160867,1.106604842,0.833599025,1.125575759,1.110236252,1.038875861,1.111374034,0.542037519,1.034302092,0.958994356,1.182259331,1.25587993,1.097771396,1.043947513,0.914425941,0.92155896,0.448243675,-0.495962082,11.69369084,0.027586117,0.005419289,0,0,0.426605505,0.02173913,4.133940189,0.220074739,0.477326023,0.517090034,114.9640523,0,23.62871892,11.12690298,9.799819462,19.17814874,45.25715712,19.28432424,0.530838222,0.097846239,0.246757711,0,0,2,0.077922078,0.025801587,0.48,0.180324645,-0.067408276,-0.057718083,0.009705195,-0.068889873,0.050505554,0.683702367,1.025403111,1.111967047,0.9070351,1.183581789,1.003986378,3.260169028,48.9568515,33.62857852,103.1282402,26.83757867,0.043419913,0.010019305,0.009725463,0.005938711
[H]c1ccc(Oc2ccc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([H])c(=O)c7cc6c5=O)cc4)cc3c2)cc1,4.310651491,1.517185325,79.89932706,187.2938472,-2.194164923,0.005461922,0.224419573,-0.126129858,-0.125683823,0.088628408,0.026450185,0.03886201,0.027433667,-0.043792565,-0.075030986,0.277415844,0.27037265,0.018350487,-0.048846017,-0.009162019,0.056800027,1.286131211,0.82695563,0.719323068,0.686388553,1.085030514,1.018501817,0.969841328,0.537595023,1.07508522,0.968599577,1.057087974,1.167682279,1.105776139,1.027721692,0.979416569,1.115802665,0.51329665,-0.495102042,11.66564285,0.026491715,0.004800038,0,0,0.420212766,0.075,3.896747705,0.236467272,0.431958136,0.137931034,83.56885325,9.551078169,9.551078169,21.08905991,12.13273414,19.17814874,40.25915335,19.42191969,1.087380373,0.106467271,0.283194203,2,0,0,0.065359477,0.024077213,0.476190476,0.018743341,-0.024921518,-0.063154778,0.027902457,0.082080642,-0.134918696,1.083713862,1.083880508,0.969169365,1.070649983,1.023497702,1.010349645,3.329264353,51.89945562,27.23228313,24.26546827,66.73003775,0.039435626,0.008101677,0.007760692,0.00630399
[H]c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(C(c4cc(C)c(Oc5ccc(N6C(=O)c7ccc(C([H])(C)C)cc7C6=O)cc5)c(C)c4)c4cccc5ccccc45)cc3C)cc1)C2=O,5.028244704,1.410532802,180.1001277,-3257.168104,-7.689791578,0.001893656,0.239827536,-0.072146989,0.107152161,0.019365664,-0.121400339,0.059207289,-0.010167298,0.003485901,-0.08744467,-0.0266612,0.099509108,-0.094218242,-0.049899399,0.092095714,-0.010936369,1.328568356,0.860758482,0.718880861,0.879361536,1.140650612,1.180705009,1.163991288,0.560277313,1.031365053,1.095634195,1.020183659,1.340776072,0.948141837,1.073594267,1.075654736,0.962280859,0.454114082,-0.495171169,11.66216723,0.02626046,0.006198019,0,0,0.433962264,0.015151515,4.379140291,0.18708971,0.436000647,0.915440402,161.68932,0,23.62871892,61.21563254,15.36327095,19.17814874,0,41.93282482,0.454280148,0.068206415,0.171892361,0,0,2,0.079365079,0.026158154,0.5,0.111988575,-0.123809524,-0.059281951,0.028822429,0.059563594,0.005573138,0.678081082,1.061880373,0.981071099,0.949806746,1.008190136,0.908654486,3.275519144,47.70223626,33.62857852,78.86277189,12.13273414,0.042355556,0.011103378,0.008626467,0.006647224
Nc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)cc(-c3ccc(N4C(=O)c5ccc(Sc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)n2)cc1,4.921418084,1.685921875,261.7107545,-1097.672479,-7.414156391,0.004018988,0.265744032,-0.100512144,-0.013938064,0.008358203,0.048157765,0.019747203,-0.002904443,-0.043488619,-0.090259993,0.012364395,0.023605473,0.12634054,0.030995082,-0.002969617,0.007347101,0.991615361,0.514083854,0.756044862,0.80003061,1.106116303,0.880686777,0.888250082,0.577410141,1.122359364,0.93261724,1.05241014,0.991866027,0.95408696,1.170962631,0.904934155,1.020463507,0.503371015,-0.382011467,11.68852938,0.027284008,0.007018683,0,5.885265331,0.402049894,0.019230769,4.341378992,0.257669588,0.479121795,0.116731833,96.05604194,10.30076712,28.61269744,22.59609536,23.89461909,32.34939388,59.0603251,25.60403285,0.765250257,0.156262222,0.137743104,1,1,2,0.082397004,0.033079861,0.5,-0.043211406,0.018244498,-0.08664185,0.07070235,-0.024639839,-0.058522774,0.709437962,0.808737813,0.871577676,1.086188219,0.988657497,0.931004023,4.022144903,57.9329305,44.89249972,97.0618731,0,0.03379845,0.011419131,0.010989633,0.008152408
[H]c1ccc(Oc2c(C)cc(C(c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N([H])C8=O)cc6C5=O)cc4)c(C)c3)c3cccc4ccccc34)cc2C)cc1,5.193248257,1.445730702,229.6635042,-2779.324345,-7.928258173,0.002374982,0.237436976,-0.059688165,0.033303875,-0.042153499,-0.103021051,0.051904133,0.056951872,-0.011013893,-0.117544528,0.035083914,0.079349001,-0.115943812,-0.006444051,0.099131303,-0.006298491,1.230031613,0.638229666,0.666662805,0.94238043,1.143025342,1.197827927,1.145608086,0.555804387,1.063988982,1.119317233,1.002056739,1.302640567,0.798040077,1.082785662,1.091146281,0.97117302,0.453011559,-0.495191874,11.66216731,0.025984491,0.00610021,0,0,0.425742574,0.015873016,4.210719749,0.191404969,0.434407206,0.514752913,149.2021313,5.316788604,23.62871892,55.52915418,16.33589992,19.17814874,0,40.94245479,0.815690468,0.067544264,0.179314672,0,0,2,0.076843198,0.025868644,0.482758621,0.082216093,-0.135644011,-0.062335946,0.040477071,0.058040589,0.012140841,0.628556308,1.047353418,0.913946608,0.954060221,0.99594185,0.889225532,3.271702271,51.32449741,27.94119224,60.66367068,30.33183534,0.039348659,0.01137693,0.008147291,0.006485175
CC(C)(C)c1cc(Oc2ccccc2C(F)(F)F)ccc1Oc1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1C(F)(F)F,4.754864721,1.354326226,64.32202593,-296.718465,-9.398612837,0.004899131,0.244965787,-0.18010826,0.0268891,-0.019618494,-0.007240143,0.016842793,-0.058406926,-0.033776126,0.078854043,-0.051557496,0.126448644,0.069902203,-0.031902213,-0.009386628,-0.102110435,1.237680837,1.133790257,0.670118987,0.927344933,1.126983755,0.836875532,0.960608079,0.592309182,0.841376655,0.949261886,1.07334956,0.813434005,1.014563109,1.19160073,0.906557955,1.305276546,0.527225243,-0.494919799,11.66564285,0.025469651,0.004558105,0,0,0.390438247,0.0625,4.264019802,0.274284335,0.556391769,0.725628393,66.07866115,9.551078169,9.551078169,36.39820241,30.33183534,45.52063902,32.77888766,22.73114419,1.087380373,0.088801061,0.236296492,2,0,0,0.08994709,0.035094771,0.5,0.093975773,0.074604977,-0.078664873,0.019881544,-0.076889915,-0.277231246,1.008187257,1.186974472,0.961949772,1.235632491,1.076341286,0.831584643,4.025384395,53.67272036,32.79573462,20.7712116,4.983978521,0.042518519,0.013207519,0.010340414,0.011288644
CC(C)(C)c1cc(Oc2ccccc2C(F)(F)F)ccc1Oc1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C(F)(F)F,5.301613554,1.385945153,100.2224767,-583.6415496,-9.714195734,0.004071307,0.245633655,-0.196151345,0.108025302,-0.116490205,0.004111787,0.020433774,-0.062241986,-0.027718806,0.091812788,-0.100563832,0.074300089,0.089103894,-0.02075084,-0.003664801,-0.115968,1.244616875,1.141023679,0.76572161,1.136545678,1.149478316,0.857461505,0.942877684,0.581762852,0.866212214,0.965706141,1.059033378,0.796368379,0.982510243,1.161329645,0.890120858,1.20141011,0.519083761,-0.494919258,11.68113054,0.026476839,0.005011635,0,0,0.383449883,0.018518519,4.252567157,0.256257648,0.52257472,0.559924844,89.33829827,5.316788604,23.62871892,24.26546827,60.66367068,45.52063902,45.20424176,24.89763735,0.815690468,0.078876058,0.209943943,0,0,2,0.089834515,0.034764038,0.5,0.111665773,0.045696096,-0.07981926,0.026189091,-0.112149983,-0.236279634,0.878545872,1.185898988,0.968181461,1.130619348,1.066095081,0.839529387,4.025402475,55.48793257,33.50464373,26.83757867,0,0.039688889,0.013358914,0.009804589,0.010126603
CC(C)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccccc4C3=O)c(F)c1)C2=O,5.101379684,1.379044281,25.48426105,-621.8660585,-2.663614237,0.00363268,0.233092848,-0.15448665,0.01521062,-0.333351395,-0.039696212,0.038427915,-0.110709468,-0.016736564,0.045872671,0.010515432,-0.101841868,0.084640466,-0.097411713,-0.041638981,-0.16193137,1.188727208,1.194900952,0.801658496,1.414319315,1.028196721,0.976584484,1.056515699,0.506747095,0.906456429,0.89249443,1.067771652,1.003937324,1.294720216,1.046306487,0.912318244,0.973314383,0.445827665,-0.373901897,11.69369086,0.025030464,0.00518216,0,0,0.489307373,0.015625,3.87013957,0.268548748,0.536947982,0.520607653,47.87955995,0,23.62871892,21.42963802,24.26546827,19.17814874,28.86451964,18.67114511,0.873580465,0.140620721,0.225011905,0,0,2,0.088888889,0.033833333,0.466666667,0.312978685,-0.020463835,-0.036433705,0.01032467,-0.219640899,-0.003240721,1.089242868,0.963934426,1.087137068,0.953775738,1.081617364,1.030752785,3.263702503,47.21870456,33.62857852,30.33183534,13.8474744,0.044463602,0.01358256,0.010873502,0.007930366
O=C(Nc1ccc(Oc2ccc(NC(=O)c3ccc(-n4c(=O)c5cc6c(=O)[nH]c(=O)c6cc5c4=O)cc3)cc2)cc1)c1ccccc1,4.301095775,1.452018854,157.8435418,-186.2945281,-4.825566894,0.006269627,0.221708269,-0.101446647,-0.00932919,0.170841182,0.034314718,0.020012795,-0.125119582,-0.066382587,-0.138920471,0.122271947,0.268249135,0.118474507,-0.019702336,0.000937245,0.069798427,1.191187191,0.84503946,0.761752993,0.735292851,1.160530603,0.975168076,1.010827836,0.538520512,1.099064034,0.893884452,1.115028924,1.255287923,1.207794256,1.093792271,0.888025764,1.06752619,0.514187666,-0.494745309,11.66564285,0.027297381,0.004830229,0,0,0.405775076,0.074468085,3.97461217,0.241243343,0.434175339,0.492753623,97.0618731,9.551078169,21.36543763,4.567099648,36.39820241,28.7672231,42.20004423,19.94861342,1.517655347,0.177281048,0.272593713,2,0,0,0.075036075,0.025016103,0.481481481,-0.072133312,0.006897757,-0.062803307,0.04720391,0.264043689,-0.107822736,0.971268724,0.981225021,1.080625558,1.021516425,1.045334594,1.021774292,3.329374997,50.93939952,27.23228313,72.79640482,6.066367068,0.040852359,0.010256109,0.008190265,0.007275559
Cc1cc(C)cc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c2)c1,5.405353315,1.554412428,179.7472334,-1539.94594,-8.281825703,0.003639328,0.310960253,-0.128352475,0.120140665,0.064005931,-0.056387085,0.114689177,0.077067418,-0.052474941,-0.004011092,-0.014508431,0.091655002,-0.226931884,-0.011929653,0.033439205,0.047739063,1.229763083,0.769040242,0.706509221,0.851226168,1.149214933,1.21001904,1.068483479,0.582484334,1.061456501,1.122589086,0.966783877,1.122098693,0.990562008,1.485267186,1.463005935,0.930752707,0.453121199,-0.494579258,11.69827455,0.025846344,0.010088859,0,0,0.385321101,0.011111111,4.167521409,0.237177468,0.496082332,0.164425357,74.51114508,5.316788604,23.62871892,16.02681271,24.26546827,19.17814874,48.82267417,21.38952228,1.138546068,0.094577587,0.245871045,0,0,2,0.080808081,0.022957317,0.473684211,0.007017972,-0.096816706,-0.091094434,0.048381197,0.042191834,-0.027600619,0.84081731,0.894717049,0.863116755,0.967823631,0.859799188,0.970483682,4.044133417,53.47231541,27.94119224,36.39820241,62.37841095,0.032222222,0.011267561,0.008838132,0.007601605
[H]c1ccc(C(=O)Nc2ccc(CCc3ccc(NC(=O)c4ccc(-n5c(=O)c6sc7c(=O)n([H])c(=O)c7sc6c5=O)cc4)cc3)cc2)cc1,4.29895295,1.563541877,234.4699732,-687.0076396,-3.727320575,0.003899699,0.294928621,-0.081858061,-0.124269159,0.157414861,0.049764274,0.035255868,-0.110103631,-0.061062771,0.03781542,0.159076764,0.113630915,0.167924843,0.024014175,-0.096827069,0.161689897,1.03610401,0.718659286,0.925697737,0.644443647,1.145550272,0.82109454,1.013488738,0.517908543,0.875613602,0.831111268,1.021599335,0.960799385,1.100631562,1.149539702,0.733389087,0.840939539,0.532012199,-0.405644421,11.7022179,0.027532485,0.009310923,2,0,0.38252149,0.0625,4.141922317,0.2573566,0.495479554,0.583333333,84.63221691,9.551078169,21.36543763,56.89660391,24.26546827,28.7672231,38.65730821,19.36323433,1.492748119,0.173566347,0.223711902,3,1,0,0.076923077,0.027431562,0.5,-0.193274678,0.099595551,-0.038741663,0.063066989,0.24667932,-0.088651589,1.050685683,1.025387656,1.075980924,1.025123893,0.974771261,1.086428495,3.329382459,52.67072257,5.687386275,12.13273414,66.73003775,0.040852359,0.010679067,0.005997505,0.008460191
[H]c1ccc2c(c1)C(=O)N(c1ccc(C(C)(c3ccccc3)c3ccc(N4C(=O)c5ccc(C([H])(C)C)cc5C4=O)cc3)cc1)C2=O,5.989303071,1.371920884,120.9647999,56.43995626,-2.745318667,0.002394167,0.237254578,-0.18164692,-0.004429703,-0.02914515,0.002711101,0.051867899,-0.07831025,0.000463362,0.062144922,-0.076878967,-0.100362903,0.009519922,-0.06065103,-0.07910592,-0.089355152,1.18902595,0.783247762,1.03816869,1.321313103,1.233692952,1.092667248,0.879918826,0.521544747,0.996650399,1.01252903,1.082686185,0.939536624,1.113960255,1.016043245,0.993207372,0.87724376,0.444940929,-0.374172149,11.68729375,0.02562735,0.006190283,0,0,0.38366718,0,3.790922825,0.208360917,0.442133009,0.723528833,83.62638576,0,23.62871892,22.25380597,9.799819462,19.17814874,50.12014946,18.21019414,0.650697637,0.100066357,0.160036223,0,0,2,0.095238095,0.023600427,0.5,-0.052196688,-0.097742554,-0.050185976,0.02929434,-0.040830692,0.075089708,0.886235814,1.207266405,1.074453665,0.851794509,1.053429662,1.073790966,4.033907308,44.99322154,33.62857852,42.46456948,66.73003775,0.035619413,0.013625308,0.010462646,0.006467821
N#CCCCOc1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(-n4c(=O)c5cc6c(=O)[nH]c(=O)c6cc5c4=O)cc3)c2)cc1,4.474285861,1.592765216,99.96971874,-535.7647699,-0.758422909,0.003482047,0.225134562,-0.100049809,-0.110980596,0.122094958,0.003480685,0.039043631,0.023648981,-0.030564004,-0.063561499,0.238027728,0.084310473,0.054686017,-0.050939212,0.003640704,0.080154369,1.137788199,0.569816161,0.820545981,0.539316605,1.059276116,0.920635566,1.04367987,0.504579106,1.046626356,0.930426478,1.015746273,1.104203474,0.95974191,0.985821195,0.936568324,1.147935752,0.513476183,-0.524868735,11.66564285,0.026253416,0.005300122,3,0,0.385911179,0.054347826,4.561404005,0.23085001,0.507725968,0.2,66.07866115,14.53505669,21.14193865,38.26434544,12.13273414,19.17814874,51.07197615,23.2697129,1.087380373,0.175558864,0.200020018,3,1,0,0.074074074,0.031255556,0.47826087,-0.16874249,0.052774166,-0.023226961,0.028068431,0.17487293,-0.133843676,0.950893371,0.808476918,0.911423904,1.143210463,0.996421164,1.004100999,3.329411601,51.79670509,51.2962424,24.26546827,66.73003775,0.031754386,0.008995619,0.007615335,0.00716964
CC(C)c1ccc2c(c1)C(=O)N(c1c(F)c(F)c(N3C(=O)c4ccccc4C3=O)c(F)c1F)C2=O,5.187454572,1.349049884,12.9540778,-510.965286,-2.620480631,0.001559148,0.241022874,-0.027664921,-0.095085863,-0.273131445,-0.003964861,0.019253896,0.23173401,-0.017999379,0.166903625,0.231233816,-0.359569309,0.074001171,-0.060617224,0.005331609,-0.237264978,1.049602516,1.11672624,0.92267481,1.466318148,0.943488295,0.95254562,1.04491274,0.528852503,0.712966056,0.739674199,0.880407325,0.824581158,0.991057805,1.041470188,0.934423701,0.992858148,0.497540239,-0.370287204,11.69369086,0.022001221,0.004348302,0,0,0.557802596,0.057142857,3.902135416,0.296180692,0.57454596,0.765505612,35.74682581,0,23.62871892,0,36.39820241,19.17814874,21.53114531,31.22144409,0.873580465,0.128225447,0.205588383,0,0,2,0.091074681,0.037119048,0.466666667,0.294064193,0.037076411,-0.020497004,0.005887085,-0.553182711,-0.053586511,1.245531175,1.111009663,0.7238038,0.951885306,1.111029522,0.962208642,3.327371503,49.72829416,22.25380597,6.066367068,13.8474744,0.04933642,0.015678934,0.010505104,0.007418729
