smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,MATS3dv,MATS1s,MATS3m,MATS6v,MATS7are,MATS1i,GATS8m,GATS8v,GATS1i,GATS7i,SaaaC,AETA_beta_ns_d,IC2,MIC5,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA10,JGI10,CSC1=CC=CC=C1,COC1=CC=C2CNCC2=C1,CC(C)=O,CC1=CC=C2CN(C)CC2=C1,CC1=CC=CC(N)=C1,CCC1=CC=C(N)C=C1,CN1CC2=CC=C(O)C=C2C1,FCC1=CC=CC=C1,C1=CC=C(CC2=CC=CC=C2)C=C1,CC1=CC=C(O)C=C1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000145825,0.000145825,0.000145825,1,0.333333333,1,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001749579,0.001749579,0.001749579,1,0.444444444,0.620501845,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001226231,0.001226231,0.001226231,1,0.444444444,0.674715867,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000859432,0.000859432,0.000859432,1,0.444444444,0.728929889,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000602352,0.000602352,0.000602352,1,0.444444444,0.783143911,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000422172,0.000422172,0.000422172,1,0.444444444,0.837357934,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000295889,0.000295889,0.000295889,1,0.444444444,0.891571956,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00020738,0.00020738,0.00020738,1,0.444444444,0.945785978,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000145347,0.000145347,0.000145347,1,0.444444444,1,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.005350301,0.005350301,0.005350301,1,0.666666667,0.620501845,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.003129216,0.003129216,0.003129216,1,0.666666667,0.674715867,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001826262,0.001826262,0.001826262,1,0.666666667,0.728929889,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001064602,0.001064602,0.001064602,1,0.666666667,0.783143911,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000620212,0.000620212,0.000620212,1,0.666666667,0.837357934,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000361198,0.000361198,0.000361198,1,0.666666667,0.891571956,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000210315,0.000210315,0.000210315,1,0.666666667,0.945785978,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000122449,0.000122449,0.000122449,1,0.666666667,1,0.463397852,0.763983657,0.645995298,0.36434344,0.20872863,0.684468132,0.618629078,0.36614518,0.237957694,0.904658267,0.297804484,0.34375,0.534996214,0.632922511,0.074604306,0.783307498,0.0457708,0.390627682,0.202506063,0,0,1,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001569068,0.001569068,0.001569068,1,0,0.620501845,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001198341,0.001198341,0.001198341,1,0,0.674715867,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000915206,0.000915206,0.000915206,1,0,0.728929889,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000698968,0.000698968,0.000698968,1,0,0.783143911,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000533821,0.000533821,0.000533821,1,0,0.837357934,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000407694,0.000407694,0.000407694,1,0,0.891571956,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000311367,0.000311367,0.000311367,1,0,0.945785978,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0002378,0.0002378,0.0002378,1,0,1,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00233266,0.00233266,0.00233266,1,0.111111111,0.620501845,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001669619,0.001669619,0.001669619,1,0.111111111,0.674715867,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001185563,0.001185563,0.001185563,1,0.111111111,0.728929889,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000837107,0.000837107,0.000837107,1,0.111111111,0.783143911,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00058872,0.00058872,0.00058872,1,0.111111111,0.837357934,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000412878,0.000412878,0.000412878,1,0.111111111,0.891571956,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000288991,0.000288991,0.000288991,1,0.111111111,0.945785978,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000201999,0.000201999,0.000201999,1,0.111111111,1,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.002908291,0.002908291,0.002908291,1,0.222222222,0.620501845,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.002233209,0.002233209,0.002233209,1,0.222222222,0.674715867,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001714829,0.001714829,0.001714829,1,0.222222222,0.728929889,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001316777,0.001316777,0.001316777,1,0.222222222,0.783143911,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001011122,0.001011122,0.001011122,1,0.222222222,0.837357934,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000776417,0.000776417,0.000776417,1,0.222222222,0.891571956,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000596192,0.000596192,0.000596192,1,0.222222222,0.945785978,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000457802,0.000457802,0.000457802,1,0.222222222,1,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.004214627,0.004214627,0.004214627,1,0.444444444,0.620501845,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.003117622,0.003117622,0.003117622,1,0.444444444,0.674715867,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.002306151,0.002306151,0.002306151,1,0.444444444,0.728929889,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001705894,0.001705894,0.001705894,1,0.444444444,0.783143911,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001261875,0.001261875,0.001261875,1,0.444444444,0.837357934,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000933427,0.000933427,0.000933427,1,0.444444444,0.891571956,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00069047,0.00069047,0.00069047,1,0.444444444,0.945785978,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000510751,0.000510751,0.000510751,1,0.444444444,1,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.005534143,0.005534143,0.005534143,1,0.555555556,0.620501845,0.481624277,0.784250343,0.642238814,0.236145515,0.155636535,0.605009164,0.562944416,0.412447753,0.273209394,0.84356752,0.254452617,0.785714286,0.463389063,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.074543797,0,0,0,0,0,0,0,0,0,0
