smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,ATSC1d,AATSC8i,MATS3dv,MATS7d,MATS1s,MATS1v,MATS5v,MATS6v,MATS7are,MATS1i,MATS4i,MATS8i,GATS8d,GATS3s,GATS8m,GATS2v,GATS6v,GATS8v,GATS7p,GATS1i,GATS6i,GATS7i,AXp-7dv,SdssC,SaaaC,MINdO,IC1,BIC0,CIC5,MIC0,SMR_VSA6,EState_VSA3,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,naRing,JGI8,JGI10
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0108,0.0108,0.0108,0,0.388888889,0.077562731,0.279876675,0.964447438,0.601594171,0.363285172,0.478226051,0.522943786,0.720185593,0.437827385,0.723652763,0.821677772,0.902598071,0.921070726,0.036663146,0.51940513,0.535442938,0.538686675,0.598401448,0.304561727,0.538333258,0.014340388,0.934929679,0.618962741,0.052707788,0.691981049,0.297804484,0.457865898,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.428571429,0.427258635,0.085907559,0,0.599874604,0.333333333,0.218782268,0.61501032
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0088,0.0088,0.0088,0,0.388888889,0.155125461,0.279876675,0.964447438,0.601594171,0.363285172,0.478226051,0.522943786,0.720185593,0.437827385,0.723652763,0.821677772,0.902598071,0.921070726,0.036663146,0.51940513,0.535442938,0.538686675,0.598401448,0.304561727,0.538333258,0.014340388,0.934929679,0.618962741,0.052707788,0.691981049,0.297804484,0.457865898,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.428571429,0.427258635,0.085907559,0,0.599874604,0.333333333,0.218782268,0.61501032
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0068,0.0068,0.0068,0,0.388888889,0.232688192,0.279876675,0.964447438,0.601594171,0.363285172,0.478226051,0.522943786,0.720185593,0.437827385,0.723652763,0.821677772,0.902598071,0.921070726,0.036663146,0.51940513,0.535442938,0.538686675,0.598401448,0.304561727,0.538333258,0.014340388,0.934929679,0.618962741,0.052707788,0.691981049,0.297804484,0.457865898,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.428571429,0.427258635,0.085907559,0,0.599874604,0.333333333,0.218782268,0.61501032
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0052,0.0052,0.0052,0,0.388888889,0.310250922,0.279876675,0.964447438,0.601594171,0.363285172,0.478226051,0.522943786,0.720185593,0.437827385,0.723652763,0.821677772,0.902598071,0.921070726,0.036663146,0.51940513,0.535442938,0.538686675,0.598401448,0.304561727,0.538333258,0.014340388,0.934929679,0.618962741,0.052707788,0.691981049,0.297804484,0.457865898,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.428571429,0.427258635,0.085907559,0,0.599874604,0.333333333,0.218782268,0.61501032
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0039,0.0039,0.0039,0,0.388888889,0.387813653,0.279876675,0.964447438,0.601594171,0.363285172,0.478226051,0.522943786,0.720185593,0.437827385,0.723652763,0.821677772,0.902598071,0.921070726,0.036663146,0.51940513,0.535442938,0.538686675,0.598401448,0.304561727,0.538333258,0.014340388,0.934929679,0.618962741,0.052707788,0.691981049,0.297804484,0.457865898,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.428571429,0.427258635,0.085907559,0,0.599874604,0.333333333,0.218782268,0.61501032
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0027,0.0027,0.0027,0,0.388888889,0.465376384,0.279876675,0.964447438,0.601594171,0.363285172,0.478226051,0.522943786,0.720185593,0.437827385,0.723652763,0.821677772,0.902598071,0.921070726,0.036663146,0.51940513,0.535442938,0.538686675,0.598401448,0.304561727,0.538333258,0.014340388,0.934929679,0.618962741,0.052707788,0.691981049,0.297804484,0.457865898,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.428571429,0.427258635,0.085907559,0,0.599874604,0.333333333,0.218782268,0.61501032
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)cc1,0.0019,0.0019,0.0019,0,0.388888889,0.542939114,0.279876675,0.964447438,0.601594171,0.363285172,0.478226051,0.522943786,0.720185593,0.437827385,0.723652763,0.821677772,0.902598071,0.921070726,0.036663146,0.51940513,0.535442938,0.538686675,0.598401448,0.304561727,0.538333258,0.014340388,0.934929679,0.618962741,0.052707788,0.691981049,0.297804484,0.457865898,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.428571429,0.427258635,0.085907559,0,0.599874604,0.333333333,0.218782268,0.61501032
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0093,0.0093,0.0093,0,0.388888889,0.077562731,0.274228959,0.632685715,0.409578179,0.621363393,0.643385355,0.526862782,0.638868663,0.367359383,0.293196709,0.713951876,0.669010039,0.800659663,0.268809017,0.718704174,0.624275445,0.634585117,0.708177604,0.38379528,0.617561769,0.268773264,0.543331579,0.799615601,0.094047373,0.803039709,0.297804484,0.397666353,0.396855144,0.382167675,0,0.247914302,0.185409311,0.202181305,0.5,0.56967818,0.1373124,0.242983385,0.190878475,0.333333333,0.125297181,0.386478636
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.007,0.007,0.007,0,0.388888889,0.155125461,0.274228959,0.632685715,0.409578179,0.621363393,0.643385355,0.526862782,0.638868663,0.367359383,0.293196709,0.713951876,0.669010039,0.800659663,0.268809017,0.718704174,0.624275445,0.634585117,0.708177604,0.38379528,0.617561769,0.268773264,0.543331579,0.799615601,0.094047373,0.803039709,0.297804484,0.397666353,0.396855144,0.382167675,0,0.247914302,0.185409311,0.202181305,0.5,0.56967818,0.1373124,0.242983385,0.190878475,0.333333333,0.125297181,0.386478636
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0054,0.0054,0.0054,0,0.388888889,0.232688192,0.274228959,0.632685715,0.409578179,0.621363393,0.643385355,0.526862782,0.638868663,0.367359383,0.293196709,0.713951876,0.669010039,0.800659663,0.268809017,0.718704174,0.624275445,0.634585117,0.708177604,0.38379528,0.617561769,0.268773264,0.543331579,0.799615601,0.094047373,0.803039709,0.297804484,0.397666353,0.396855144,0.382167675,0,0.247914302,0.185409311,0.202181305,0.5,0.56967818,0.1373124,0.242983385,0.190878475,0.333333333,0.125297181,0.386478636
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0041,0.0041,0.0041,0,0.388888889,0.310250922,0.274228959,0.632685715,0.409578179,0.621363393,0.643385355,0.526862782,0.638868663,0.367359383,0.293196709,0.713951876,0.669010039,0.800659663,0.268809017,0.718704174,0.624275445,0.634585117,0.708177604,0.38379528,0.617561769,0.268773264,0.543331579,0.799615601,0.094047373,0.803039709,0.297804484,0.397666353,0.396855144,0.382167675,0,0.247914302,0.185409311,0.202181305,0.5,0.56967818,0.1373124,0.242983385,0.190878475,0.333333333,0.125297181,0.386478636
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0029,0.0029,0.0029,0,0.388888889,0.387813653,0.274228959,0.632685715,0.409578179,0.621363393,0.643385355,0.526862782,0.638868663,0.367359383,0.293196709,0.713951876,0.669010039,0.800659663,0.268809017,0.718704174,0.624275445,0.634585117,0.708177604,0.38379528,0.617561769,0.268773264,0.543331579,0.799615601,0.094047373,0.803039709,0.297804484,0.397666353,0.396855144,0.382167675,0,0.247914302,0.185409311,0.202181305,0.5,0.56967818,0.1373124,0.242983385,0.190878475,0.333333333,0.125297181,0.386478636
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0028,0.0028,0.0028,0,0.388888889,0.542939114,0.274228959,0.632685715,0.409578179,0.621363393,0.643385355,0.526862782,0.638868663,0.367359383,0.293196709,0.713951876,0.669010039,0.800659663,0.268809017,0.718704174,0.624275445,0.634585117,0.708177604,0.38379528,0.617561769,0.268773264,0.543331579,0.799615601,0.094047373,0.803039709,0.297804484,0.397666353,0.396855144,0.382167675,0,0.247914302,0.185409311,0.202181305,0.5,0.56967818,0.1373124,0.242983385,0.190878475,0.333333333,0.125297181,0.386478636
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.002,0.002,0.002,0,0.388888889,0.465376384,0.274228959,0.632685715,0.409578179,0.621363393,0.643385355,0.526862782,0.638868663,0.367359383,0.293196709,0.713951876,0.669010039,0.800659663,0.268809017,0.718704174,0.624275445,0.634585117,0.708177604,0.38379528,0.617561769,0.268773264,0.543331579,0.799615601,0.094047373,0.803039709,0.297804484,0.397666353,0.396855144,0.382167675,0,0.247914302,0.185409311,0.202181305,0.5,0.56967818,0.1373124,0.242983385,0.190878475,0.333333333,0.125297181,0.386478636
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0086,0.0086,0.0086,0,0.388888889,0.465376384,0.199996964,0.5729688,0.388507591,0.725542883,0.112555472,0.604011688,0.560884579,0.426550344,0.617285851,0.653674216,0.658295618,0.722162862,0.382435989,0.781579978,0.598520329,0.628660886,0.710437416,0.315365168,0.316135391,0.353638421,0.466767846,0.68437082,0.579033737,0.819688202,0.297804484,0.388483698,0.330877519,0.505566069,0.019618321,0.545760009,0.185409311,0.40436261,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.333333333,0.210641299,0.419465074
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0081,0.0081,0.0081,0,0.388888889,0.542939114,0.199996964,0.5729688,0.388507591,0.725542883,0.112555472,0.604011688,0.560884579,0.426550344,0.617285851,0.653674216,0.658295618,0.722162862,0.382435989,0.781579978,0.598520329,0.628660886,0.710437416,0.315365168,0.316135391,0.353638421,0.466767846,0.68437082,0.579033737,0.819688202,0.297804484,0.388483698,0.330877519,0.505566069,0.019618321,0.545760009,0.185409311,0.40436261,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.333333333,0.210641299,0.419465074
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0063,0.0063,0.0063,0,0.388888889,0.155125461,0.199996964,0.5729688,0.388507591,0.725542883,0.112555472,0.604011688,0.560884579,0.426550344,0.617285851,0.653674216,0.658295618,0.722162862,0.382435989,0.781579978,0.598520329,0.628660886,0.710437416,0.315365168,0.316135391,0.353638421,0.466767846,0.68437082,0.579033737,0.819688202,0.297804484,0.388483698,0.330877519,0.505566069,0.019618321,0.545760009,0.185409311,0.40436261,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.333333333,0.210641299,0.419465074
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0053,0.0053,0.0053,0,0.388888889,0.232688192,0.199996964,0.5729688,0.388507591,0.725542883,0.112555472,0.604011688,0.560884579,0.426550344,0.617285851,0.653674216,0.658295618,0.722162862,0.382435989,0.781579978,0.598520329,0.628660886,0.710437416,0.315365168,0.316135391,0.353638421,0.466767846,0.68437082,0.579033737,0.819688202,0.297804484,0.388483698,0.330877519,0.505566069,0.019618321,0.545760009,0.185409311,0.40436261,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.333333333,0.210641299,0.419465074
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.004,0.004,0.004,0,0.388888889,0.387813653,0.199996964,0.5729688,0.388507591,0.725542883,0.112555472,0.604011688,0.560884579,0.426550344,0.617285851,0.653674216,0.658295618,0.722162862,0.382435989,0.781579978,0.598520329,0.628660886,0.710437416,0.315365168,0.316135391,0.353638421,0.466767846,0.68437082,0.579033737,0.819688202,0.297804484,0.388483698,0.330877519,0.505566069,0.019618321,0.545760009,0.185409311,0.40436261,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.333333333,0.210641299,0.419465074
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0034,0.0034,0.0034,0,0.388888889,0.310250922,0.199996964,0.5729688,0.388507591,0.725542883,0.112555472,0.604011688,0.560884579,0.426550344,0.617285851,0.653674216,0.658295618,0.722162862,0.382435989,0.781579978,0.598520329,0.628660886,0.710437416,0.315365168,0.316135391,0.353638421,0.466767846,0.68437082,0.579033737,0.819688202,0.297804484,0.388483698,0.330877519,0.505566069,0.019618321,0.545760009,0.185409311,0.40436261,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.333333333,0.210641299,0.419465074
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.0127,0.0134,0.01305,0,0.388888889,0.077562731,0.279876675,0.903468601,0.570578657,0.416119048,0.478226051,0.522943786,0.699664731,0.405732905,0.803743224,0.821677772,0.902479441,0.885289635,0.052454605,0.515086361,0.551081315,0.538686675,0.716691642,0.281273173,0.587192551,0.014340388,0.953680168,0.644969722,0.055479873,0.696091561,0.297804484,0.448226835,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.357142857,0.498468408,0.085907559,0,0.599874604,0.333333333,0.25044513,0.484444433
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.011,0.0117,0.01135,0,0.388888889,0.155125461,0.279876675,0.903468601,0.570578657,0.416119048,0.478226051,0.522943786,0.699664731,0.405732905,0.803743224,0.821677772,0.902479441,0.885289635,0.052454605,0.515086361,0.551081315,0.538686675,0.716691642,0.281273173,0.587192551,0.014340388,0.953680168,0.644969722,0.055479873,0.696091561,0.297804484,0.448226835,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.357142857,0.498468408,0.085907559,0,0.599874604,0.333333333,0.25044513,0.484444433
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.009,0.00938,0.00919,0,0.388888889,0.232688192,0.279876675,0.903468601,0.570578657,0.416119048,0.478226051,0.522943786,0.699664731,0.405732905,0.803743224,0.821677772,0.902479441,0.885289635,0.052454605,0.515086361,0.551081315,0.538686675,0.716691642,0.281273173,0.587192551,0.014340388,0.953680168,0.644969722,0.055479873,0.696091561,0.297804484,0.448226835,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.357142857,0.498468408,0.085907559,0,0.599874604,0.333333333,0.25044513,0.484444433
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.00696,0.0073,0.00713,0,0.388888889,0.310250922,0.279876675,0.903468601,0.570578657,0.416119048,0.478226051,0.522943786,0.699664731,0.405732905,0.803743224,0.821677772,0.902479441,0.885289635,0.052454605,0.515086361,0.551081315,0.538686675,0.716691642,0.281273173,0.587192551,0.014340388,0.953680168,0.644969722,0.055479873,0.696091561,0.297804484,0.448226835,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.357142857,0.498468408,0.085907559,0,0.599874604,0.333333333,0.25044513,0.484444433
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.0057,0.00577,0.005735,0,0.388888889,0.387813653,0.279876675,0.903468601,0.570578657,0.416119048,0.478226051,0.522943786,0.699664731,0.405732905,0.803743224,0.821677772,0.902479441,0.885289635,0.052454605,0.515086361,0.551081315,0.538686675,0.716691642,0.281273173,0.587192551,0.014340388,0.953680168,0.644969722,0.055479873,0.696091561,0.297804484,0.448226835,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.357142857,0.498468408,0.085907559,0,0.599874604,0.333333333,0.25044513,0.484444433
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.0041,0.00422,0.00416,0,0.388888889,0.465376384,0.279876675,0.903468601,0.570578657,0.416119048,0.478226051,0.522943786,0.699664731,0.405732905,0.803743224,0.821677772,0.902479441,0.885289635,0.052454605,0.515086361,0.551081315,0.538686675,0.716691642,0.281273173,0.587192551,0.014340388,0.953680168,0.644969722,0.055479873,0.696091561,0.297804484,0.448226835,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.357142857,0.498468408,0.085907559,0,0.599874604,0.333333333,0.25044513,0.484444433
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.0009,0.00296,0.00193,0,0.388888889,0.542939114,0.279876675,0.903468601,0.570578657,0.416119048,0.478226051,0.522943786,0.699664731,0.405732905,0.803743224,0.821677772,0.902479441,0.885289635,0.052454605,0.515086361,0.551081315,0.538686675,0.716691642,0.281273173,0.587192551,0.014340388,0.953680168,0.644969722,0.055479873,0.696091561,0.297804484,0.448226835,0.72793028,0.667656567,0.153150339,0.752020319,0.185409311,0.827213709,0.357142857,0.498468408,0.085907559,0,0.599874604,0.333333333,0.25044513,0.484444433
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.016,0.016,0.016,0,0.388888889,0.542939114,0.219620208,0.601376158,0.258975884,0.702074008,0.509503592,0.550112528,0.540742108,0.426167932,0.554439442,0.70379577,0.63083424,0.762372344,0.363188961,0.844360066,0.529718295,0.707025343,0.791234954,0.29000354,0.609953227,0.298315463,0.480236002,0.748057479,0.116124612,0.816571124,0.297804484,0.380409327,0.144818307,0.349361313,0.000306536,0.188247804,0.185409311,0.504360942,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.333333333,0.122855485,0.347175016
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.007,0.007,0.007,0,0.388888889,0.465376384,0.219620208,0.601376158,0.258975884,0.702074008,0.509503592,0.550112528,0.540742108,0.426167932,0.554439442,0.70379577,0.63083424,0.762372344,0.363188961,0.844360066,0.529718295,0.707025343,0.791234954,0.29000354,0.609953227,0.298315463,0.480236002,0.748057479,0.116124612,0.816571124,0.297804484,0.380409327,0.144818307,0.349361313,0.000306536,0.188247804,0.185409311,0.504360942,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.333333333,0.122855485,0.347175016
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0037,0.0037,0.0037,0,0.388888889,0.077562731,0.219620208,0.601376158,0.258975884,0.702074008,0.509503592,0.550112528,0.540742108,0.426167932,0.554439442,0.70379577,0.63083424,0.762372344,0.363188961,0.844360066,0.529718295,0.707025343,0.791234954,0.29000354,0.609953227,0.298315463,0.480236002,0.748057479,0.116124612,0.816571124,0.297804484,0.380409327,0.144818307,0.349361313,0.000306536,0.188247804,0.185409311,0.504360942,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.333333333,0.122855485,0.347175016
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0033,0.0033,0.0033,0,0.388888889,0.387813653,0.219620208,0.601376158,0.258975884,0.702074008,0.509503592,0.550112528,0.540742108,0.426167932,0.554439442,0.70379577,0.63083424,0.762372344,0.363188961,0.844360066,0.529718295,0.707025343,0.791234954,0.29000354,0.609953227,0.298315463,0.480236002,0.748057479,0.116124612,0.816571124,0.297804484,0.380409327,0.144818307,0.349361313,0.000306536,0.188247804,0.185409311,0.504360942,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.333333333,0.122855485,0.347175016
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0029,0.0029,0.0029,0,0.388888889,0.232688192,0.219620208,0.601376158,0.258975884,0.702074008,0.509503592,0.550112528,0.540742108,0.426167932,0.554439442,0.70379577,0.63083424,0.762372344,0.363188961,0.844360066,0.529718295,0.707025343,0.791234954,0.29000354,0.609953227,0.298315463,0.480236002,0.748057479,0.116124612,0.816571124,0.297804484,0.380409327,0.144818307,0.349361313,0.000306536,0.188247804,0.185409311,0.504360942,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.333333333,0.122855485,0.347175016
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0029,0.0029,0.0029,0,0.388888889,0.155125461,0.219620208,0.601376158,0.258975884,0.702074008,0.509503592,0.550112528,0.540742108,0.426167932,0.554439442,0.70379577,0.63083424,0.762372344,0.363188961,0.844360066,0.529718295,0.707025343,0.791234954,0.29000354,0.609953227,0.298315463,0.480236002,0.748057479,0.116124612,0.816571124,0.297804484,0.380409327,0.144818307,0.349361313,0.000306536,0.188247804,0.185409311,0.504360942,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.333333333,0.122855485,0.347175016
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0024,0.0024,0.0024,0,0.388888889,0.310250922,0.219620208,0.601376158,0.258975884,0.702074008,0.509503592,0.550112528,0.540742108,0.426167932,0.554439442,0.70379577,0.63083424,0.762372344,0.363188961,0.844360066,0.529718295,0.707025343,0.791234954,0.29000354,0.609953227,0.298315463,0.480236002,0.748057479,0.116124612,0.816571124,0.297804484,0.380409327,0.144818307,0.349361313,0.000306536,0.188247804,0.185409311,0.504360942,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.333333333,0.122855485,0.347175016
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)cc2)cc1,0.0059,0.0059,0.0059,0,0.388888889,0.542939114,0.199996964,0.581348811,0.34365274,0.810551712,0.112555472,0.604011688,0.553978994,0.379273867,0.730944805,0.653674216,0.658288709,0.733182361,0.448382766,0.769896604,0.590626565,0.628660886,0.831858636,0.207845563,0.359850166,0.353638421,0.480132757,0.716658174,0.579601163,0.820194762,0.297804484,0.385726275,0.330877519,0.505566069,0.117709927,0.545760009,0.185409311,0.40436261,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.333333333,0.225534598,0.312320809
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)cc2)cc1,0.0059,0.0059,0.0059,0,0.388888889,0.465376384,0.199996964,0.581348811,0.34365274,0.810551712,0.112555472,0.604011688,0.553978994,0.379273867,0.730944805,0.653674216,0.658288709,0.733182361,0.448382766,0.769896604,0.590626565,0.628660886,0.831858636,0.207845563,0.359850166,0.353638421,0.480132757,0.716658174,0.579601163,0.820194762,0.297804484,0.385726275,0.330877519,0.505566069,0.117709927,0.545760009,0.185409311,0.40436261,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.333333333,0.225534598,0.312320809
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)cc2)cc1,0.0053,0.0053,0.0053,0,0.388888889,0.155125461,0.199996964,0.581348811,0.34365274,0.810551712,0.112555472,0.604011688,0.553978994,0.379273867,0.730944805,0.653674216,0.658288709,0.733182361,0.448382766,0.769896604,0.590626565,0.628660886,0.831858636,0.207845563,0.359850166,0.353638421,0.480132757,0.716658174,0.579601163,0.820194762,0.297804484,0.385726275,0.330877519,0.505566069,0.117709927,0.545760009,0.185409311,0.40436261,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.333333333,0.225534598,0.312320809
