smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VR3_A,AATS6p,AATS8i,ATSC6m,ATSC1are,ATSC3p,AATSC3s,AATSC8v,AATSC3se,MATS3dv,MATS1d,MATS7d,MATS6v,MATS1se,MATS3are,MATS7are,MATS1p,MATS6p,MATS5i,GATS3dv,GATS8dv,GATS2d,GATS5d,GATS4m,GATS7m,GATS8m,GATS2v,GATS4are,GATS5are,GATS6are,GATS2p,GATS4p,GATS5p,GATS8p,GATS4i,GATS6i,C1SP3,SsssN,ETA_shape_y,AETA_dBeta,PEOE_VSA7,SMR_VSA3,SlogP_VSA2,SlogP_VSA5,EState_VSA7,AMID_C,AMID_N,AMID_X,nFaRing,nFAHRing,TopoPSA,JGI3,mZagreb2
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([H])cc5C4=O)cc3)cc1)C2=O,3,3,3,0,0.388888889,0.25516955,0.083905519,0.649351032,0.272011149,0.558878919,0.886171393,0.517161697,0.60566516,0.756649543,0.511111794,0.420205641,0.455203292,0.626750698,0.232727873,0.643767751,0.501385204,0.530052927,0.336756616,0.342458246,0.778700105,0.427042239,0.482812141,0.523712766,0.419293052,0.530297874,0.497196508,0.496122274,0.677410417,0.504217097,0.654759375,0.592818736,0.529558926,0.419615985,0.266392249,0.370987329,0.460530569,0.399937414,0,0.620550318,0.376276625,0.794018999,0.235075525,0,0.27640856,0.285161803,0.12786635,0.7020651,0.289030325,0,0,0.5,0.072889534,0.405394705,0.14997138
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(OCCCC#N)cc4)cc(-c4ccc(N5C(=O)c6ccc([H])cc6C5=O)cc4)n3)cc1)C2=O,3.62,3.62,3.62,0,0.388888889,0.701716261,0.221745222,0.768123491,0.125966287,0.634325064,0.898926286,0.713238704,0.581899711,0.583763285,0.471638586,0.328528232,0.475943695,0.656973536,0.42460759,0.636199875,0.402650344,0.409874668,0.270891381,0.398063229,0.802269258,0.594263076,0.088850336,0.466358858,0.408993455,0.618037522,0.496770018,0.263976702,0.722846031,0.609929951,0.471071005,0.310296969,0.612749486,0.379613072,0.274606624,0.588760462,0.446746876,0.373079232,0.071428571,0.615242604,0.263643363,0.831539306,0.330691084,0.167609066,0.430581236,0.292933623,0.2557327,0.718368069,0.436388301,0,0,0.5,0.26892694,0.118967379,0.307956497
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(OC)cc4)cc(-c4ccc(N5C(=O)c6ccc([H])cc6C5=O)cc4)n3)cc1)C2=O,3.02,3.02,3.02,0,0.388888889,0.701716261,0.13468265,0.784150005,0.101234119,0.649190853,0.893029909,0.589853782,0.609161176,0.544061151,0.480106796,0.281257917,0.548375467,0.60132271,0.457643038,0.618232624,0.416398905,0.384121238,0.257231639,0.439442528,0.797142633,0.560132092,0.053883152,0.480866697,0.372445185,0.62263792,0.539312504,0.276393517,0.49864223,0.53254524,0.465693396,0.340437488,0.370233304,0.465296035,0.250197382,0.629732296,0.549799772,0.353785603,0,0.618020221,0.362049911,0.837534027,0.305390503,0.167609066,0.43727063,0.234730672,0.2557327,0.747482464,0.33726666,0,0,0.5,0.167342756,0.157003865,0.266742988
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(C)CC(C)(C)c4ccc(N5C(=O)c6ccc([H])cc6C5=O)cc43)cc1)C2=O,3.29,3.29,3.29,0,0.388888889,0.318961937,0.108483603,0.316942282,0.155800562,0.889300071,0.918222372,0.368888552,0.645790513,0.598501166,0.532212833,0.36315436,0.658723124,0.528822472,0.769056042,0.715497026,0.494071426,0.389696788,0.452024801,0.608578675,0.439391726,0.46835728,0.589435887,0.823362574,0.205251935,0.452323736,0.449026015,0.383396514,0.309074722,0.282235465,0.386221797,0.283267437,0.211110828,0.459412736,0.486968283,0.502783845,0.469747135,0.357647671,0.214285714,0.63762091,0.288777866,0.629837203,0.278334936,0,0.27640856,0.433621454,0.159832938,0.776529267,0.22399091,0,0,0.5,0.072889534,0.650040759,0.182026331
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(CCCCCCCC)c3ccc(N4C(=O)c5ccc([H])cc5C4=O)cc3)cc1)C2=O,2.94,2.94,2.94,0,0.388888889,0.25516955,0.191139902,0.343777925,0.263276567,0.695223477,0.943842132,0.83682541,0.760474184,0.707029332,0.598042835,0.742567104,0.644656153,0.716494475,0.492228187,0.765146305,0.746937602,0.479486829,0.40149578,0.410354708,0.689808114,0.2350278,0.289833859,0.400072443,0.239844507,0.392181094,0.38733482,0.280028288,0.928813771,0.368489258,0.408955089,0.309310551,0.795174943,0.342922087,0.315790671,0.415716647,0.410841362,0.440761912,0.071428571,0.637323953,0.201249602,0.579129971,0.235075525,0,0.27640856,0.547075083,0.191799525,0.796617491,0.191210693,0,0,0.5,0.072889534,0.333190057,0.234688037
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(CCCCCC)c3ccc(N4C(=O)c5ccc([H])cc5C4=O)cc3)cc1)C2=O,3.01,3.01,3.01,0,0.388888889,0.25516955,0.136072487,0.397896918,0.235647412,0.671848186,0.931822,0.795094914,0.744276425,0.653566454,0.588164443,0.694562553,0.6406248,0.634245834,0.460157598,0.741005046,0.712290916,0.477964329,0.39173344,0.394077888,0.681711961,0.267043592,0.348465389,0.409596071,0.259006511,0.414535791,0.402474838,0.318269334,0.850391954,0.388477484,0.430783471,0.32556036,0.718799045,0.365157253,0.325152275,0.455584401,0.426431804,0.446145506,0.071428571,0.634893515,0.258176237,0.625356099,0.235075525,0,0.27640856,0.488872132,0.191799525,0.774818392,0.212315597,0,0,0.5,0.072889534,0.361602368,0.214081282
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(CCCCC)c3ccc(N4C(=O)c5ccc([H])cc5C4=O)cc3)cc1)C2=O,2.85,2.85,2.85,0,0.388888889,0.25516955,0.11422446,0.429015339,0.245282978,0.658399806,0.925276321,0.771239019,0.732467534,0.609917233,0.581260274,0.66266775,0.637102552,0.615457512,0.439056876,0.7276141,0.690457818,0.472144655,0.385681154,0.383299337,0.676203583,0.287440821,0.335755562,0.416462218,0.279071778,0.429515143,0.435845674,0.353839448,0.807528707,0.400405584,0.443635914,0.335354705,0.676757707,0.379570584,0.331410946,0.496321174,0.436178304,0.449711662,0.071428571,0.633331791,0.288777866,0.650120096,0.235075525,0,0.27640856,0.459770656,0.191799525,0.763077362,0.223612455,0,0,0.5,0.072889534,0.376362009,0.203777905
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(CCC)c3ccc(N4C(=O)c5ccc([H])cc5C4=O)cc3)cc1)C2=O,3.03,3.03,3.03,0,0.388888889,0.25516955,0.086573491,0.434164855,0.294303639,0.598755019,0.910984229,0.715986174,0.697244397,0.842963876,0.561653427,0.572737009,0.626074061,0.77083002,0.304973143,0.697760314,0.634162307,0.510011571,0.370508068,0.28147001,0.619417274,0.342800308,0.403779222,0.435948648,0.317807995,0.470563439,0.408390817,0.266074058,0.712992399,0.429362045,0.477827541,0.366626335,0.583329954,0.41773951,0.380842719,0.32289099,0.460999981,0.507173914,0.071428571,0.629109161,0.354821454,0.70336269,0.235075525,0,0.27640856,0.401567705,0.12786635,0.737411185,0.247837929,0,0,0.5,0.072889534,0.407062064,0.183171151
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc([H])cc5C4=O)cc3)C(C)C)cc1)C2=O,3.26,3.26,3.26,0,0.388888889,0.25516955,0.079778328,0.29460575,0.265971136,0.692616691,0.910984229,0.597779605,0.667582763,0.784047005,0.547864363,0.536879419,0.630644776,0.750273235,0.460897198,0.697760314,0.581274725,0.556085565,0.370508068,0.384248412,0.445142178,0.349601202,0.5082445,0.524908611,0.246229351,0.397624341,0.300805055,0.380337256,0.604975233,0.380487731,0.477957317,0.318781285,0.486777287,0.297765616,0.51743335,0.224777676,0.35803793,0.454677237,0.142857143,0.627442028,0.439351602,0.70336269,0.233093838,0,0.27640856,0.374745624,0.12786635,0.728551772,0.247757135,0,0,0.5,0.072889534,0.50186592,0.177447052
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(C)c3ccc(N4C(=O)c5ccc([H])cc5C4=O)cc3)cc1)C2=O,2.86,2.86,2.86,0,0.388888889,0.25516955,0.077287342,0.475086158,0.171186137,0.673744203,0.894920725,0.594941317,0.643149154,0.637794179,0.527651167,0.398855782,0.56709677,0.519119048,0.4786614,0.663140655,0.541161229,0.439370286,0.349857756,0.458004566,0.710594264,0.453386068,0.476885392,0.532032459,0.254312266,0.60911414,0.50072702,0.364875955,0.603810302,0.476492985,0.527043519,0.47029012,0.474361097,0.607748049,0.325638529,0.513168086,0.591165934,0.409682359,0.071428571,0.622300027,0.428216833,0.762209768,0.209774944,0,0.27640856,0.343364754,0.164350831,0.707039796,0.274316118,0,0,0.5,0.072889534,0.456310069,0.159129937
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(C)(c3ccccc3)c3ccc(N4C(=O)c5ccc([H])cc5C4=O)cc3)cc1)C2=O,3.1,3.1,3.1,0,0.388888889,0.446546712,0.084489107,0.458576645,0.177273866,0.688394806,0.910215433,0.611653359,0.654731127,0.841260881,0.53992046,0.340085577,0.632904262,0.800697787,0.448285257,0.703573441,0.550614197,0.483342969,0.418679621,0.370894017,0.626850473,0.516852291,0.286775324,0.656575972,0.193924604,0.594169365,0.426292575,0.170904564,0.575394609,0.41285705,0.391294036,0.287272518,0.437045829,0.585216282,0.398499798,0.373866705,0.552791183,0.493522187,0.071428571,0.625745882,0.229034144,0.814688114,0.258979415,0,0.27640856,0.341758238,0.287699288,0.813549726,0.201356799,0,0,0.5,0.072889534,0.47299088,0.211791643
[H]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(/C=C/C)c3ccc(N4C(=O)c5ccc([H])cc5C4=O)cc3)cc1)C2=O,2.99,2.99,2.99,0,0.388888889,0.25516955,0.086573491,0.53828809,0.276851816,0.555644913,0.903082646,0.637360596,0.646484105,0.931878779,0.537004008,0.482910205,0.61424438,0.81527021,0.212056848,0.682331753,0.566111125,0.530095104,0.354389711,0.230602497,0.661463761,0.388164014,0.313632289,0.453802817,0.354633315,0.487997163,0.417799272,0.223651218,0.671279537,0.465605409,0.524519801,0.416414329,0.536970738,0.401058068,0.352482569,0.291059626,0.448984003,0.529553882,0.071428571,0.622300027,0.354821454,0.745956765,0.237057212,0,0.27640856,0.343364754,0.228385739,0.737411185,0.247837929,0,0,0.5,0.072889534,0.407062064,0.183171151
[H]C(=O)c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc([H])cc5C4=O)c(CC)c3)cc1CC)C2=O,3.26,3.26,3.26,0,0.388888889,0.446546712,0.089529892,0.345786991,0.249063877,0.392058494,0.943842132,0.769098323,0.708974137,0.444236159,0.599576805,0.598031875,0.893699401,0.637545172,0.289425467,0.765146305,0.770243991,0.265825162,0.40149578,0.283256151,0.52698404,0.383783404,0.254274896,0.334079478,0.750196427,0.453903287,0.646530568,0.444546833,0.517674967,0.52306129,0.421433529,0.645736048,0.417532299,0.254456669,0.523794813,0.620769672,0.458942335,0.482271856,0.285714286,0.679056689,0.425306997,0.579129971,0.328351103,0,0.27640856,0.511547545,0.145937922,0.778971195,0.192653997,0,0,0.5,0.072889534,0.423070166,0.236977676
[H]C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc([H])cc5C4=O)c(C)c3)cc1C)C2=O,3.35,3.35,3.35,0,0.388888889,0.446546712,0.077742563,0.123236297,0.371905649,0.753822441,0.91833919,0.321708062,0.599418695,0.742968795,0.543033075,0.361529866,0.777893752,0.402729449,0.916903799,0.713230709,0.564837923,0.375475687,0.378664571,0.917321798,0,0.469296362,0.286119845,0.481461613,0.471660471,0.449077616,0.748637222,0.364900578,0.254523554,0.542249069,0.377641712,0.789491999,0.174949033,0.024939086,0.829508518,0.446289354,0.153299936,0.080297819,0.285714286,0.651656251,0.568028488,0.676092093,0.33627785,0,0.27640856,0.386024064,0.273804272,0.726780939,0.2340352,0,0,0.5,0.072889534,0.542866187,0.182026331
[H]C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc([H])cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,2.84,2.84,2.84,0,0.388888889,0.25516955,0.103183904,0.425529354,0.248525055,0.645463377,0.935498496,0.399513395,0.633640877,0.664042479,0.561317219,0.365053734,0.775227584,0.46401113,0.704105425,0.755462986,0.607200475,0.373448593,0.486925656,0.704177837,0.234556088,0.489519216,0.234431965,0.456397622,0.532915281,0.457610238,0.668932735,0.336812615,0.351980099,0.503124468,0.29454129,0.657606496,0.234164568,0.081478426,0.638496879,0.523481622,0.172392877,0.236536169,0.285714286,0.659500679,0.517087092,0.762869119,0.375347187,0,0.27640856,0.438061711,0.369704035,0.896171248,0.136877729,0,0.5,0.5,0.072889534,0.360572923,0.270177447
[H]C(=O)c1ccc2c(c1)C(=O)N(c1c(C)c(N3C(=O)c4ccc([H])cc4C3=O)c(C)c3c1C(C)(C)CC3)C2=O,4.49,4.49,4.49,0,0.388888889,0.446546712,0.073636093,0.439712323,0.136366412,0.470003529,0.911702773,0.439078665,0.657945447,0.232652496,0.552526709,0.477930994,0.832764075,0.593031599,0.213203304,0.694650697,0.595714064,0.241405961,0.393957698,0.215905564,0.6437104,0.401754253,0.403300573,0.555111269,0.752484572,0.391357093,0.565415223,0.539059427,0.155251599,0.406364652,0.413348354,0.626775031,0.095029649,0.235965718,0.35897278,0.741715255,0.457750646,0.54181659,0.285714286,0.632062344,0.559855457,0.517733105,0.284506697,0,0.27640856,0.427456149,0.036484481,0.662745691,0.290475763,0,0,0.5,0.072889534,0.490036464,0.141385232
[H]C(=O)c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc([H])cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,3.08,3.08,3.08,0,0.388888889,0.446546712,0.096404503,0.509445697,0.289327165,0.184971366,0.964249586,0.563441315,0.68251155,0.508762531,0.591397309,0.65589521,0.858008551,0.688439003,0.044790603,0.804801785,0.722456274,0.16549403,0.414356297,0,0.877325908,0.360060715,0.168997833,0.516796302,1,0.280834226,0.729695019,0.380519181,0.435872812,0.367145006,0.472319501,0.54373477,0.341405827,0.126465078,0.330462345,0.570305738,0.408986024,0.708726732,0.571428571,0.688190169,0.580195158,0.497998399,0.320424357,0,0.27640856,0.744359349,0,0.792158015,0.155930728,0,0,0.5,0.072889534,0.323240148,0.255294791
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.68,3.68,3.68,0,0.388888889,0.510339099,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.8,3.8,3.8,0,0.388888889,0.444920752,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.87,3.87,3.87,0,0.388888889,0.379502124,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.92,3.92,3.92,0,0.388888889,0.321352004,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.97,3.97,3.97,0,0.388888889,0.255934619,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,4.06,4.06,4.06,0,0.388888889,0.190516157,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,4.25,4.25,4.25,0,0.388888889,0.125093439,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,4.38,4.38,4.38,0,0.388888889,0.09601711,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,4.54,4.54,4.54,0,0.388888889,0.063792387,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.14,3.14,3.14,0,0.388888889,0.652624761,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.14,3.14,3.14,0,0.388888889,0.671828183,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.11,3.11,3.11,0,0.388888889,0.683061465,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.14,3.14,3.14,0,0.388888889,0.690621158,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.12,3.12,3.12,0,0.388888889,0.697213726,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,3.15,3.15,3.15,0,0.388888889,0.702535178,0.210601581,0.577843964,0.195066052,0.740526659,0.876585128,0.505411214,0.572006772,0.677303565,0.372634793,0.163749911,0.506923343,0.660024331,0.437937946,0.560148776,0.262469559,0.687696727,0.145734002,0.33606334,0.676741619,0.731592858,0.506696385,0.555423265,0.226372152,0.816163596,0.246224147,0.4140952,0.455456187,0.857160972,0.306545285,0.261383283,0.489432733,0.245459438,0.354302431,0.388502248,0.29809617,0.474786608,0.071428571,0.572989119,0.414604717,0.761235075,0.336636144,0.164781868,0.428636671,0.285161803,0.164350831,0.65679299,0.166933734,0,0,0.5,0.15171442,0.255245693,0.22323984
