smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VR3_A,MATS3dv,MATS4d,MATS1s,MATS3m,MATS8m,MATS1v,MATS6v,MATS7are,MATS1i,MATS4i,GATS8d,GATS8m,GATS8v,GATS8p,GATS1i,GATS6i,GATS7i,SaaaC,AETA_beta_ns_d,IC2,CIC5,MIC5,PEOE_VSA8,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,JGI4,JGI8,JGI10,PetitjeanIndex,C1=CC=CC=C1,CC1=CC=C2CNCC2=C1,O=[SH]C1=CC=CC=C1,CCO,CN,COC,CC1=CC=C(O)C=N1,CSC1=CC=CC=C1,CC1=CC=C(C)C=C1,O=C1NCC2=CC=CC=C12,COC1=CC=C2CNCC2=C1,C=O,CC=O,CS(C)=O,N#CC1=CC=CC=C1,C1=CC=NC=C1,CC#N,O=S,O=CC1=CC=CC=C1,CC,COC1=CC=C(C)C=C1,CC(C)=O,CC1=CC=CC=N1,C#N,COC1=CC=C(C)N=C1,CNC,OC1=CC=C2CNCC2=C1,COC1=CC=CC=C1,NC1=CC=C(S)C=C1,N#CC1=CC=CC=C1O,O=C1NCC2=CC=C(S)C=C12,C1=CC=C(N2CC3=CC=CC=C3C2)C=C1,OC1=CC=C(C2=CC=CC=N2)N=C1,C1=CC=C(OC2=CC=CN=C2)C=C1,CC1=CC=C2CN(C)CC2=C1,NC1=CC=C(O)C=C1,OC1=CC=CN=C1,CS,FCF,OC1=CC=C(C2=CC=CC=C2)C=C1,CF,CNC1=CC=C(O)C=C1,CC1=CC=C2C(=O)NCC2=C1,CC1=CC=CC=C1,CC1=CC=CC(N)=C1,OC1=CC=CC=C1,CSC1=CC=C(N)C=C1,COC1=CC=CC(O)=C1,CNC1=CC=CC=C1,COC1=CC=C(N)C=C1,CC1=CC=C2CNC(=O)C2=C1,CCC1=CC=C(N)C=C1,C[SH]=O,FC1=CC=C(F)C(F)=C1,COC1=CC=CN=C1,CCC,CN1CC2=CC=C(O)C=C2C1,FCC1=CC=CC=C1,CC1=CC=CC=C1O,C1=CC=C(CC2=CC=CC=C2)C=C1,O=C1NCC2=CC(S)=CC=C12,CC1=CC=C(O)C=C1,CCC1=CC=CC(C)=C1,CCN,C,CO,O=CC1=CC=C2CNCC2=C1,CC(F)F,CCF,CCC1=CC=CC=C1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0015,0.0015,0.0015,0,0,0.232688192,0.727843688,0.481624277,0.665024286,0.784250343,0.642238814,0.546436596,0.351692013,0.236145515,0.155636535,0.605009164,0.879186866,0.122770998,0.562944416,0.412447753,0.326785965,0.273209394,0.607839581,0.84356752,0.254452617,0.785714286,0.463389063,0.365665904,0.544538171,0.249602822,0.101090653,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.450179006,0.02157454,0.074543797,1,6,0,0,0,1,4,0,0,0,0,0,4,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,43,8,0,0,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.0078,0.0081,0.00795,0,0.388888889,0.077562731,0.556813536,0.601594171,0.648400788,0.478226051,0.722257585,0.554037784,0.522943786,0.437827385,0.723652763,0.821677772,0.902598071,0.036663146,0.535442938,0.304561727,0.124724877,0.014340388,0.934929679,0.618962741,0.297804484,0.20754717,0.627476914,0.153150339,0.647344805,0.249602822,0.827213709,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.221044898,0.218782268,0.61501032,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,0,0,0,6,0,6,0,2,7,0,4,0,2,2,0,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.006,0.006,0.006,0,0.388888889,0.155125461,0.556813536,0.601594171,0.648400788,0.478226051,0.722257585,0.554037784,0.522943786,0.437827385,0.723652763,0.821677772,0.902598071,0.036663146,0.535442938,0.304561727,0.124724877,0.014340388,0.934929679,0.618962741,0.297804484,0.20754717,0.627476914,0.153150339,0.647344805,0.249602822,0.827213709,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.221044898,0.218782268,0.61501032,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,0,0,0,6,0,6,0,2,7,0,4,0,2,2,0,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.0046,0.0048,0.0047,0,0.388888889,0.232688192,0.556813536,0.601594171,0.648400788,0.478226051,0.722257585,0.554037784,0.522943786,0.437827385,0.723652763,0.821677772,0.902598071,0.036663146,0.535442938,0.304561727,0.124724877,0.014340388,0.934929679,0.618962741,0.297804484,0.20754717,0.627476914,0.153150339,0.647344805,0.249602822,0.827213709,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.221044898,0.218782268,0.61501032,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,0,0,0,6,0,6,0,2,7,0,4,0,2,2,0,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.0035,0.0037,0.0036,0,0.388888889,0.310250922,0.556813536,0.601594171,0.648400788,0.478226051,0.722257585,0.554037784,0.522943786,0.437827385,0.723652763,0.821677772,0.902598071,0.036663146,0.535442938,0.304561727,0.124724877,0.014340388,0.934929679,0.618962741,0.297804484,0.20754717,0.627476914,0.153150339,0.647344805,0.249602822,0.827213709,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.221044898,0.218782268,0.61501032,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,0,0,0,6,0,6,0,2,7,0,4,0,2,2,0,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.003,0.00308,0.00304,0,0.388888889,0.542939114,0.556813536,0.601594171,0.648400788,0.478226051,0.722257585,0.554037784,0.522943786,0.437827385,0.723652763,0.821677772,0.902598071,0.036663146,0.535442938,0.304561727,0.124724877,0.014340388,0.934929679,0.618962741,0.297804484,0.20754717,0.627476914,0.153150339,0.647344805,0.249602822,0.827213709,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.221044898,0.218782268,0.61501032,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,0,0,0,6,0,6,0,2,7,0,4,0,2,2,0,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.00245,0.0026,0.002525,0,0.388888889,0.387813653,0.556813536,0.601594171,0.648400788,0.478226051,0.722257585,0.554037784,0.522943786,0.437827385,0.723652763,0.821677772,0.902598071,0.036663146,0.535442938,0.304561727,0.124724877,0.014340388,0.934929679,0.618962741,0.297804484,0.20754717,0.627476914,0.153150339,0.647344805,0.249602822,0.827213709,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.221044898,0.218782268,0.61501032,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,0,0,0,6,0,6,0,2,7,0,4,0,2,2,0,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.0017,0.00185,0.001775,0,0.388888889,0.465376384,0.556813536,0.601594171,0.648400788,0.478226051,0.722257585,0.554037784,0.522943786,0.437827385,0.723652763,0.821677772,0.902598071,0.036663146,0.535442938,0.304561727,0.124724877,0.014340388,0.934929679,0.618962741,0.297804484,0.20754717,0.627476914,0.153150339,0.647344805,0.249602822,0.827213709,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.221044898,0.218782268,0.61501032,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,0,0,0,6,0,6,0,2,7,0,4,0,2,2,0,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.005,0.005,0.005,0,0.755555556,0.155125461,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0043,0.0043,0.0043,0,0.755555556,0.232688192,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0041,0.0041,0.0041,0,0.755555556,0.387813653,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0041,0.0041,0.0041,0,0.755555556,0.310250922,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0035,0.0035,0.0035,0,0.755555556,0.465376384,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0033,0.0033,0.0033,0,0.666666667,0.232688192,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0033,0.0033,0.0033,0,0.666666667,0.155125461,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0031,0.0031,0.0031,0,0.666666667,0.310250922,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0028,0.0028,0.0028,0,0.555555556,0.155125461,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0027,0.0027,0.0027,0,0.666666667,0.387813653,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0023,0.0023,0.0023,0,0.555555556,0.232688192,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0021,0.0021,0.0021,0,0.555555556,0.310250922,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0021,0.0021,0.0021,0,0.666666667,0.465376384,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.002,0.002,0.002,0,0.444444444,0.155125461,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0018,0.0018,0.0018,0,0.444444444,0.232688192,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0018,0.0018,0.0018,0,0.555555556,0.387813653,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0013,0.00138,0.00134,0,0.388888889,0.077562731,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00125,0.00125,0.00125,0,0.333333333,0.155125461,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0012,0.00121,0.001205,0,0.388888889,0.155125461,0.581616534,0.543826018,0.66407957,0.40182997,0.615407206,0.620032189,0.543110234,0.523701485,0.772596977,0.819751349,0.885929037,0.065553506,0.461579851,0.257252453,0.125473879,0.021771933,0.946521361,0.616022211,0.297804484,0.215686275,0.471170746,0.1555837,0.597005355,0.499205645,0.922733262,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0,0.140460918,0.653882743,0.782608696,5,2,0,0,5,2,0,0,2,4,0,4,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,4,0,0,0,1,0,0,1,0,0,0,6,0,6,0,2,6,0,4,0,2,2,0,2,0,0,0,0,6,0,0,0,1,0,0,6,4,37,4,0,6,6,6
