smile,tg_min,tg_max,tg_mean,ATS8i,AATS7m,AATS3v,AATS7v,AATS3are,AATS6are,AATS1i,AATS3i,AATS4i,AATS5i,AATS6i,ATSC1dv,ATSC1d,ATSC7d,ATSC1s,ATSC1m,ATSC7v,ATSC3i,AATSC1s,MATS1dv,MATS2dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS2s,MATS3s,MATS5s,MATS3m,MATS4m,MATS5m,MATS6m,MATS7v,MATS2are,MATS4are,MATS1p,MATS5p,MATS6p,MATS2i,MATS4i,GATS1dv,GATS2d,GATS5d,GATS6d,GATS8d,GATS1s,GATS2s,GATS4s,GATS5s,GATS1m,GATS4m,GATS6m,GATS2v,GATS5v,GATS6v,GATS1are,GATS3are,GATS4are,GATS5are,GATS3p,GATS2i,GATS3i,GATS5i,GATS7i,BCUTs-1l,BCUTm-1h,BCUTi-1h,C3SP2,Xc-4d,AXp-1d,Xp-7dv,AXp-0dv,AXp-7dv,NssCH2,NddssS,SdO,SssO,MAXdO,MINdO,ETA_shape_y,ETA_shape_x,AETA_beta_s,ETA_beta_ns_d,AETA_beta_ns_d,AETA_eta_F,ETA_dAlpha_B,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dBeta,AETA_dBeta,IC1,IC2,CIC5,MIC0,MIC1,MIC5,Kier3,PEOE_VSA1,PEOE_VSA8,SMR_VSA3,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA4,SlogP_VSA10,SlogP_VSA11,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState8,MDEO-11,AMID,MID_N,AMID_N,AMID_O,n6ARing,nRot,RotRatio,TopoPSA,GGI5,JGI2,JGI4,JGI5,JGI6,JGI7
CN(CCOc1ccc(C(C)(C)c2ccc(OCCN(c3ccccc3)c3ccc(/C=C/C4=C/C(=C(/C#N)C(=O)OCCc5ccccc5)CC(C)(C)C4)cc3)cc2)cc1N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)NC4=O)cc2C1=O)c1ccc(/C=C/C2=C/C(=C(/C#N)C(=O)OCCc3ccccc3)CC(C)(C)C2)cc1,177.0,177.0,177.0,0.6561871759573314,0.2055393632558061,0.4484696259074906,0.3820982494092659,0.2630510445693068,0.2256769931676818,0.3513465462233025,0.3208148449888357,0.4331991101197925,0.411078916220525,0.4521537207611814,0.7794263956595804,0.5527717324864039,0.337490626808219,0.7601839422718872,0.3922966597999779,0.6443585110653363,0.273933750640792,0.8491453872610639,0.6665351989417039,0.2624321699287642,0.4729051718201326,0.2488582454478616,0.4394162013120311,0.6345720980214884,0.307299925747622,0.4718394118832255,0.547151864780294,0.3565936904107905,0.5172922960572293,0.5629088177221784,0.6350674523085783,0.6255112020615955,0.3165157124446159,0.6125476025480634,0.4686952450777863,0.6326282477716525,0.388661480524529,0.438437615785174,0.3459568753952275,0.4906465153237774,0.5848721407920834,0.2912427611228937,0.3388908247430376,0.5775621081089817,0.3259813947000751,0.4398683417370044,0.284134678913025,0.4504201146502448,0.6402491523828538,0.3145944108562237,0.3568903326029181,0.3881268482316574,0.4472623143131931,0.4328222622023956,0.2856454709625726,0.322244338179004,0.2662068282387364,0.3835423095737319,0.4817621208935899,0.4519520164566954,0.3628641015440388,0.3384572743070485,0.1638497146421094,0.7685946569313702,0.0001417906411617,0.0081674685897858,0.4444444444444444,0.5358983848622454,0.3700635801305694,0.4107217756351018,0.5024990860622229,0.1481780595077387,0.3529411764705882,0.0,0.2709434137285679,0.7209024655273276,0.7436602792782301,0.4151162814592464,0.2360037597484794,0.1779284833538835,0.2952461822186247,0.2941176470588235,0.2743362831858406,0.6615444395143644,0.3158553315945777,0.1219226557779219,0.4559133706315756,0.8547766116485003,0.3723849372384936,0.5795878887085598,0.8185549120975106,0.8744232005461372,0.3861312722011601,0.1699034562947526,0.5751266525904805,0.5624879917778152,0.8270327545021792,0.6438261779803999,0.494434094807968,0.1516806288954234,0.8694954235209749,0.241663994082541,0.4905499570325797,0.7478550704440339,0.3537168215899139,0.3015800112272821,0.3333333333333333,0.4322093028962485,0.1092468877838684,0.1111111111111111,0.5633625300157229,0.4298663440923178,0.6255677077873648,0.0936392941875178,0.6406349816887715,0.4604065974914685,0.2050740647337228,0.290248653609394,0.4,0.7027027027027027,0.4220516047828824,0.4560293940489099,0.5086697965571205,0.4841520708153312,0.2881885390996511,0.422960063903592,0.3723826686896101,0.343886398011484
CN(CCOc1ccc(C(C)(C)c2ccc(OCCN(c3ccccc3)c3ccc(/C=C/C4=C/C(=C(/C#N)C(=O)OCc5ccc(Oc6c(F)c(F)c(F)c(F)c6F)cc5)CC(C)(C)C4)cc3)cc2)cc1N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)NC4=O)cc2C1=O)c1ccc(/C=C/C2=C/C(=C(/C#N)C(=O)OCc3ccc(Oc4c(F)c(F)c(F)c(F)c4F)cc3)CC(C)(C)C2)cc1,162.0,162.0,162.0,0.7090739109738248,0.2526245476400487,0.5289494166521936,0.4136241979965873,0.5869639939458344,0.3235922205005708,0.4675248734394817,0.471746839073063,0.5321250848996284,0.425859829274736,0.4808622501337867,0.9298605579636332,0.6107591117464873,0.299316327160695,0.5535834651223321,0.3257268876592314,0.6175002466960043,0.7961308344924996,0.7671268861982452,0.6075359195718657,0.3498232713983983,0.4205180554639578,0.2002391234472326,0.4430066750673628,0.6544860471283832,0.1898449197663107,1.0,0.7835873601537898,0.5045739401974868,0.6687057161261403,0.6735065838711729,0.6112059393808259,0.6117939030072245,0.1787572886811899,0.8411237738377851,0.4531313014700466,0.6442467990505003,0.3793862174650278,0.3030729506752518,0.6096420464836241,0.2632737378809632,0.5185391397681509,0.2693925356232082,0.2950665786620273,0.4472664037963271,0.2578558999284801,0.5825401582784131,0.019203850560155,0.0103108923530861,0.379779032897216,0.1788806376198732,0.328811412083049,0.3528385698163895,0.4926096300398714,0.5159485107112798,0.1213030903562731,0.0660112502265848,0.0,0.0,0.4826922934348002,0.3820319994204952,0.0959960311367751,0.0,0.0306600017410527,0.7685946569815643,0.0469101801408172,0.998012316975303,0.4444444444444444,0.5358983848622454,0.3295811436168065,0.4437409499039691,0.3545248215190009,0.1101997838432637,0.2941176470588235,0.0,0.2747873002061746,0.9512634049500068,0.7536783425658311,0.4209634636566735,0.4725450416722628,0.1536975045648198,0.4083624854239547,1.0,0.7807407407407407,0.8029976980648108,0.5334216669821435,0.348623423579775,0.6248376281045831,0.6518334840589356,0.414225941422594,0.5904984332729998,0.9999999999999998,1.0,0.3821463068860168,0.4047263616955185,0.83819229277296,0.7714429067945228,0.9301420447624896,0.8259850685253903,0.3445668277194877,0.1516806288954234,0.6819591150563872,0.3998414324423323,0.626329352099593,0.6124814762648132,0.96808328792001,0.8835966685378803,0.6666666666666666,0.301623819308762,0.5098188096580527,0.1111995132640831,0.6564955036504175,0.0374256516647237,0.5410124359099246,0.0936392941875178,0.5951214271355205,0.4604591413856499,0.1537784843799259,0.2917722944151989,0.4,0.7567567567567568,0.3687938469595921,0.5116251054089871,0.6495148669796557,0.6348429968136381,0.5324745457613774,0.4626665959553362,0.4097253972932925,0.3554667734208837
CN(CCOc1ccc(C(C)(C)c2ccc(OCCN(C)c3ccc(/C=C/C4=CC(=C(C#N)C#N)CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c2)cc1)c1ccc(/C=C/C2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,215.0,215.0,215.0,0.4836751122979132,0.2110867053118864,0.4900154632997048,0.3942115840600775,0.280382821130456,0.191892478254636,0.3921930403922413,0.2758476763447692,0.4567150382668856,0.4317222783207155,0.4783098027973871,0.7074059079522794,0.504142532852735,0.3733455066886722,0.8797290789214729,0.3024703264039078,0.5112029342617901,0.2960250686173837,0.9066215817100468,0.7297918743000034,0.2826874809266939,0.5254823000824859,0.2080995825404874,0.4328481317165373,0.668492072221492,0.2866947257032277,0.4968751243748365,0.6025059593513612,0.2714503261900449,0.5520131349796238,0.5884414888566988,0.6569467702787425,0.5568696427476193,0.2720972241295096,0.6138973334497465,0.4614753475729433,0.6308988386520551,0.4316348087670721,0.5488641619888841,0.3649470632196107,0.4008574028858168,0.6488009816636251,0.2323217951929952,0.2751516739385922,0.5026645532408511,0.1939210322169529,0.2844318701261306,0.1280282049613642,0.2870462430656105,0.6261231272356828,0.2891093351294831,0.334275589068253,0.3081347792600648,0.4746080142414079,0.4323846569640137,0.2819418083921878,0.3233172314548267,0.203201761805015,0.2430585957321287,0.5243462088131167,0.3740139008364258,0.3751490275160809,0.3133432990098198,0.2486975764783514,0.7686037318962937,4.317687139115956e-05,0.0091769249486324,0.3888888888888888,0.5358983848622454,0.3558197141224264,0.3270495213045337,0.5272675842974524,0.1409165827569702,0.2352941176470588,0.0,0.1180754030235971,0.4474153530022285,0.7033920305146961,0.3951812187953396,0.298367326709024,0.2235476374903176,0.312643678160919,0.2941176470588235,0.3444444444444438,0.5935173124452562,0.3205186447094482,0.133246547633915,0.4348368451007815,0.8276018228342055,0.3556485355648535,0.5891224382553862,0.8937676197540199,0.8623562074779887,0.4989379459635106,0.1975854958002797,0.6506742098608743,0.4625796680241381,0.5914251649079685,0.4616672874354094,0.3604419223326614,0.1516806288954234,0.7819831804173023,0.3251505498052908,0.4905499570325797,0.5623743349664485,0.593056394978389,0.2261850084204616,0.3333333333333333,0.4013284565328014,0.1092468877838684,0.1111111111111111,0.4066354011767817,0.3409565439558645,0.622107404895998,0.0694820488587897,0.5848254849763848,0.6435430040602921,0.3920863217446511,0.1962905707698113,0.4,0.4594594594594595,0.3466445448824304,0.4409107336465487,0.43981220657277,0.5913073284431344,0.4691961150783786,0.5508379139417063,0.3948392711919635,0.3889570653501314
CN(CCOc1ccc(C(C)(C)c2ccc(OCCN(C)c3ccc(/C=C/C4=C/C(=C(/C#N)S(C)(=O)=O)CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c2)cc1)c1ccc(/C=C/C2=C/C(=C(/C#N)S(C)(=O)=O)CC(C)(C)C2)cc1,225.0,225.0,225.0,0.5801187986157801,0.1793118633087979,0.4785404696332603,0.3306781897825668,0.3293358427446224,0.1987729515452918,0.3681643042992188,0.3025268854491552,0.4374687463302082,0.4328673035465895,0.4684155810209169,0.6501703745468802,0.517046315392844,0.5388086931389515,0.2631347419144635,0.9869363855497212,0.3308502893523501,0.3657692821434453,0.5744421220221086,0.6265374505485402,0.3633718784887756,0.460613993352187,0.2625508820349575,0.4405146772121135,0.6585206780126508,0.4991438474035095,0.300580633805952,0.5132466086395354,0.3248917049828048,0.4898799124191142,0.5753788312535588,0.5536790522078776,0.4542912072677094,0.3784837280917922,0.6407877728332432,0.4376567508735625,0.6752505416260844,0.330422341519247,0.5356387538580986,0.319038837957827,0.5277428158472816,0.6144167841493438,0.2618254989246258,0.4553648809751263,0.3504699510471981,0.631056137731093,0.4037290007961271,0.0754700199978027,0.3612669627679809,0.7231383583703103,0.2756688512446978,0.5427702207179738,0.316880734800076,0.4949899802701234,0.4426531769453321,0.2342277281235472,0.3931790328937689,0.1313208550866618,0.2834386061073478,0.4099006279828802,0.4118840003346278,0.3469034491148643,0.3166600942354115,0.3024565444158797,0.0219913901177488,0.2512834807367157,0.0081603110775283,0.3333333333333333,1.0,0.301057836313312,0.3871606364321509,0.6412149251218042,0.1917170845621331,0.2352941176470588,0.6666666666666666,0.3976435681550094,0.4470166712879069,0.7074702699271467,0.3972171651540064,0.2468059608885194,0.4489805944485381,0.3145235892691937,0.2941176470588235,0.3297872340425528,0.6133792296762715,0.2756714632643457,0.1615838621373432,0.4285268111248512,0.7864025209098158,0.3138075313807531,0.5448563857738621,0.929287902639629,0.925259485652178,0.5101167700200299,0.3658608150383307,0.7675148680054499,0.5164629071814482,0.6295191027246256,0.4616672874354094,0.5064567294909308,0.1516806288954234,0.959553154511542,0.241663994082541,0.4905499570325797,0.8630325580490827,0.3537168215899139,0.2261850084204616,0.3333333333333333,0.3737851127459513,0.1456625170451579,0.0833333333333333,0.5028345769387579,0.1896032151949931,0.6014153441453567,0.2184720107873595,0.5348662273843239,0.4512334336982299,0.2636133285211783,0.363304867637497,0.4,0.5135135135135135,0.3747670575009011,0.5537284664498255,0.5368388106416275,0.6376220098762267,0.4068155205716638,0.715479573523012,0.3986055672990622,0.3899680131889725
CN(C)c1nc(Nc2cccc(N3C(=O)c4ccccc4C3=O)c2)nc(Nc2cccc(N3C(=O)c4ccc(C=O)cc4C3=O)c2)n1,294.0,294.0,294.0,0.1735528032509622,0.2953546549273086,0.623843489949148,0.4487800366442473,0.5510415465467422,0.554114731174129,0.7069502324471095,0.4420611027501895,0.6069931794977625,0.5325100857830174,0.5585340048445291,0.3168864011250616,0.2009924392643137,0.4519813330560575,0.688742461828378,0.15127485859118,0.519989624688174,0.3781487698923181,0.693242214672828,0.5926578200490208,0.4202003932140836,0.5272334563214891,0.5238457570156736,0.4327586808092228,0.5259642758916679,0.1796813291924907,0.3844450465401317,0.2347780761810784,0.5334502909140607,0.5227552063222985,0.260565687890638,0.2576158670665296,0.5514533657469212,0.5362645243791622,0.4758373915808238,0.3369930129149199,0.7506755265605477,0.3471718432759806,0.7706405265794164,0.744690166980502,0.3028095129498875,0.1954261210018684,0.5780691340334071,0.3550159741361102,0.2417118688938843,0.2951777880773933,0.5955373724010462,0.5933331298581271,0.8187772065191665,0.3581075160215589,0.3311248512992624,0.6146398493572508,0.2792825322633262,0.2543012312216361,0.5386972372753267,0.3136130387300855,0.2874074302621833,0.5212685233458709,0.8169228624811692,0.4848961350843898,0.2942483735574288,0.5729843404092274,0.4063277303903675,0.5035784819781899,0.9995523085161292,3.2658141779495775e-05,0.009917430762333,0.1388888888888889,0.0,0.2651654288214189,0.1280575640869408,0.2794051600221778,0.0268031290232513,0.0,0.0,0.172951675677759,0.0,0.4093916866523042,0.2084083274123198,0.639272633076137,0.0,0.885546588407923,0.1764705882352941,0.3957446808510632,0.5621930051365807,0.5097321396208645,0.360618834476731,0.6081475885688155,0.6263008592969354,0.3514644351464435,0.6831877997786251,0.7757412423749444,0.5356559273087531,0.3087598600890456,0.3776237304375536,0.5906083569238717,0.4757024891817829,0.1603908896505169,0.2986747531727143,0.3621745236248272,0.4265580519162887,0.55959101260487,0.0,0.3630821760798912,0.5104821024351922,0.0,0.5381430131718881,0.0,0.0533913968430339,0.1092468877838684,0.4203122335632364,0.0,0.0937244555179239,0.0094339228249859,0.1037074868199313,0.7221291569183172,0.7262505302422745,0.9434118047025613,0.3033531209868149,0.0,0.1621621621621621,0.2503295059192325,0.2750271051680522,0.1890140845070422,0.2749350053525007,0.3607527951299091,0.3988220155883172,0.3141102323046764,0.1568940292991529
CN(C)c1ccc(/C=C/c2ccc(S(=O)(=O)CCCCCCOc3cc(NC=O)ccc3NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,192.0,192.0,192.0,0.3305195340004705,0.230978406335278,0.4745082169792932,0.3498127168093168,0.376936612812353,0.3026657750937356,0.4206257203804835,0.4218241005603582,0.4195383984013103,0.447883113483039,0.4275728935700797,0.4048407008524229,0.2950967984476128,0.5525568991287215,0.4843652177602652,0.5436328915048722,0.4376988711040647,0.5432086866270744,0.6250290746345758,0.5135257660454016,0.4079818917569394,0.4335224569168032,0.3967288733884617,0.4323428623393474,0.5766136288858471,0.3088116115566374,0.4558678620401824,0.4712315702652169,0.5293713823633598,0.2569806484985272,0.5733208765893033,0.4668431983496364,0.4765241286207282,0.343609204784067,0.3046548360939363,0.4357918128175015,0.8146531868419217,0.3951259438251815,0.35741236683052,0.3355185749433027,0.5188840301423215,0.3055787152314904,0.3180865823076789,0.3143997843649961,0.4063356441008389,0.4634775984500636,0.6176976014321318,0.6595620571603552,0.6189878195702521,0.590739826238094,0.5606346956567467,0.509019211487821,0.4309274730477589,0.331353459985815,0.5478954112445018,0.2463176771383095,0.3367720596726992,0.5972844221679345,0.4564609904356362,0.4162076287957573,0.5349329792456331,0.2969011455292434,0.172137947622699,0.398660983776244,0.0215065108802996,0.2512649383271952,0.0021659772143163,0.1944444444444444,0.1640846996117677,0.3762137620917594,0.3022070223219857,0.4198428398356006,0.1924849344366517,0.1764705882352941,0.3333333333333333,0.4023588325394523,0.28521251581242,0.5228994255494341,0.2138393945224703,0.3461314367443179,0.1519747235387041,0.4642813728270987,0.2941176470588235,0.4189189189189183,0.5940652580770525,0.3633915005294914,0.2442182857144679,0.5602653728049999,0.752931203304029,0.414225941422594,0.6835082586527673,0.7912330178776787,0.7959002461162918,0.2286249872232532,0.3716220877545072,0.62300492178713,0.5924856013730757,0.4469133453682458,0.4808336437177047,0.4329715264927866,0.0,0.7350065259349454,0.1186330787698434,0.4988615711469046,0.6319528400850221,0.0,0.3769750140341026,0.25,0.1449990426695788,0.1092468877838684,0.5277777777777781,0.18268845771567,0.0389527559191269,0.0195292262015766,0.3211867304179236,0.652856268519324,0.3697396099834357,0.3068814918212509,0.4501650058514878,0.0,0.4864864864864865,0.468832982854687,0.3936272738224312,0.3009076682316118,0.5251567517969099,0.4543147067768979,0.4692417123985741,0.2335002758151442,0.2928049738945177
CN(C(=O)c1cccc(N2C(=O)c3ccc(C=O)cc3C2=O)c1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,255.0,266.0,260.5,0.1150144210040367,0.3115953570736314,0.6950593722362329,0.4619699972256175,0.5239514813059594,0.4074904398618004,0.3629668735991309,0.2697352546037415,0.3822660673049372,0.4002608966649896,0.3810066452100837,0.250659930097038,0.1772449440342957,0.4732158634370731,0.7406459954631868,0.135340579499259,0.5031999052749916,0.527787316893527,0.730867452377089,0.5343876327291609,0.3343561878205591,0.5563263082729373,0.4255651310575803,0.1876157815074619,0.3843961991660284,0.1039193554720734,0.4593850170708795,0.3017920992948223,0.6289624829967035,0.2044354219937585,0.3520863529851451,0.3997137850350427,0.5016451699179953,0.3603562421499949,0.182803888855995,0.4072317543832077,0.7835437144663937,0.3778076180926392,0.4310144083640148,0.3088599295070016,0.2693136270818356,0.2370264443655976,0.3921610615406353,0.2962395024014994,0.5397370078542845,0.187294176862788,0.6501059501988555,0.7681683712756119,0.743817681976999,0.2843197638718254,0.555996622021681,0.580414092623671,0.3078044986787841,0.4003530508482491,0.6275747097609456,0.1076157184203496,0.2136180489871205,0.7104630573299069,0.6305436126086309,0.4309015233217429,0.4697089284422812,0.4267178758786674,0.1287116619654137,0.3100852259098168,0.9995523365342416,4.990812222555041e-05,0.001582516883464,0.1666666666666666,0.0,0.2690670952671006,0.1142906036434413,0.2488351256870555,0.0413519610055237,0.0,0.0,0.2431537327637521,0.0,0.4455208199425202,0.1899983660471083,0.6984500212135752,0.0,0.6053223388305842,0.0588235294117647,0.1550000000000001,0.520633939090084,0.4767035775127777,0.3776888343792537,0.7068656615630146,0.660663562962027,0.3640167364016736,0.7470178665265371,0.4827902176938103,0.3936479483640509,0.1107317395192223,0.3116453245766074,0.3992094476099456,0.5071079225168609,0.0906634872235102,0.0942144758089619,0.2784789181616829,0.0,0.3086499317686457,0.0,0.2106795527842285,0.345616905490143,0.0,0.2261850084204616,0.0,0.0533913968430339,0.1750760513992016,0.3378267096047819,0.0,0.0,0.0094339228249859,0.229266690987381,0.6791771536576618,0.1515703572362543,0.3755075337289426,0.501802339860848,0.0,0.081081081081081,0.1567023285084959,0.137513552584026,0.1624100156494523,0.6197679594077335,0.5380925028146032,0.4876250624628404,0.3123560927179281,0.3590633479191816
CCOP(=O)(Cc1ccc(N2C(=O)c3ccc(C=O)cc3C2=O)cc1N1C(=O)c2ccccc2C1=O)OCC,218.0,218.0,218.0,0.1969920219490397,0.4087897005366291,0.5867642305438338,0.4850410562052578,0.5413531669003473,0.4645725317169269,0.395859712586077,0.432292776279005,0.3466770447084677,0.4632163289259923,0.4309615161032161,0.2646865318918551,0.2205480308007769,0.5036174059403122,0.5828539147524943,0.4866682636554826,0.4987335311284886,0.6898555135605747,0.5083801415348506,0.5085570109844164,0.6359039402782933,0.6316155425093951,0.8304092993448652,0.4627926818062214,0.4410124362737503,0.2529877349593294,0.3482506630529283,0.3056091974065222,0.5779710633176308,0.0423337419516722,0.4026263763237632,0.5584771455194556,0.5150093332810574,0.534324401231322,0.2463236061196151,0.0462402032791893,0.8469776632753859,0.4373525328214462,0.4445038826052038,0.2160624032266278,0.4575873932195718,0.1061314924530377,0.3563717981101747,0.3685966821718458,0.5804598103557335,0.5086516464972697,0.6687849220974988,0.7462256077445554,0.7248548693927306,0.4815266784562108,0.8571943009867113,0.3658577241725795,0.3261498153223079,0.2314078101814243,0.4239715543156079,0.3981541762576133,0.4033455042835026,0.6513564832325356,0.6527299362895659,0.4784084847942876,0.4697839705892066,0.2438456330359113,0.201440062511346,0.4064219057211315,0.0175655096550807,0.2342376327800298,0.0010844933601923,0.1666666666666666,0.1421015182361295,0.3647243903244499,0.1916926914221437,0.4627590945689515,0.1540813661522877,0.088235294117647,0.0,0.2534318847562571,0.257276070037834,0.4561524570267243,0.2074098121863352,0.4644452279003886,0.3472924187725628,0.5862068965517233,0.0,0.0,0.4758546305115773,0.3886340802865513,0.3576866102728666,0.5362207677316785,0.5886663277903379,0.2677824267782426,0.5348235579449452,0.7985960025551366,0.5972712667138165,0.2821636720128266,0.5047617074903675,0.7193344492294794,0.4685107048435637,0.1005751324138176,0.1739633956313649,0.0649277708995129,0.0,0.326620219403075,0.0,0.1404530351894856,0.3482694333830337,0.0,0.150790005613641,0.0,0.0533913968430339,0.2913250340903158,0.1189628736931677,0.0,0.0,0.1598848157508385,0.2939967614570111,0.574769060381362,0.0334477187375178,0.2293723197946924,0.7728953927257931,0.0,0.1891891891891892,0.3875042077070557,0.2128960366220937,0.1847261345852894,0.5772862823061627,0.486874476434019,0.4764227849855742,0.4478167343440913,0.4928698039145667
CCOCCOCCN1C(=O)c2ccc(C(=O)Oc3ccc4cc(OC(=O)c5ccc6c(c5)C(=O)NC6=O)ccc4c3)cc2C1=O,105.0,105.0,105.0,0.1466692662673599,0.3352226839818514,0.5182038036742086,0.4899330359406162,0.5697843263935138,0.5187581734664866,0.4509047821598528,0.4445296905060738,0.3998291704253347,0.5334288831795,0.4406633903117267,0.3336610529087196,0.1538441957869545,0.5060802391783911,0.7014094641696715,0.1627973029062625,0.5304207075575036,0.7086120875271015,0.7088777913637919,0.5751352220540078,0.3330680041373226,0.4315115564249412,0.5399178355294889,0.4006806019230469,0.5911841262283541,0.2404862056449342,0.3910813584970499,0.4116622568863262,0.6114823976222613,0.1995196022826011,0.6584017777201258,0.601881654303649,0.5719915355180157,0.2473226716092423,0.1999588650917373,0.3399918016289099,0.9280545444047738,0.5388771284486996,0.5066894115046264,0.0461791260426935,0.3081012310504059,0.1736137060466106,0.251395497080634,0.2528162079703677,0.4710761899219937,0.3466231053932453,0.604098053660765,0.7968765054527883,0.6312254905097197,0.3696357223997578,0.5535521019802057,0.3585611016767929,0.3415434947293579,0.1571505042721892,0.3463984709958283,0.2827225020750639,0.3674308597621815,0.6223069778953181,0.5653056417131956,0.3040437449908247,0.4111908049708354,0.1523082272725833,0.1515596650083958,0.2989625960896018,0.966559184837854,0.0001276765669731,0.0007945812931735,0.2222222222222222,0.0,0.3704746403193457,0.1163080852866392,0.2870997051186732,0.0514487914598519,0.1470588235294117,0.0,0.2374801704562999,0.5125482209926047,0.3712019853799035,0.3097814229262674,0.5618321709323205,0.0,0.6161267192490705,0.1176470588235294,0.2695652173913045,0.4551249032967132,0.5952151692467246,0.3931379508074898,0.5777971181444269,0.5656815512769277,0.2719665271966527,0.5342022892915076,0.786607348700745,0.6548213721370635,0.1153374110034009,0.3234214553769902,0.6059878098113779,0.5465578353769618,0.1978292276347472,0.3643177810899808,0.0771050343823833,0.2914682798368526,0.4679590543407524,0.0790887191798956,0.2119807067148445,0.658801149132239,0.0,0.0,0.1666666666666666,0.0266956984215169,0.2184937755677368,0.1666666666666667,0.0228266345295404,0.0194763779595634,0.1558035656140315,0.1901292784271744,0.6464253638707582,0.0165126251783364,0.158480585354158,0.8584941632598185,0.0,0.2432432432432432,0.4025099026394699,0.2654198289362728,0.1573082942097026,0.5160162313788502,0.46034470529825,0.4586413921645162,0.415474198594297,0.3112479798353691
CCOCCOCCN1C(=O)c2ccc(C(=O)Oc3ccc(OC(=O)c4ccc5c(c4)C(=O)NC5=O)cc3)cc2C1=O,105.0,105.0,105.0,0.1271415154232565,0.3118341184629939,0.4790002126019491,0.4134631221078557,0.6204930498466257,0.52412461326624,0.518085028758005,0.5188337410907247,0.4523299561436591,0.5503584071747101,0.4590615980630605,0.323790056928998,0.135290827682916,0.5165759211846607,0.7061042455555431,0.1521133758781913,0.5041971367635234,0.6971260669438123,0.6973914688242386,0.5848970692305959,0.3639272785671757,0.4383435650914088,0.5694733208263668,0.4087402138283084,0.5875066506411161,0.2352644215924214,0.3815859833299272,0.4056595388786735,0.64962491215189,0.1680148023989313,0.6485747544256392,0.5888481834799975,0.5071621566340888,0.2368900244821642,0.1145091437319983,0.2679179538179075,0.948580326845569,0.4791259179283753,0.4782426592397,0.0990058980865055,0.293083864175909,0.1601185140243878,0.2727607464519888,0.2515791374658399,0.5035745011779547,0.3656928400445485,0.6322060512660448,0.8682105950902049,0.6560579192433194,0.370894846632069,0.5846505828710835,0.3590727050257437,0.3561853274170439,0.1528373479843074,0.436648340443917,0.3018497805073712,0.3952013128768826,0.699687797135212,0.5133866536145859,0.3066164010854967,0.4434323176706742,0.1696926047408389,0.1326015023392557,0.3724303926498549,0.966559185893253,0.0001274943103361,0.0007936077066021,0.1666666666666666,0.0,0.4369493650203937,0.0870078106466073,0.2837462351723161,0.0450624928656053,0.1470588235294117,0.0,0.2334789506715824,0.5036323080665249,0.3411221749482527,0.2966898584880231,0.5261453220181188,0.0,0.6408224459198966,0.1176470588235294,0.2952380952380954,0.4262965230800566,0.6519023282226013,0.4250013037708113,0.5427458206869968,0.5032177398114247,0.2468619246861924,0.4865125240847783,0.8151536965185737,0.6055737231206137,0.2197457114300418,0.3514173746344816,0.6380775659317676,0.4615379146733864,0.1874704818701042,0.3643177810899808,0.0771050343823833,0.2914682798368526,0.4679590543407524,0.0790887191798956,0.2119807067148445,0.658801149132239,0.0,0.0,0.1666666666666666,0.0266956984215169,0.3641562926128947,0.0,0.0228266345295404,0.0194763779595634,0.1544167375346403,0.2118545570211563,0.5753076403103616,0.0165071477580955,0.1840261288826208,0.956286115071728,0.0,0.2432432432432432,0.4576162202095932,0.2654198289362728,0.1510485133020344,0.5585196513228315,0.4288503195785326,0.5523913610781637,0.3246763431312127,0.3617705876324423
