smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VR3_A,AATS7d,AATS3i,MATS3dv,MATS5d,MATS7d,MATS3m,MATS6m,MATS1v,MATS7v,MATS7are,MATS7p,MATS1i,MATS3i,GATS8d,GATS3s,GATS7m,GATS8m,GATS5v,GATS6v,GATS7v,GATS8v,GATS7p,GATS8p,GATS1i,GATS7i,AXp-1d,SaaaC,MINdO,AETA_beta_ns_d,IC1,IC2,IC5,BIC0,MIC0,MIC5,PEOE_VSA8,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,AMID_N,JGI10,PetitjeanIndex,C1=CC=CC=C1,CN,COC1=CC=C2CNCC2=C1,C=O,CC=O,O=CC1=CC=CC=C1,COC1=CC=C(C)C=C1,CC(C)=O,OC1=CC=C2CNCC2=C1,NC1=CC=C(S)C=C1,N#CC1=CC=CC=C1O,CC1=CC=C2CN(C)CC2=C1,NC1=CC=C(O)C=C1,CC1=CC(C)=CC(C)=C1,C1=CC=C(C2=CC=C3CNCC3=C2)C=C1,O=C1NCC2=CC=C(O)C=C12,OC1=CC=C(C2=CC=CC=C2)C=C1,CC1=CC=CC(N)=C1,CC1=CC=C(O)C=C1C,O=C1NCC2=CC(O)=CC=C12,CSC1=CC=C(N)C=C1,COC1=CC=CC(O)=C1,COC1=CC=C(N)C=C1,CCC1=CC=C(O)C=C1,CCC1=CC=C(N)C=C1,CN1CC2=CC=C(O)C=C2C1,NC1=CC=CC=C1,CC1=CC=C(O)C=C1,O=CC1=CC=C2CNCC2=C1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001261875,0.001261875,0.001261875,1,0.444444444,0.837357934,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000933427,0.000933427,0.000933427,1,0.444444444,0.891571956,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00069047,0.00069047,0.00069047,1,0.444444444,0.945785978,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000510751,0.000510751,0.000510751,1,0.444444444,1,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.005534143,0.005534143,0.005534143,1,0.555555556,0.620501845,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.003854972,0.003854972,0.003854972,1,0.555555556,0.674715867,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.002685295,0.002685295,0.002685295,1,0.555555556,0.728929889,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001870522,0.001870522,0.001870522,1,0.555555556,0.783143911,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001302967,0.001302967,0.001302967,1,0.555555556,0.837357934,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000907621,0.000907621,0.000907621,1,0.555555556,0.891571956,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00063223,0.00063223,0.00063223,1,0.555555556,0.945785978,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000440399,0.000440399,0.000440399,1,0.555555556,1,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.008253175,0.008253175,0.008253175,1,0.666666667,0.620501845,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.005362879,0.005362879,0.005362879,1,0.666666667,0.674715867,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00348455,0.00348455,0.00348455,1,0.666666667,0.728929889,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.002264042,0.002264042,0.002264042,1,0.666666667,0.783143911,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001471019,0.001471019,0.001471019,1,0.666666667,0.837357934,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000955763,0.000955763,0.000955763,1,0.666666667,0.891571956,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000620986,0.000620986,0.000620986,1,0.666666667,0.945785978,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.000403472,0.000403472,0.000403472,1,0.666666667,1,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.003033786,0.003033786,0.003033786,1,0.333333333,0.620501845,0.620272486,0.797855367,0.332197036,0.40331225,0.232041205,0.554780226,0.554856965,0.533516579,0.333465305,0.35405028,0.148304199,0.289204023,0.595654511,0.493910871,0.1715957,0.708022349,0.638810596,0.646182448,0.186035063,0.714833232,0.663563514,0.345552331,0.733970395,0.273070322,0.277504629,0.941389786,0.661726529,0.297804484,0.434196744,0.436507937,0.392316743,0.422000325,0.836751038,0.270776515,0.27300446,0.62049986,0.249602822,0.074604306,0.714285714,0.925727043,0.0457708,0.502024077,0.299623811,0.407435143,0.201048478,0.838709677,7,5,2,4,4,4,2,0,2,0,6,0,0,0,0,2,0,0,2,2,0,6,0,0,0,1,1,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.002270042,0.002270042,0.002270042,1,0.333333333,0.674715867,0.620272486,0.797855367,0.332197036,0.40331225,0.232041205,0.554780226,0.554856965,0.533516579,0.333465305,0.35405028,0.148304199,0.289204023,0.595654511,0.493910871,0.1715957,0.708022349,0.638810596,0.646182448,0.186035063,0.714833232,0.663563514,0.345552331,0.733970395,0.273070322,0.277504629,0.941389786,0.661726529,0.297804484,0.434196744,0.436507937,0.392316743,0.422000325,0.836751038,0.270776515,0.27300446,0.62049986,0.249602822,0.074604306,0.714285714,0.925727043,0.0457708,0.502024077,0.299623811,0.407435143,0.201048478,0.838709677,7,5,2,4,4,4,2,0,2,0,6,0,0,0,0,2,0,0,2,2,0,6,0,0,0,1,1,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.001698567,0.001698567,0.001698567,1,0.333333333,0.728929889,0.620272486,0.797855367,0.332197036,0.40331225,0.232041205,0.554780226,0.554856965,0.533516579,0.333465305,0.35405028,0.148304199,0.289204023,0.595654511,0.493910871,0.1715957,0.708022349,0.638810596,0.646182448,0.186035063,0.714833232,0.663563514,0.345552331,0.733970395,0.273070322,0.277504629,0.941389786,0.661726529,0.297804484,0.434196744,0.436507937,0.392316743,0.422000325,0.836751038,0.270776515,0.27300446,0.62049986,0.249602822,0.074604306,0.714285714,0.925727043,0.0457708,0.502024077,0.299623811,0.407435143,0.201048478,0.838709677,7,5,2,4,4,4,2,0,2,0,6,0,0,0,0,2,0,0,2,2,0,6,0,0,0,1,1,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.001270959,0.001270959,0.001270959,1,0.333333333,0.783143911,0.620272486,0.797855367,0.332197036,0.40331225,0.232041205,0.554780226,0.554856965,0.533516579,0.333465305,0.35405028,0.148304199,0.289204023,0.595654511,0.493910871,0.1715957,0.708022349,0.638810596,0.646182448,0.186035063,0.714833232,0.663563514,0.345552331,0.733970395,0.273070322,0.277504629,0.941389786,0.661726529,0.297804484,0.434196744,0.436507937,0.392316743,0.422000325,0.836751038,0.270776515,0.27300446,0.62049986,0.249602822,0.074604306,0.714285714,0.925727043,0.0457708,0.502024077,0.299623811,0.407435143,0.201048478,0.838709677,7,5,2,4,4,4,2,0,2,0,6,0,0,0,0,2,0,0,2,2,0,6,0,0,0,1,1,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000951,0.000951,0.000951,1,0.333333333,0.837357934,0.620272486,0.797855367,0.332197036,0.40331225,0.232041205,0.554780226,0.554856965,0.533516579,0.333465305,0.35405028,0.148304199,0.289204023,0.595654511,0.493910871,0.1715957,0.708022349,0.638810596,0.646182448,0.186035063,0.714833232,0.663563514,0.345552331,0.733970395,0.273070322,0.277504629,0.941389786,0.661726529,0.297804484,0.434196744,0.436507937,0.392316743,0.422000325,0.836751038,0.270776515,0.27300446,0.62049986,0.249602822,0.074604306,0.714285714,0.925727043,0.0457708,0.502024077,0.299623811,0.407435143,0.201048478,0.838709677,7,5,2,4,4,4,2,0,2,0,6,0,0,0,0,2,0,0,2,2,0,6,0,0,0,1,1,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000711589,0.000711589,0.000711589,1,0.333333333,0.891571956,0.620272486,0.797855367,0.332197036,0.40331225,0.232041205,0.554780226,0.554856965,0.533516579,0.333465305,0.35405028,0.148304199,0.289204023,0.595654511,0.493910871,0.1715957,0.708022349,0.638810596,0.646182448,0.186035063,0.714833232,0.663563514,0.345552331,0.733970395,0.273070322,0.277504629,0.941389786,0.661726529,0.297804484,0.434196744,0.436507937,0.392316743,0.422000325,0.836751038,0.270776515,0.27300446,0.62049986,0.249602822,0.074604306,0.714285714,0.925727043,0.0457708,0.502024077,0.299623811,0.407435143,0.201048478,0.838709677,7,5,2,4,4,4,2,0,2,0,6,0,0,0,0,2,0,0,2,2,0,6,0,0,0,1,1,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000532449,0.000532449,0.000532449,1,0.333333333,0.945785978,0.620272486,0.797855367,0.332197036,0.40331225,0.232041205,0.554780226,0.554856965,0.533516579,0.333465305,0.35405028,0.148304199,0.289204023,0.595654511,0.493910871,0.1715957,0.708022349,0.638810596,0.646182448,0.186035063,0.714833232,0.663563514,0.345552331,0.733970395,0.273070322,0.277504629,0.941389786,0.661726529,0.297804484,0.434196744,0.436507937,0.392316743,0.422000325,0.836751038,0.270776515,0.27300446,0.62049986,0.249602822,0.074604306,0.714285714,0.925727043,0.0457708,0.502024077,0.299623811,0.407435143,0.201048478,0.838709677,7,5,2,4,4,4,2,0,2,0,6,0,0,0,0,2,0,0,2,2,0,6,0,0,0,1,1,2,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000398407,0.000398407,0.000398407,1,0.333333333,1,0.620272486,0.797855367,0.332197036,0.40331225,0.232041205,0.554780226,0.554856965,0.533516579,0.333465305,0.35405028,0.148304199,0.289204023,0.595654511,0.493910871,0.1715957,0.708022349,0.638810596,0.646182448,0.186035063,0.714833232,0.663563514,0.345552331,0.733970395,0.273070322,0.277504629,0.941389786,0.661726529,0.297804484,0.434196744,0.436507937,0.392316743,0.422000325,0.836751038,0.270776515,0.27300446,0.62049986,0.249602822,0.074604306,0.714285714,0.925727043,0.0457708,0.502024077,0.299623811,0.407435143,0.201048478,0.838709677,7,5,2,4,4,4,2,0,2,0,6,0,0,0,0,2,0,0,2,2,0,6,0,0,0,1,1,2,0
