smile,tg_min,tg_max,tg_mean,VR3_A,nS,ATS8i,AATS6Z,AATS3v,AATS7v,AATS3are,AATS6are,AATS1p,AATS1i,AATS3i,AATS4i,ATSC7d,ATSC7v,ATSC3i,MATS1dv,MATS2dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS3s,MATS5s,MATS8m,MATS4are,MATS5p,MATS6p,MATS7p,GATS2d,GATS5d,GATS1s,GATS2s,GATS4s,GATS5s,GATS4m,GATS5v,GATS1are,GATS3are,GATS7are,GATS3p,GATS5i,BCUTm-1h,C1SP3,Xc-5d,AXp-1d,Xp-7dv,AXp-0dv,NssCH2,NddssS,SdO,SssO,ETA_shape_y,ETA_beta_ns_d,AETA_beta_ns_d,AETA_eta,AETA_eta_F,ETA_dAlpha_B,ETA_dEpsilon_C,IC2,PEOE_VSA1,PEOE_VSA8,SMR_VSA3,SMR_VSA6,SlogP_VSA2,SlogP_VSA10,SlogP_VSA11,EState_VSA4,EState_VSA5,VSA_EState8,MDEO-11,AMID_O,n6ARing,RotRatio,JGI3,JGI4,JGI6,JGI7,c1c(C)cc(C2(c3cc(C)cc(C)c3)c3ccccc3-c3ccccc32)cc1C,c1cc(Cl)ccc1Cl,C1CC(=O)NC1=O,c1cc(C)cc2ccccc12,c1cccc(P(=O)(c2ccccc2)c2ccccc2)c1,N1C(=O)CC(C2C=C(C)C3C(=O)NC(=O)C3C2)C1=O,C1CCCCC1,OC=O,N1C(=O)N(C=O)C(=O)C1,CCCCCCC,N1C(=O)C2ON(C)CC2C1=O,c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,N1C(=O)C(c2ccccc2)=C(c2ccc(C3=C(c4ccccc4)C(=O)NC3=O)cc2)C1=O,c1cccc(S(=O)(=O)O[Na])c1,C(C)(C)CCCCCCCCC(C)C,C(F)(F)F,CCCCCCCCCCCCCC,c1ccc2c(c1)Sc1ccccc1S2,C1CC(C)CC(C)(C)C1,CCCCCCCCCCCCCCCC,c1cc2c(cc1C)-c1cc(C)ccc1S2(=O)=O,n1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,c1ccc(C2(c3ccccc3)NC(=O)c3ccccc32)cc1,CC(C)CCCC,C1CC(C)(C)CC(C)(C)C1,N,c1cc2ccccc2c2c1C(=O)NC2=O,CCC[Si](C)(C)O[Si](C)(C)CCC,N1C(=O)C2C3C=CC(O3)C2C1=O,CCCCCCCCC,CCCCC,c1cccc(P(=O)(c2ccccc2)c2cc(C)cc(C)c2)c1,C1OCCO1,CCCCCCCCCCC,CCCC,c1cnc(C#N)c(C#N)n1,C(C#N)S(C)(=O)=O,c1ccc2[nH]cnc2c1,C(=O)CCCCCCCCCCCCCCCCCCCCC=O,c1ccc2c3c(cccc13)C(=O)N(C)C2=O,c1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccccc21,c1ncncn1,C(C)(C)CCCCC(C)C,CC#C,N1C(=O)c2cc3c(cc2C1=O)C(C)(C)c1cc2c(cc1O3)C(=O)NC2=O,CCCCCCCCCC,N(C=CC)C=CC,N1C(=O)C2OC3C(=O)NC(=O)C3C2C1=O,c1ccc2c(C)cc(=O)oc2c1,c1ccc(C)cc1C,C1CCCCCCCCCCC1,c1c(C)cccc1C,c1ccc2c(c1)C(=O)N(N1C(=O)c3ccccc3C1=O)C2=O,CCCCCCCC,c1nc2ccccc2[nH]1,c1ccc2c(c1)-c1ccccc1C2c1ccc(N)cc1,CCCC#N,c1ccc(C)c(C)c1,c1cccc(P(=O)(c2ccc(C)cc2)c2ccccc2)c1,c1cnc2ccccc2n1,O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,N1C(=O)N(C=O)C(=O)C1(C)C,C(=O)C1=C(C)NC(=S)N(C=O)C1,O[Si](C)(C)C,N1C(=O)NC(=O)C1=O,CC(C)CCC,c1c(C)c(C)cc(C)c1C,c1nc2ccccc2oc1=O,c1cc(C2(c3cccc(C)c3)c3ccccc3-c3ccccc32)cc(C)c1,CO,n1ncc2ccccc2c1=O,CC(C)CCCCCCCCCCCC,N1C(=O)c2ccc(P(=O)(c3ccccc3)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,c1ccc(N=Nc2ccc(C)cc2)cc1,c1ccc(N=Nc2ccc(C#N)cc2)cc1,CCCl,c1c[nH]cn1,CC(C)(C)C,N1C(=O)c2ccc(C#Cc3ccccc3)cc2C1=O,c1ccc(N=Nc2ccccc2)cc1,ON1C(=O)c2ccccc2C1=O,N1C(=O)C2CN(C)OC2C1=O,n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O,c1cc2c(cc1)C(=O)NC2=O
Cc1ccc(C(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)c4ccc(C)c(N5C(=O)c6ccc(C(C)C)cc6C5=O)c4)cc3)cc2)cc1N1C(=O)c2ccccc2C1=O,289.0,289.0,289.0,0.2583579293139579,0.0,0.2356840306751089,0.1947527062877337,0.5962216254611769,0.4105053503430163,0.367471457318318,0.3386720213744469,0.3287945669438739,0.2824624932339148,0.2114617664411877,0.3624926195331452,0.432208675480377,0.4348762039655946,0.3938982575244663,0.7836628700571218,0.5958215423029016,0.6695751946029411,0.4248347316650943,0.362947114373091,0.6113669519832711,0.528116994654922,0.5435919021459347,0.5418965209794995,0.3301261333071257,0.8256350394874947,0.3264219888776118,0.6198863478097636,0.3911264839420303,0.3530547732323598,0.3247372790838558,0.3790765883855524,0.5735929351714119,0.5519266719069373,0.4929926318584303,0.2638222693463858,0.1584392982143505,0.2230609274016403,0.6397904885473863,0.4646834835557588,0.178936415577653,0.000108724008008,0.4285714285714285,0.3543531119471825,0.2484749297486699,0.197366616823266,0.4680155511559567,0.0,0.0,0.2644851789588883,0.2708295263113469,0.618587311382048,0.1176470588235294,0.206666666666666,0.4307208767083041,0.549960173699674,0.3748438387279953,0.7917517874140099,0.5947504935530816,0.1821588905449904,0.0631951696073471,0.0,0.139083910938487,0.2708045837275224,0.150790005613641,0.1666666666666666,0.1443238209262649,0.0728312585225789,0.5047156211367816,0.1553619239980314,0.4496585420838854,0.0,0.2112752787353353,0.3940782593855703,0.5878738444806962,0.36363987010854,0.4727219454418115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(C(=O)Nc2cccc3c(NC(=O)c4ccc(C)c(N5C(=O)c6ccc(C(C)C)cc6C5=O)c4)cccc23)cc1N1C(=O)c2ccccc2C1=O,250.0,250.0,250.0,0.1787730317423204,0.0,0.2476339477354673,0.2526332061231552,0.6153861719460237,0.4879877538984951,0.3853444624929367,0.4082406229736612,0.3507431189297796,0.3821829302370112,0.2671956058855409,0.399953968535498,0.4370864361970438,0.3941861565186212,0.3926960832407585,0.7048040787517373,0.5545209067291337,0.6660342176392966,0.5286204315371597,0.4389043021620944,0.5576663314737844,0.4829967400229589,0.5284337611201223,0.4684043245135107,0.3324557817939135,0.8584928811745234,0.3477801958963027,0.5370962979329144,0.2537879751803654,0.4998322955186741,0.2629056813450352,0.4542632674120395,0.6044823891821368,0.609381807746088,0.456109101431601,0.192747914499533,0.1820578569210239,0.2122153582521743,0.4798860913348037,0.4245565374804138,0.1358613131623687,5.049190247996549e-05,0.2857142857142857,0.2673987450048856,0.2314141040835418,0.1961638093872381,0.401062901580731,0.0,0.0,0.2704426515792862,0.0,0.743753412254487,0.1176470588235294,0.2254545454545446,0.3543487820849901,0.5731405660442281,0.3733622425274894,0.7890773426209456,0.5947562908805968,0.2044602773637524,0.3883227346712544,0.0,0.2900009264137961,0.2695316443586502,0.3015800112272821,0.0,0.0837022048707776,0.0364156292612894,0.3316049498549744,0.1991604018778572,0.3182535034953387,0.0,0.1609147566942082,0.3556494331361249,0.5600997984838302,0.3173320153768003,0.2838368960864988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(C(=O)Nc2ccc(C(C)(C)c3ccc(NC(=O)c4ccc(C)c(N5C(=O)c6ccc(C(C)C)cc6C5=O)c4)cc3)cc2)cc1N1C(=O)c2ccccc2C1=O,250.0,337.0,308.0,0.2583579293139579,0.0,0.2790980497393475,0.1748072271615628,0.5740530171963617,0.3916417979170463,0.328803123491427,0.3081568406746005,0.3247053763419403,0.3861216354485979,0.2529754691988346,0.3944305034145197,0.414581047041958,0.3764234504116663,0.3694058769588035,0.7581145191430101,0.531547471561904,0.6726969481611075,0.3976572385765572,0.3681890232077446,0.6179783057945751,0.4914343937300558,0.5701032278881272,0.5900407821529414,0.3879803057018672,0.8414652869293799,0.3598678712655613,0.5077541946564631,0.4242208547138308,0.3523927652906709,0.3080088836485868,0.4202467320541159,0.5293644883077878,0.5261090647698896,0.4791565434181244,0.2541857818533521,0.1894818478022574,0.2146587089858421,0.5079760793934092,0.4664294601487041,0.1636177984039396,5.063440265545838e-05,0.4285714285714285,0.3543531119471825,0.2484749297486699,0.2099684382443878,0.4853592594183995,0.0,0.0,0.2662253202924159,0.0,0.6121520996559163,0.1176470588235294,0.206666666666666,0.437172879594929,0.5458894868899098,0.3422487223168656,0.8246367135031181,0.5949465039543633,0.2044602773637524,0.3257989931558564,0.0,0.2900009264137961,0.2695316443586502,0.3015800112272821,0.0,0.1443238209262649,0.0,0.5109744923347925,0.1553619239980314,0.2762162568544877,0.0,0.2112752787353353,0.3940782593855703,0.5878738444806962,0.36363987010854,0.4727219454418115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(C(=O)Nc2c(C)cc(-c3cc(C)c(NC(=O)c4ccc(C)c(N5C(=O)c6ccc(C(C)C)cc6C5=O)c4)c(C)c3)cc2C)cc1N1C(=O)c2ccccc2C1=O,250.0,250.0,250.0,0.2226038635604621,0.0,0.3435012813724419,0.1636540848947524,0.6125576432565342,0.3768868557983909,0.3503860032959225,0.3175711755236254,0.3174613203867313,0.3895511580891568,0.204542542662498,0.4267701930314365,0.3765544001202504,0.3194290366741131,0.2543836892075631,0.8381842461949989,0.6056695694552855,0.7817016368212496,0.5433826117684867,0.4038045321641956,0.4445852332215297,0.4871067986526153,0.6203926078869877,0.5086413792471357,0.2878449447544282,0.6779920029568798,0.423887489499062,0.4438399479499746,0.3078212489106589,0.5165791319551442,0.3107805691740011,0.3944757284858486,0.5674185691288295,0.4966550757007791,0.5003600089965916,0.3469209983642523,0.1919091843856157,0.2077774989722381,0.389472054630435,0.4954078854686125,0.2576595693421369,5.066324514502174e-05,0.5714285714285714,0.3232835688805844,0.2424272766981863,0.2247503197472485,0.5432923982737159,0.0,0.0,0.2713107455585305,0.0,0.8174115154373881,0.1176470588235294,0.2032786885245901,0.5202727639457452,0.5514671468200614,0.3366380875247856,0.8308226420063867,0.5462364218466362,0.2044602773637524,0.2626038235485093,0.0,0.2900009264137961,0.2695316443586502,0.3015800112272821,0.0,0.2655670530372395,0.0,0.6605497083562808,0.1625850267554013,0.2686195886970304,0.0,0.1720653018916818,0.3608372132344691,0.8084828711256123,0.3859079291842078,0.4077192369238928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(NC=O)cc6)cc5)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,268.0,268.0,268.0,0.2695434096080915,0.0,0.2231382323365381,0.3523154533059993,0.5993648279921368,0.5808872066122581,0.4399661173776468,0.4843985804514727,0.3590158534632581,0.46107690984838,0.3517586318973125,0.4618363625457382,0.5080673132861514,0.5281536426493055,0.4425708044321519,0.521611063444561,0.2691194882890603,0.4427534683807008,0.350706755411324,0.4192627003059751,0.7296722200713206,0.406116350508329,0.439855136171467,0.6648473041076045,0.4100736611203868,1.0,0.3787321723165808,0.5171572646506064,0.2959979876272516,0.3793772269156631,0.221589603255667,0.5886332213615575,0.5490415420887816,0.7308403313306875,0.4130676524804046,0.0847313208432327,0.1692936545586663,0.2532728004634181,0.2397236137048205,0.4501263323391454,0.1961049686620449,5.0522577779710254e-05,0.0714285714285714,0.1481170842700517,0.3065036523623439,0.1715872555974808,0.2776226801536561,0.0294117647058823,0.0,0.2590574547848145,0.0,0.5374404731222023,0.2352941176470588,0.4428571428571431,0.2305430123033723,0.5986043676135864,0.4190800681431017,0.7434143644041877,0.6478717509792671,0.2044602773637524,0.1976760526489964,0.0,0.2900009264137961,0.2746839605011984,0.4523700168409232,0.0,0.1443238209262649,0.2184937755677368,0.0918346625060095,0.2077305786932835,0.3066258864701646,0.0,0.2686325631574215,0.251719693151069,0.487722991106669,0.3000294043711066,0.3826196934738679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,257.0,257.0,257.0,0.2550749599190834,0.0,0.2697469081176533,0.2782424435364687,0.6112052352578096,0.5928006273390882,0.4271188869979228,0.4133571439310461,0.340545839355231,0.4642938939401642,0.3063322003760031,0.4707947925351519,0.5007938770113074,0.4353173200754835,0.3602206235161774,0.6319444019631751,0.3628940273099516,0.5735300517337294,0.4123830566233006,0.3660939291283034,0.6135450325170996,0.4163331081881539,0.5160586998311099,0.7001172798560544,0.3669331402817877,0.8060024761302135,0.6274152986644055,0.4035994191575706,0.3049727799896145,0.3119840686633504,0.2335261676774569,0.5430189500118416,0.5191871875564235,0.6239449990287969,0.4498813456097568,0.2396023970857974,0.1677346017479291,0.2359092127489905,0.2360899724795821,0.4810025313823814,0.2781483523804219,5.057963731019965e-05,0.2142857142857142,0.1957396735520385,0.2973540936654437,0.1824669111570818,0.3542487235626534,0.0294117647058823,0.0,0.2623359475822138,0.0,0.6115571829217398,0.2352941176470588,0.4275862068965514,0.3136523863989493,0.5952177745119465,0.4046290313105817,0.7609504992574334,0.6812298531141661,0.2044602773637524,0.1976760526489964,0.0,0.2900009264137961,0.2746839605011984,0.4523700168409232,0.0,0.2359314667528097,0.2184937755677368,0.2537060641451568,0.2077305786932835,0.2896934898407636,0.0,0.257152539090865,0.3173275855583385,0.5374363537495678,0.3246050660099311,0.376998811019555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cc1ccc(/N=N/c2ccc(N(CCOC=O)CCOC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccccc6C5=O)c3)C4=O)cc2)cc1,171.0,171.0,171.0,0.3285740728553232,0.0,0.2091551124116203,0.2639525496482953,0.5364602048561956,0.4390809821648656,0.4762984739088023,0.4322308808223862,0.2857777924841023,0.4935154640114678,0.4749518302492808,0.4567470458591209,0.4846341042423748,0.5263978503117556,0.6075980309185591,0.5633593263420389,0.283159846961057,0.4933976384492998,0.4743680652112229,0.3494049909202054,0.5750140285935268,0.4661713460045353,0.3681839448058545,0.5523115337551856,0.2795606142310647,0.8808283350544948,0.4304460839087838,0.5402962399807326,0.2467702965512901,0.3076628569672464,0.233422645095874,0.6141229263203565,0.6727960574909048,0.6798305375299027,0.4987694348095213,0.2550760453344476,0.1880142902226758,0.2510768734156928,0.3529960986197622,0.3558967904217663,0.163841711085615,0.0001084033883455,0.3571428571428571,0.1532665351679622,0.3890274324220533,0.1467879720056313,0.300155875210478,0.1176470588235294,0.0,0.2492274279688861,0.247541444248445,0.4555603344562949,0.1764705882352941,0.3444444444444438,0.2551261219817964,0.5369080240084256,0.497980945170043,0.6707666418955003,0.6964738840118607,0.2763733663539523,0.0663741408747417,0.0,0.5819350496954718,0.5454311488596393,0.3769750140341026,0.0,0.1456742644128927,0.1820781463064473,0.135834137679936,0.2311546020199034,0.510595728479698,0.0,0.4048143486469476,0.3164800047372305,0.2652753557968149,0.2402707060576073,0.3258573608111731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cc1cc2cc3cc(C)c(N4C(=O)c5cccc6c(C(=O)c7ccc(C(=O)c8ccc9c%10c(cccc8%10)C(=O)N(C)C9=O)cc7)ccc(c56)C4=O)cc3nc2cc1C,295.0,295.0,295.0,0.1554958252504559,0.0,0.2299326683387794,0.2164013974732377,0.8029495208197678,0.5181383399738038,0.4057589446217542,0.3267425325391282,0.4368218992665198,0.1778370532010491,0.0593444822172513,0.231781135074506,0.4608564947294486,0.4861061923059828,0.4735873399384058,0.7127617828001358,0.4809503303751818,0.7060402894443789,0.5233926349348791,0.3851531198387002,0.3917412609771055,0.5228132718505951,0.4998788041982565,0.628350229472243,0.2435874564891343,0.6102501214590219,0.392640533205722,0.5290549458518057,0.199613320765848,0.388980063905158,0.2059568940695377,0.500768051838353,0.9084885855626488,0.533720193629136,0.5295251326855934,0.4082234827886952,0.0534288860606485,0.1563633149377437,0.1727652383602526,0.3650725195312582,0.3516264379897408,5.0436883659243925e-05,0.2142857142857142,0.3307223898224959,0.09255168666167,0.2959720275392238,0.372921412568556,0.0,0.0,0.278634540375701,0.0,0.8972255214675241,0.0,0.0,0.3495404129692024,0.6197897517418938,0.3287610879398471,0.8041419116689983,0.6648436258932744,0.0,0.8531092249295088,0.2819736682468587,0.1695660208301586,0.4404542658085634,0.0753950028068205,0.0,0.1760638908519576,0.1051165031702081,0.2630184507727178,0.2243524524285584,0.2928455856072762,0.4,0.070944835294891,0.2017175615591206,0.8998743080255683,0.5271924639686233,0.4132526159551413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc2cc3cc(C)c(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3nc2cc1C,282.0,282.0,282.0,0.2381931974527702,0.0,0.2132118448398451,0.1332787999637676,0.6549264992142597,0.4665995622662069,0.4083818907297609,0.2258029387610034,0.346148803434765,0.2922332179418774,0.1680263819002645,0.3265018217524726,0.4079433824349435,0.5373086397332886,0.4262501906867145,0.8055848669905556,0.4641325828016138,0.6755893934020475,0.3555145830423709,0.2195363068717348,0.527016047995133,0.4506442022991682,0.6668735135844269,0.4976615465978065,0.288828772036412,0.6986065566856963,0.4913849867602392,0.5887955159975568,0.3975000265228661,0.1488467855025871,0.3899084477583117,0.4639436489737563,0.6602940910444536,0.2595835691217202,0.6169039123055029,0.4277156322974282,0.2100992615057672,0.3998625378621866,0.4371355126171655,0.4484733775209538,0.2733478479190215,3.219839840729044e-05,0.3571428571428571,0.330774519784657,0.1341655777488108,0.2197219405025236,0.4771458551297347,0.0,0.0,0.1090642913312585,0.2898579905877509,0.6828684520434426,0.1176470588235294,0.2175438596491229,0.3903488879350782,0.5146745708489955,0.334528826324757,0.8298271747836379,0.6982240256868133,0.1821588905449904,0.2711633162180076,0.2819736682468587,0.1695660208301586,0.3219568174489041,0.0753950028068205,0.3333333333333333,0.2366855069074449,0.1051165031702081,0.446799447360125,0.0183464124805482,0.324575866777261,0.0,0.1486663116619064,0.3758427328404982,0.6390052268868415,0.5300420276617563,0.5653963746766382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC2CC1C1CCC(CN3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)C21,201.0,201.0,201.0,0.1316814003180777,0.0,0.1256609583488763,0.1074233798547735,0.3057225569815848,0.4357452619871504,0.2217575956147368,0.2238590336257386,0.2910308428049037,0.401133756450724,0.4615171202228314,0.5729753316439812,0.45020891604602,0.5341448915732012,0.4690042968305645,0.6549030745122693,0.4871328135990905,0.3876014701484612,0.3469220835175767,0.2194337213778138,0.6063467606032201,0.6260928648013205,0.6901840043562572,0.3050932945041461,0.5195529338851875,0.7782489090545766,0.7177227463479736,0.5643083841885207,0.330181882049303,0.1178112779249018,0.0852112605782593,0.1768617717513076,0.3076897159669474,0.2059621626078169,0.3755547973055164,0.3253681495038572,0.1711952523681446,0.1617616577960746,0.4032781559454759,0.5102675549652588,0.1925437802877884,2.273936047236802e-05,0.1428571428571428,0.1394884496915751,0.0256196144322533,0.3063891630840772,0.4192929953984627,0.1470588235294117,0.0,0.0973710281920101,0.1394962723983268,0.9369408520512826,0.0588235294117647,0.1771428571428562,0.4375575912014162,0.2046225779816349,0.4330494037478695,0.7083370386925987,0.611408875191199,0.0910794452724952,0.0763800035194689,0.2914682798368526,0.0928864374115767,0.265744175927711,0.0,0.1666666666666666,0.1639497260504304,0.1814592881039785,0.1322923510998164,0.0694820488587897,0.4920386084785254,0.0,0.1248522617384765,0.5437164228764546,0.2587214134014591,0.4018759107492896,0.4573926270738506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC2CC1C1CCC(CN3C(=O)c4ccc(-c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)C21,230.0,230.0,230.0,0.0992565371906718,0.0,0.1207665340987249,0.1135936007230085,0.3266329837210021,0.4130938784826135,0.151367572054323,0.2138074774519647,0.3191858378298624,0.3599507853841803,0.4055564311550776,0.5368872203354362,0.474627816558663,0.5095809614667753,0.4749440667249777,0.6463469725490094,0.4861137776833104,0.4302238143798026,0.3423349567425637,0.2129330105921588,0.6529180370716424,0.653480014762572,0.6037942706618749,0.3027465765612812,0.5454798563185692,0.8087168226956613,0.6529122350389001,0.5324887668007977,0.3403911353174107,0.1478797432697569,0.038292461418097,0.148928349523886,0.2710626030677909,0.2147896404843953,0.3918755248360237,0.2928294422981259,0.1110707394718754,0.0442528130424172,0.6033375262762718,0.5116069854867417,0.221408088361901,1.4814422533426796e-05,0.1428571428571428,0.1563255776010523,0.0,0.3264755227176454,0.4438993024575812,0.1470588235294117,0.0,0.0990775782093216,0.0,0.972038092876168,0.0,0.0,0.4511703209723727,0.1952739252152923,0.3738851588335486,0.7588729198888311,0.5584191787203809,0.0,0.0763800035194689,0.2914682798368526,0.0928864374115767,0.265744175927711,0.0,0.0,0.2245713421059177,0.145043658842689,0.1334074110430015,0.0790888132350022,0.3553920861933571,0.0,0.071821900566394,0.4796393128006424,0.2081935424297439,0.4385713643964825,0.3342156500879493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC2CC1C1CCC(CN3C(=O)c4ccc(C(C)(C)c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)C21,207.0,207.0,207.0,0.1001523738436065,0.0,0.1659131915126222,0.0894723159748423,0.3392737848544466,0.3209132264568419,0.1350684442940077,0.1823673600962965,0.2873948117719758,0.3784555488216181,0.3627400238190716,0.5034676993014404,0.3901353897295757,0.4576653505745675,0.4389034041007058,0.7427793257626985,0.505200026843172,0.5640735245584132,0.3320362484009389,0.2178861470462356,0.6665107470196316,0.6336472912659572,0.6043684312135127,0.2178146327063405,0.5284029542895141,0.7767480182390161,0.5271928119685791,0.5146155963167,0.4740216556303187,0.1880826574533988,0.1105729336506378,0.1409927448340271,0.2332952779149778,0.1455140599773859,0.4264517325271562,0.3154632500105625,0.1313376728483368,0.0515567789485557,0.795760383811146,0.5423784967704849,0.2303087357926027,1.487061733590478e-05,0.2857142857142857,0.2651624833149854,0.0046357548031741,0.3547773102214275,0.5695245218925238,0.1470588235294117,0.0,0.1026522543876719,0.0,0.8245500657424817,0.0,0.0,0.6002766564001454,0.1948278825318004,0.3435701459551533,0.7990653515338471,0.6051789607872602,0.0,0.139575173126816,0.2914682798368526,0.0928864374115767,0.265744175927711,0.0,0.0,0.2245713421059177,0.145043658842689,0.3062722237281851,0.0694820488587897,0.3113565500549083,0.0,0.1141861928666558,0.5848071410838014,0.2922686064236631,0.5563260812268069,0.3937925846448938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
