smile,tg_min,tg_max,tg_mean,AATS6Z,AATS7m,AATS3v,AATS7v,AATS6are,AATS1i,AATS4i,AATS6i,ATSC1d,ATSC1s,ATSC1m,ATSC7v,AATSC1s,MATS1dv,MATS2dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS2s,MATS3m,MATS4m,MATS7v,MATS6p,MATS2i,MATS4i,GATS2d,GATS5d,GATS2s,GATS4m,GATS5v,GATS6v,GATS1are,GATS3p,GATS5i,AXp-1d,Xp-7dv,NssCH2,SssO,MAXdO,ETA_shape_y,ETA_shape_x,AETA_beta_s,AETA_eta_F,ETA_dAlpha_B,ETA_dEpsilon_B,ETA_dEpsilon_C,IC2,CIC5,MIC0,MIC1,MIC5,Kier3,PEOE_VSA1,SMR_VSA3,SMR_VSA6,SMR_VSA9,SlogP_VSA2,SlogP_VSA4,SlogP_VSA11,EState_VSA4,EState_VSA5,EState_VSA8,VSA_EState8,MDEO-11,AMID,AMID_N,AMID_O,nRot,RotRatio,GGI5,JGI4,JGI6,JGI7
O=C(c1ccc(Oc2ccccc2)cc1)c1cccc(C(=O)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)NC9=O)cc7)cc6)cc5C4=O)cc3)cc2)c1,192.0,192.0,192.0,0.2067360224536057,0.2635715994227831,0.5966017780817073,0.4138181985905815,0.2694816851284933,0.2140699688750604,0.2944561851726819,0.2634635450855729,0.1499110507440305,0.5999414569469584,0.2083235363483353,0.6045102341084572,0.6908735693825396,0.4717318697035559,0.1596699089140684,0.2532842325798066,0.1951896889167508,0.3270680866391294,0.3631166783044428,0.1610749920502094,0.4538993882174172,0.150144052917088,0.6617949795226622,0.2890036223838,0.1026793912242063,0.5379424950117682,0.2907198887314581,0.28318365770869,0.6806435546744276,0.6357051169072032,0.4837529903726443,0.7737164312166458,0.2630841373739196,0.3520883594534306,0.1975593753706764,0.2670635713911089,0.1987073970442256,0.0,0.7055505029430588,0.5081203160327004,0.4845704881670102,0.0,0.4793699040890509,0.6297501386606466,0.4085552262490978,0.77283532294872,0.7681453071181101,0.2884358914628422,0.2356078342096956,0.2068140400750717,0.3252568528265688,0.6365480354565511,0.3964399483285323,0.455397226362476,0.1516806288954234,0.0695419554692435,0.3954435958994782,0.2669922472410947,0.0,0.8333333333333333,0.0266956984215169,0.0728312585225789,0.0194763779595634,0.0094339228249859,0.1024521881553176,0.8031756817379954,0.0605805669944023,0.5567108017055675,0.3513513513513513,0.3203272498426683,0.196056338028169,0.3592169657422525,0.4110600213509919,0.3982221903925378
O=C(c1ccc(Oc2ccccc2)cc1)c1cccc(C(=O)c2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)cc2)c1,222.0,222.0,222.0,0.2322427938110562,0.2839071925796516,0.6426370981992696,0.4541736456937089,0.2952156082724282,0.187964883610114,0.2709289270228918,0.2584242987123133,0.1423378165963544,0.6548127006914938,0.1573768838172684,0.5588600895318869,0.6940643878920245,0.4542881532095777,0.1922396257748439,0.3146284655674685,0.2116499591271382,0.2874196489698195,0.462520972105058,0.145429595530196,0.5205405583617758,0.1618959786976909,0.6164244981313035,0.2908927947609816,0.2036026206422763,0.4711512125953667,0.2911161660238222,0.315400237623433,0.6269673155347952,0.6141728128566963,0.4345691256644797,0.7119591334151745,0.1722851114516055,0.3823279922346486,0.2133334095923164,0.2463159229521636,0.1811903336316811,0.0,0.2799917174092533,0.4815611181963213,0.5597286723882177,0.0,0.4253735201364828,0.5858755775956128,0.3877694883393063,0.7606542546308283,0.7699496129081898,0.3584546957861967,0.1029721488727218,0.2060270849469272,0.3324019122625709,0.6224094103271629,0.2475336980350593,0.1821588905449904,0.1516806288954234,0.0695419554692435,0.2347067621452648,0.2669922472410947,0.0,0.3333333333333333,0.0266956984215169,0.0,0.0194763779595634,0.0094339228249859,0.1662189622925819,0.7874284053724647,0.1047331742558073,0.4733782838885285,0.2162162162162162,0.2516734366954631,0.2042566510172144,0.3103467425636038,0.3903613924052741,0.3976665808675766
O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)cc1,273.0,278.0,275.5,0.3289586134948838,0.3448445033559956,0.6649012480675848,0.4498674728187348,0.4077474561382779,0.1944675929642834,0.3173978106403137,0.2999653611223571,0.1086205979863362,0.4449455690657289,0.3928072002237603,0.5921128931791433,0.4335749857421367,0.315444401155491,0.2562567492648941,0.2508026877375554,0.2193010610899786,0.2781239793014016,0.5306148557069362,0.2697735813350888,0.4256799925477632,0.1249290789938394,0.6890603065284062,0.2670486545482862,0.2247345166705494,0.5082353703937323,0.2864734473184898,0.3425597092614109,0.6680922060824184,0.7097362352782182,0.4434348655927558,0.7094688951006078,0.1835823700586863,0.5010257575423099,0.2576046709651064,0.2295942267958555,0.2411875825746801,0.0,0.2777204913394117,0.4683134539636904,0.483673530068159,0.2126436781609192,0.4881050041017216,0.5900180487406519,0.3782263508083968,0.798397896263592,0.6808704635763325,0.4461169415307573,0.1380094255021413,0.4211917929336161,0.5783386315021298,0.6482210552719769,0.202871244006177,0.1821588905449904,0.1516806288954234,0.0695419554692435,0.1581774383597913,0.2939829502948967,0.0,0.3333333333333333,0.0927972858667878,0.2184937755677368,0.0194763779595634,0.0094339228249859,0.3944977643710352,0.7323642653783384,0.1247730355277776,0.6178664353774437,0.1891891891891892,0.2481120201384519,0.21320813771518,0.4084941216178209,0.4768721870586636,0.4666009254182858
O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)cc1,243.0,243.0,243.0,0.2220622895740029,0.2803894003295316,0.6121175865969218,0.433081610321925,0.2993523098568507,0.2580803456763476,0.314549050384735,0.2702534448738891,0.0998421756583021,0.6630163726033962,0.153033608812065,0.5802286677620425,0.6752675299642401,0.4653882159186707,0.1926349679420197,0.2755201644495781,0.2450343420929589,0.2769400766822519,0.3671130119721244,0.1652553204655814,0.4762552892057604,0.1671816751351101,0.6712072511334015,0.3082952781650766,0.1450850232762051,0.4459009211323154,0.2613871831196338,0.2676002144874816,0.6372806908811657,0.6148418858261333,0.4647832229767441,0.7805603622798158,0.2488512402608387,0.361188960424942,0.149574856247043,0.2521848334989176,0.1314658659483589,0.0,0.4173528568688159,0.4541417641533329,0.5442999135006296,0.0,0.5322338830584705,0.5328151738562177,0.4409927514447016,0.7820060442000027,0.7283109358679245,0.3300858449313284,0.1298822037781269,0.2461902893422713,0.3791362343604635,0.5789289137011653,0.2070039728734095,0.2732383358174856,0.1516806288954234,0.0695419554692435,0.2372661575396869,0.207743523061265,0.0,0.5,0.0266956984215169,0.1456625170451579,0.0194763779595634,0.0094339228249859,0.1031817098189357,0.7886307586050183,0.1340974910293561,0.5777779990041652,0.1891891891891892,0.2602699594192834,0.1397183098591549,0.397757449356764,0.3764948103019271,0.4440405944744184
O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)cc1,253.0,253.0,253.0,0.2263681086908794,0.2734397322319352,0.6343653080696744,0.417221939272868,0.2891783661999256,0.2227577592421941,0.2794241026028112,0.2620238959140613,0.1145156459307963,0.6784689355372858,0.1475670094908969,0.5682102258309125,0.6907795688505559,0.4590547807892049,0.1967663759703774,0.3135602080323121,0.2314249312110259,0.2584772359997263,0.445901341427547,0.1625781088142915,0.5053632410448639,0.1489461670958115,0.6456749195795749,0.2416480732134542,0.2006833288227907,0.4358778958298325,0.2767644538737568,0.3070369536250263,0.6067979865127453,0.6180913632837526,0.4342669424965193,0.7626985976469105,0.2021705988134203,0.3709610860918776,0.1877472769509524,0.2381809851090333,0.1512287505270916,0.0,0.2788103231167635,0.4670243792574706,0.5627211478782573,0.0,0.4761019490254865,0.5303899750087151,0.4009199318569012,0.7656420041952632,0.7613993925582612,0.3567451911590249,0.1316373686940465,0.2228448780868508,0.3482376419816581,0.5563662474893167,0.1870712321857614,0.1821588905449904,0.1516806288954234,0.0695419554692435,0.2347067621452648,0.207743523061265,0.0,0.3333333333333333,0.0266956984215169,0.0,0.0194763779595634,0.0094339228249859,0.1119733296561178,0.7979268777988437,0.1390615510960658,0.4865665420859993,0.1621621621621621,0.2254314199595905,0.1635680751173709,0.363859004274475,0.3803351272591402,0.4286971435905468
O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(C(=O)c2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)cc2)cc1,245.0,245.0,245.0,0.217347016003306,0.2694724727241832,0.6426370981992696,0.4138405960603106,0.269588238243621,0.187964883610114,0.2699876297110881,0.2539524115090863,0.1423378165963544,0.6548127006914938,0.1573768838172684,0.5972843648482055,0.6940643878920245,0.4542881532095777,0.1890326377003623,0.3146284655674685,0.1909971798387182,0.2459872830730982,0.4531697095714436,0.1446731677860699,0.5205405583617758,0.1326652925589289,0.679879746214801,0.2325908068865719,0.2036026206422763,0.4280224100540654,0.3001258305431011,0.2840461949661473,0.6279588001142775,0.6391922632275107,0.4431671893977671,0.776064123906332,0.1722851114516057,0.3823279922346486,0.1909239976539974,0.2463159229521654,0.1809660440533045,0.0,0.2793768214403125,0.4787313441608578,0.5597286723882177,0.0,0.4253735201364828,0.5776570875925486,0.3877694883393063,0.7606542546308283,0.7699496129081898,0.3500392189160137,0.1853498679708993,0.2060270849469272,0.3324019122625709,0.5706471307306171,0.2475336980350593,0.1821588905449904,0.1516806288954234,0.0695419554692435,0.2347067621452648,0.2669922472410947,0.0,0.3333333333333333,0.0266956984215169,0.0,0.0194763779595634,0.0094339228249859,0.1606500008122401,0.7873091174945266,0.1047331408239153,0.4733102473460673,0.2162162162162162,0.2516734366954631,0.1917370892018779,0.351344524548756,0.3878338865925893,0.4632981742665931
O=C(c1ccc(Oc2cccc3c2C(=O)NC3=O)cc1)c1ccc(ON2C(=O)c3cccc(-c4ccc(Oc5ccccc5)cc4)c3C2=O)cc1,252.0,252.0,252.0,0.2455979299252005,0.2719949670919011,0.6233674988269863,0.4291214117737205,0.359222109465986,0.2649789948446184,0.2853608548452895,0.3065484160139009,0.1272217677365497,0.6765452607278233,0.1597210298937793,0.5384355521715541,0.6909487204890982,0.4848932016691832,0.2736919228990885,0.3471279516170936,0.3657541620294848,0.3697884223054053,0.323142158431224,0.1425677009870942,0.613127426452144,0.271659190822514,0.5869243453490347,0.2919305973988688,0.1723725865187508,0.3811129126422091,0.208814677386955,0.3935076556315046,0.6675491695605138,0.4891163426870279,0.4127092868876072,0.7103492895478831,0.1727550155596198,0.3589361545581137,0.2632731091671153,0.2605255614115522,0.133948397500609,0.0,0.4139848260406259,0.486200094164487,0.5442999135006296,0.0,0.493253373313343,0.5475638628220783,0.4409927514447016,0.7820060442000035,0.7283109358679242,0.396363204568015,3.932678539732699e-16,0.2461902893422713,0.3726552016568064,0.6375500964737417,0.1958379733500215,0.2751750679097634,0.2961272311504949,0.0,0.2742511217352126,0.2596156455860865,0.0,0.4166666666666666,0.0578962414036139,0.1456625170451579,0.0194763779595634,0.0094339228249859,0.1087696533138137,0.789859753102105,0.1334798393262738,0.5778860134583023,0.1891891891891892,0.2602699594192834,0.1964632237871675,0.3269983686786298,0.3427650798658347,0.3076798441600448
O=C(c1ccc(Oc2cccc3c2C(=O)NC3=O)cc1)c1ccc(Oc2cccc3c2C(=O)N(c2ccccc2)C3=O)cc1,248.0,248.0,248.0,0.2687715910313313,0.2594489545969384,0.6448349332584719,0.4339979740153155,0.3502472773387293,0.2688482807213042,0.3093852181758345,0.2342314691034968,0.1156215669539533,0.6884523998119444,0.1306004297427939,0.4895533531031255,0.6734239618745076,0.468108784700234,0.3003273951455856,0.3776806074752333,0.4326434517341462,0.3229260897119966,0.309436923540916,0.1406795643150097,0.6301150250672817,0.3313268741674456,0.4800015256403478,0.2540549142889733,0.1873421448482137,0.4502054668887177,0.1775676784511271,0.4253357412997257,0.6427999119573631,0.4473972874651479,0.3808032287441945,0.7594636347549995,0.217325578249254,0.3697401935898233,0.132324104809329,0.2536194380484309,0.1125204212356892,0.0,0.2805050155536608,0.4282342919955337,0.5939064304187213,0.0,0.5375494071146232,0.5123968400699583,0.4555908316555676,0.7841171555237969,0.7027735744028668,0.3885763523068641,0.1660425900572645,0.264547055880423,0.4067747542759593,0.5269759984864919,0.1342663318429032,0.1821588905449904,0.1516806288954234,0.0695419554692435,0.1581774383597913,0.207743523061265,0.0,0.3333333333333333,0.0266956984215169,0.0,0.0194763779595634,0.0094339228249859,0.0974052444257413,0.771525827865986,0.172597068068724,0.5797035683431049,0.1351351351351351,0.2246066708621776,0.1514241001564945,0.368221859706363,0.3347569645694127,0.2975725199669249
O=C(c1ccc(Oc2cccc3c2C(=O)NC3=O)cc1)c1ccc(Oc2cccc3c2C(=O)N(c2ccc(Oc4cccc(Oc5ccccc5)c4)cc2)C3=O)cc1,216.0,216.0,216.0,0.2487367249114821,0.2689456106596876,0.6050473748363657,0.4223067427888127,0.3126681027160551,0.2500616706428697,0.2995845263052006,0.2394115228175772,0.1385174083993896,0.6467795117938149,0.1756939469565237,0.5065087940426513,0.6859418657447234,0.4805678329399791,0.2399749053624243,0.3225246369928589,0.3768520994115454,0.3658502551513062,0.3291245408002178,0.1573407416892538,0.5420320142440028,0.3175287492962422,0.5343365714734752,0.2254386946556819,0.1129218359650176,0.5295814434918111,0.2052062104998301,0.389618174945075,0.6748794420186632,0.4711650973855075,0.4110371712069147,0.7498823409097704,0.2737873113706492,0.3429440095636168,0.1653682005672038,0.2657574730502814,0.1513042446261088,0.0,0.5663042664540181,0.5295783238018279,0.5068073201278595,0.0,0.5282014165331121,0.5809518791014017,0.4299183457674917,0.780007183675639,0.7470741379453686,0.3419819881690094,0.1235665786472662,0.2318514488159687,0.3511057828141403,0.6222734718007541,0.2589144820810005,0.3643177810899808,0.1516806288954234,0.0695419554692435,0.3163548767195826,0.207743523061265,0.0,0.6666666666666666,0.0266956984215169,0.0,0.0194763779595634,0.0094339228249859,0.0974052444257413,0.803477104560212,0.1048724297625436,0.5783755692515212,0.2432432432432432,0.2872876022655757,0.1858528951486698,0.3180872756933118,0.3099821959045326,0.2825269431337518
O=C(c1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccccc2)C3=O)cc1,239.0,239.0,239.0,0.2338748199901306,0.2706389308821416,0.6332137827740559,0.4508570910973717,0.3239505406894367,0.2688482807213024,0.3219093647838047,0.2705764068509078,0.0882419748757057,0.6848446963120971,0.1306004297427939,0.5601921113665456,0.6685254566438852,0.4567135888618572,0.2168959656260067,0.2962068585201937,0.2682831432971907,0.2530979426449972,0.3677121387248692,0.158268140582394,0.5084081561261128,0.1884922624822506,0.6467001689680318,0.3472317399823077,0.1873421448482137,0.393184333530697,0.2489790155384311,0.2832645858593815,0.6198389910874831,0.5953451111207952,0.4463597925746188,0.7711619580012234,0.217325578249254,0.3778586283789201,0.1306394821199349,0.2439441936697752,0.1113146821502801,0.0,0.2778421373131811,0.3946345609371877,0.5939064304187213,0.0,0.5375494071146232,0.4957690143147247,0.4555908316555676,0.7841171555237969,0.7027735744028668,0.3662578521939799,0.1660425900572645,0.264547055880423,0.4067747542759593,0.5136199404866328,0.1445415700157805,0.1821588905449904,0.1516806288954234,0.0695419554692435,0.1581774383597913,0.207743523061265,0.0,0.3333333333333333,0.0266956984215169,0.1092468877838684,0.0194763779595634,0.0094339228249859,0.0846071056121427,0.7702897368960038,0.1723046603670953,0.5786177254444711,0.1351351351351351,0.2246066708621776,0.1256338028169014,0.3894602454074755,0.4035124031231927,0.4525191502212918
O=C(c1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccccc4)cc2)C3=O)cc1,210.0,210.0,210.0,0.2220622895740029,0.2803894003295316,0.6121175865969218,0.4330816103219248,0.2993523098568507,0.2580803456763476,0.3145490503847359,0.2702534448738891,0.0998421756583021,0.6630163726033962,0.153033608812065,0.5802286677620425,0.67526752996424,0.4653882159186707,0.1926349679420197,0.2755201644495781,0.2450343420929589,0.276940076682252,0.3671130119721246,0.1652553204655814,0.4762552892057604,0.1671816751351101,0.6712072511334015,0.3082952781650766,0.1450850232762052,0.4459009211323154,0.2613871831196338,0.2676002144874814,0.6372806908811657,0.6148418858261333,0.4647832229767441,0.7805603622798158,0.2488512402608387,0.361188960424942,0.149574856247043,0.2521848334989185,0.1316013855946628,0.0,0.4173689878596868,0.4483239822124862,0.5442999135006296,0.0,0.5322338830584705,0.5321070157187913,0.4409927514447016,0.7820060442000027,0.7283109358679242,0.3300858449313284,0.1416896768488651,0.2461902893422713,0.3791362343604635,0.5667653946082487,0.2070039728734095,0.2732383358174856,0.1516806288954234,0.0695419554692435,0.2372661575396869,0.207743523061265,0.0,0.5,0.0266956984215169,0.1092468877838684,0.0194763779595634,0.0094339228249859,0.0846071056121427,0.7886073559702282,0.1340717659583866,0.5777677727293616,0.1891891891891892,0.2602699594192834,0.1397183098591549,0.397757449356764,0.4005508387340011,0.4703609805755954
O=C(c1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc(Oc5ccccc5)c4)cc2)C3=O)cc1,194.0,194.0,194.0,0.2239344364577402,0.2772146216073693,0.5963757549317509,0.4328692843695225,0.2930558149827913,0.2500616706428697,0.3090099149895504,0.2645995335245814,0.111137816321142,0.6431718082939677,0.1756939469565237,0.577007899971071,0.682294042700643,0.472037880351574,0.1772144886498681,0.258642982084868,0.2473470460341005,0.3097126193243641,0.3720796491562291,0.1736302902735536,0.4523527411115929,0.2076818976414871,0.6479379292217096,0.2862962332682695,0.1129218359650176,0.4861552009376478,0.2617020974788939,0.2775097433602691,0.653527982671126,0.5815591017600394,0.4594236877405415,0.7590482173107354,0.2737873113706492,0.3489418574930413,0.1643479541586322,0.2584277424603902,0.1500713365118292,0.0,0.5627589950538553,0.4822701306977675,0.5068073201278595,0.0,0.5282014165331121,0.5648957983429983,0.4299183457674917,0.780007183675639,0.7470741379453686,0.3156817094571831,0.1235665786472662,0.2318514488159687,0.3511057828141403,0.6123340798008587,0.2708245634713498,0.3643177810899808,0.1516806288954234,0.0695419554692435,0.3163548767195826,0.207743523061265,0.0,0.6666666666666666,0.0266956984215169,0.1092468877838684,0.0194763779595634,0.0094339228249859,0.0846071056121427,0.8025335719736404,0.1046506031597359,0.5775468080621637,0.2432432432432432,0.2872876022655757,0.1600625978090767,0.3310277324632961,0.3553410689569206,0.3922019673722854
O=C(C1=CC=C(C(N(C2=CC=C(OC3=CC=C(C4=NN(C5=CC=C(N6C(C7=C(C6=O)C=CC(OC8=CC=C(C(C)(C9=CC=C(OC(C=C%10)=CC%11=C%10C(N(C(C=C%12)=CC=C%12C%13C%14=CC=CC=C%14C%15=C%13C=CC(C%16=CC(C%17=CC=CC=C%18%17)=C(C%18C%19=CC=C(N%20C(C%21=C(C%20=O)C=CC(OC%22=CC=C(C=C%22)C(C)(C%23=CC=C(OC(C=C%24)=CC(C%25=O)=C%24C(O%25)=O)C=C%23)C)=C%21)=O)C=C%19)C=C%16)=C%15)C%11=O)=O)C=C9)C)C=C8)=C7)=O)C=C5)C(C%26=C4C=CC=C%26)=O)C=C3)C=C2)C%27=O)=O)C%27=C1)C%28=CC(C(N(C%29=CC=C(N(N=C%30C%31=CC=C(OC%32=CC=C(N)C=C%32)C=C%31)C(C%33=C%30C=CC=C%33)=O)C=C%29)C%34=O)=O)=C%34C=C%28,295.0,303.0,298.0,0.2000296655562846,0.2721085091265656,0.6901071072330306,0.4850866759030956,0.2540753963424893,0.2202211018286224,0.2415823608448564,0.2921733016545529,1.0,0.2824809751523995,0.5384090037323226,0.5668596216478576,0.7289950306324954,0.5720135223268104,0.3195476275306876,0.4809505876219773,0.3288756806380465,0.2776992168770026,0.4250788980585819,0.2105205323835286,0.5183671900223341,0.2450086890765188,0.5824773942401543,0.3648548437019763,0.2562288193519719,0.3517858333416466,0.3100561473619263,0.2735358260250092,0.5256192843663992,0.5076579004377872,0.4327452684810142,0.6523203320129938,0.187385314787263,0.3529863294638994,0.2056238827409694,0.1053269656577597,0.9878006121483484,0.0,1.0,0.6874774592400872,0.6385734381904001,0.0669217391304344,0.520016111347311,1.0,0.340545992355089,0.704501756214295,0.8186967108801035,0.7039719006258731,0.3876425589452415,0.1945189574437015,0.4959718843384469,0.8968163070272175,1.0,0.7478019184622569,0.558047418199082,0.4290848373522832,0.9372078701678408,0.8935638786739462,0.0,1.0,0.5650600237084493,0.4791918953699777,0.3903405979090686,0.3666301900019208,0.6028606254289919,0.909369652582992,0.2077661900987282,0.3446045119868182,0.7567567567567568,0.1968824127414436,1.0,0.4046442720644544,0.3305215239808131,0.366663791756449
Nc1ccccc1COc1cccc2c1C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C=O)c(OCc6ccccc6N)c5C4=O)cc3)cc1)C2=O,198.0,198.0,198.0,0.2716087059058485,0.3868437883750008,0.6182909921231764,0.5952082996600534,0.4115673219450064,0.4664207324249361,0.4077547425015755,0.3515505470168456,0.253302841842603,0.58516724927197,0.1409295363140071,0.4659448903045354,0.6179087500027189,0.4844037563914906,0.252570951792155,0.5624061217958265,0.4759078036655669,0.284020759461223,0.505083698415205,0.064717325366137,0.5940772916713069,0.3120521931576086,0.4691258717274331,0.4816198120866382,0.2634382047997042,0.4233028459135246,0.2356990125011427,0.3211188024387948,0.7992723001875832,0.4801227629737539,0.2111266240885718,0.4394355458896357,0.3678678185381079,0.4532219750133676,0.0896893932601762,0.3023078730006157,0.1638461793036477,0.0588235294117647,0.4239852105073515,0.5180874720383932,0.5693743870457627,0.0,0.5556221889055468,0.5834429654124327,0.4622580145578463,0.6885588393735608,0.7262065246026582,0.6196290607316397,0.2396222476120519,0.2957400548896182,0.5475909772105255,0.5324620089082204,0.215278437909782,0.4937299389270665,0.0,0.3018340309506183,0.1581774383597913,0.2128958392038132,0.0,0.3333333333333333,0.0837022048707776,0.0728312585225789,0.0,0.0140504775557618,0.1176246489099179,0.73820554352036,0.318542471533942,0.5224503805331302,0.2432432432432432,0.3125621713798495,0.2446009389671361,0.5307911908646018,0.3082224651656834,0.2703136504203965
Nc1ccc(Nc2ccc(N(c3ccc(NC4CC(=O)NC4=O)cc3)c3ccc(NC4CC(=O)N(c5ccc(Cc6ccccc6)cc5)C4=O)cc3)cc2)cc1,324.0,324.0,324.0,0.1203509767351096,0.1484209555978032,0.3973288283367676,0.2312741402512539,0.2163851435681931,0.6310928652612997,0.4543368304370343,0.4458715282702119,0.1312418233244251,0.6673929866497206,0.1578485836026266,0.6003911233889941,0.7209572583049009,0.4573852662057482,0.0365249922389022,0.2814796330646985,0.1447999215178672,0.3758372520340648,0.539132394340927,0.1876480171876071,0.294745109525309,0.3429245459173801,0.654916940831382,0.2745300199209692,0.0,0.7086690533902653,0.4413090495633411,0.2903157662087242,0.5629723968357223,0.4478142736454185,0.4899461895182557,0.6788218876649215,0.4641425623114161,0.3332056220610645,0.23896500991651,0.3232143415949506,0.1810432041959601,0.088235294117647,0.0,0.4843668708052728,0.4010267555952332,0.0,0.5343221246519594,0.51371373364738,0.3579642248722308,0.5409803006040573,0.8396871897329097,0.525185305560804,0.1211819604628458,0.2409753942522116,0.3484226513236755,0.4666494388424316,0.3054953656565612,0.5111506934093809,0.1516806288954234,0.4468344941575163,0.0,0.272290821406687,0.0,0.0,0.2202228906490308,0.0628102254293471,0.1402992299878586,0.0094339228249859,0.0326809648801068,0.7426167851229764,0.6473586924191619,0.1416452562413744,0.2702702702702703,0.3432527195900386,0.1311424100156495,0.3577411889677148,0.4317934043881638,0.3179499776922517
Nc1ccc(N(c2ccc(NC3CC(=O)NC3=O)cc2)c2ccc(NC3CC(=O)N(c4ccc(Cc5ccccc5)cc4)C3=O)cc2)cc1,276.0,276.0,276.0,0.1225004289142437,0.1491271820793028,0.3943870635032008,0.2295438093513102,0.225435952519422,0.630296379974709,0.4481641049593996,0.4564460966010575,0.1168514552294416,0.684609569944567,0.1454241942204301,0.5733068099900588,0.7150188108058606,0.4661183806045308,0.0588893601794465,0.2970575529276045,0.1786292824505284,0.3722212147946352,0.5400258224990214,0.1846922216574328,0.3053227766605815,0.3482995836941006,0.6306994848535968,0.2836854888124802,0.0280320576928865,0.7080883593109892,0.4270431846261167,0.2911955263488622,0.5507765439907679,0.4355541187833931,0.5049416104938811,0.6636790148986274,0.4196378200813444,0.3253162732088358,0.2693205353502733,0.3260544156551548,0.1566542174874207,0.088235294117647,0.0,0.4589890875158873,0.4278627712346822,0.0,0.5393935685218612,0.4697345934735015,0.3791676807009008,0.5304696705134486,0.8155414300852993,0.5287694753118952,0.1387022439032565,0.2567635980327892,0.3760690006018669,0.4230472267169785,0.2391841770514589,0.4089205547275048,0.1516806288954234,0.3713759864198617,0.0,0.272290821406687,0.0,0.0,0.1582508311069158,0.0628102254293471,0.1028735783231349,0.0094339228249859,0.0326809648801068,0.7194417213415782,0.6318006405410895,0.18791099844866,0.2162162162162162,0.3229017678356886,0.1233176838810641,0.3449429037520409,0.4540335778666651,0.3386396832393095
Nc1ccc(/N=N/c2ccc(N(CCOC=O)CCOC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccccc6C5=O)c3)C4=O)cc2)cc1,210.0,210.0,210.0,0.2670894761174771,0.3010628265114068,0.5352980418076897,0.4394946419583492,0.4356024342042492,0.5886612927292774,0.4705130176153052,0.441169459205005,0.1929147840039297,0.6931894744509705,0.170998849508598,0.5248904936733818,0.7259960035208802,0.5090040219007874,0.2478850443677699,0.4630792333776503,0.4522995015516652,0.3445630007016162,0.5582425324846363,0.191435372838776,0.5921060795995385,0.2558801014424917,0.5623873890748755,0.4309427477507431,0.2859457005151016,0.2483975570289817,0.2473394762784806,0.3058021287691276,0.6326037270203917,0.5145249867111739,0.2811560138206181,0.5084422706242795,0.2637302360650049,0.3466198039165812,0.1284612877320773,0.3890274324220533,0.1459296582930972,0.1176470588235294,0.2471205213852761,0.4945951749193091,0.4604166879336734,0.0,0.6145260702981838,0.5505584605918696,0.5251435421793187,0.6245734898985669,0.6487039810432211,0.663762366248204,0.1159662533733285,0.3602812274086259,0.6093364611150328,0.571387681928665,0.2591108572304647,0.3866191679087428,0.0,0.6633101097015375,0.0,0.5454311488596393,0.0,0.0,0.0843774266140915,0.2184937755677368,0.0374688842627471,0.0489941182879819,0.2311546020199034,0.6699808951142394,0.5734428320880616,0.510595728479698,0.2972972972972973,0.4048143486469476,0.1788419405320813,0.2652753557968149,0.2402707060576073,0.3258573608111731
